Cu,
10.000004
15.000008
10.000004
15.000008
12.000005
14.000007
14.000007
10.000004
7.000002
11.000004
15.000008
16.000009
12.000005
14.000007
23.000019
24.000020
23.000019
24.000020
18.000011
12.000005
18.000011
22.000017
11.000004
15.000008
26.000024
26.000024
42.000062
22.000017
11.000004
16.000009
25.000022
54.000102
60.000126
67.000157
55.000106
32.000036
11.000004
10.000004
8.000002
6.000001
8.000002
13.000006
8.000002
8.000002
14.000007
6.000001
11.000004
12.000005
18.000011
6.000001
14.000007
17.000010
12.000005
14.000007
10.000004
12.000005
11.000004
14.000007
17.000010
10.000004
11.000004
23.000019
13.000006
13.000006
14.000007
20.000014
14.000007
18.000011
14.000007
13.000006
15.000008
10.000004
26.000024
35.000043
13.000006
19.000013
17.000010
18.000011
16.000009
17.000010
23.000019
17.000010
7.000002
15.000008
9.000003
19.000013
9.000003
11.000004
16.000009
12.000005
20.000014
15.000008
13.000006
29.000029
21.000015
16.000009
13.000006
23.000019
19.000013
21.000015
12.000005
17.000010
12.000005
15.000008
16.000009
20.000014
17.000010
12.000005
13.000006
19.000013
18.000011
18.000011
24.000020
22.000017
28.000027
27.000026
23.000019
19.000013
16.000009
26.000024
25.000022
19.000013
30.000032
34.000040
26.000024
21.000015
17.000010
13.000006
13.000006
22.000017
19.000013
16.000009
15.000008
15.000008
20.000014
19.000013
28.000027
25.000022
36.000045
38.000051
40.000056
40.000056
24.000020
27.000026
21.000015
20.000014
11.000004
27.000026
12.000005
17.000010
13.000006
16.000009
15.000008
17.000010
11.000004
11.000004
14.000007
15.000008
21.000015
22.000017
28.000027
22.000017
20.000014
11.000004
16.000009
9.000003
13.000006
20.000014
13.000006
20.000014
20.000014
21.000015
12.000005
14.000007
16.000009
11.000004
13.000006
12.000005
12.000005
13.000006
10.000004
20.000014
15.000008
11.000004
14.000007
16.000009
7.000002
11.000004
14.000007
13.000006
12.000005
12.000005
16.000009
10.000004
10.000004
11.000004
7.000002
6.000001
6.000001
12.000005
17.000010
12.000005
7.000002
13.000006
12.000005
29.000029
11.000004
16.000009
16.000009
17.000010
14.000007
11.000004
16.000009
12.000005
10.000004
11.000004
8.000002
5.000001
13.000006
15.000008
14.000007
17.000010
17.000010
17.000010
19.000013
23.000019
29.000029
20.000014
29.000029
13.000006
25.000022
19.000013
17.000010
10.000004
14.000007
25.000022
23.000019
13.000006
26.000024
21.000015
18.000011
20.000014
