# SPCal Export 1.2.7
# Date,Mon Jul 15 18:28:01 2024
# File,C:\Users\p1196157\Documents\Guadalupe\SP-ICP-MS\Raw data\2024-05-28_Cu_AF_paint\4-12.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,6,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.0041521992,
# Mass fraction,0.8881,
# Molar mass,143.09,g/mol
# Response,2.412,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.212,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,308
# Number error,17.549929
# Number concentration,4.1987381e+08,#/L
# Mass concentration,0.046313079,μg/L
#
# Background,9.3656206,counts
#,12.686352,nm
# Background error,3.699578,counts
# Ionic background,3.8829273,μg/L
#
# Mean,Cu,
#,161.05019,counts
#,1.1030238e-10,μg
#,30.963112,nm
#,6.6181426e-16,m³
# Median,Cu,
#,117.50911,counts
#,8.0481329e-11,μg
#,29.479146,nm
#,4.8288798e-16,m³
# Limits of detection,Cu,
#,19.534519,counts
#,1.3379083e-11,μg
#,16.209097,nm
#,8.0274498e-17,m³
#
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,
s,counts,μg,nm,m³
0.0762,234.7599,1.6078574e-10,37.127801,9.6471447e-16
0.10945,72.810776,4.9867693e-11,25.131773,2.9920616e-16
0.11695,96.948883,6.6399748e-11,27.648539,3.9839849e-16
0.155,40.207176,2.753767e-11,20.618597,1.6522602e-16
0.1795,88.483398,6.0601785e-11,26.819161,3.6361071e-16
0.4218,190.34558,1.3036662e-10,34.620939,7.8219974e-16
0.4743,65.207207,4.4660051e-11,24.224591,2.6796031e-16
0.792,138.27641,9.4704742e-11,31.122462,5.6822845e-16
0.92975,84.810799,5.8086442e-11,26.442852,3.4851865e-16
0.9471,94.552444,6.475844e-11,27.418825,3.8855064e-16
0.9821,44.207184,3.0277253e-11,21.280845,1.8166352e-16
1.0283,87.345322,5.9822322e-11,26.703681,3.5893393e-16
1.03185,212.01816,1.4521005e-10,35.887973,8.712603e-16
1.05035,81.74176,5.5984474e-11,26.119964,3.3590685e-16
1.0705,257.82892,1.7658558e-10,38.306146,1.0595135e-15
1.0926,153.69064,1.0526186e-10,32.238418,6.3157117e-16
1.1805,138.55252,9.4893846e-11,31.143164,5.6936308e-16
1.2927,202.41455,1.3863259e-10,35.337717,8.3179556e-16
