# SPCal Export 1.2.7
# Date,Mon Jul 15 18:28:01 2024
# File,C:\Users\p1196157\Documents\Guadalupe\SP-ICP-MS\Raw data\2024-05-28_Cu_AF_paint\4-10_2.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,6,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.0041521992,
# Mass fraction,0.8881,
# Molar mass,143.09,g/mol
# Response,2.412,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.212,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,1753
# Number error,41.868843
# Number concentration,2.3897363e+09,#/L
# Mass concentration,0.24153562,μg/L
#
# Background,8.3228073,counts
#,12.196855,nm
# Background error,3.9424829,counts
# Ionic background,3.4505835,μg/L
#
# Mean,Cu,
#,147.57323,counts
#,1.0107208e-10,μg
#,29.833821,nm
#,6.0643248e-16,m³
# Median,Cu,
#,101.84182,counts
#,6.9750893e-11,μg
#,28.10606,nm
#,4.1850536e-16,m³
# Limits of detection,Cu,
#,19.141668,counts
#,1.3110022e-11,μg
#,16.099702,nm
#,7.8660129e-17,m³
#
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,
s,counts,μg,nm,m³
0.03235,83.991806,5.7525518e-11,26.35746,3.4515311e-16
0.03955,89.991798,6.1634879e-11,26.9707,3.6980928e-16
0.045,449.98499,3.081922e-10,46.120137,1.8491532e-15
0.06975,1803.5624,1.2352498e-09,73.260235,7.4114987e-15
0.08815,177.69196,1.2170023e-10,33.836116,7.3020136e-16
0.10355,74.275124,5.0870617e-11,25.299137,3.052237e-16
0.12845,87.841827,6.0162376e-11,26.754184,3.6097426e-16
0.14995,158.99197,1.0889271e-10,32.604908,6.5335628e-16
0.1894,199.70047,1.3677373e-10,35.179064,8.2064241e-16
0.22385,153.9753,1.0545682e-10,32.258309,6.3274091e-16
0.25245,62.991768,4.3142709e-11,23.947077,2.5885626e-16
0.27705,80.841805,5.53681e-11,26.023752,3.322086e-16
0.2804,69.850105,4.7839946e-11,24.786409,2.8703968e-16
0.28805,82.275131,5.6349777e-11,26.176653,3.3809866e-16
0.29705,149.55859,1.0243184e-10,31.946874,6.1459107e-16
0.33025,58.708424,4.0209071e-11,23.391499,2.4125443e-16
0.3522,93.416809,6.398065e-11,27.30861,3.838839e-16
0.385,264.55048,1.8118914e-10,38.636173,1.0871348e-15
0.4022,116.13351,7.9539194e-11,29.363677,4.7723517e-16
0.42815,49.708405,3.4045008e-11,22.129309,2.0427005e-16
0.4366,486.81754,3.3341861e-10,47.345639,2.0005116e-15
0.4685,41.850067,2.8662877e-11,20.895686,1.7197726e-16
0.49605,136.55856,9.3528196e-11,30.993044,5.6116918e-16
0.56035,94.275169,6.4568536e-11,27.391997,3.8741122e-16
0.5654,97.850159,6.7017026e-11,27.733952,4.0210216e-16
0.56665,63.991768,4.3827604e-11,24.073133,2.6296562e-16
0.65235,370.84259,2.5398802e-10,43.240209,1.5239281e-15
0.66545,167.84201,1.1495405e-10,33.198985,6.8972432e-16
0.6742,631.98529,4.3284319e-10,51.6488,2.5970591e-15
0.68695,49.991753,3.4239072e-11,22.171277,2.0543443e-16
0.6886,75.850128,5.1949329e-11,25.476711,3.1169597e-16
0.6928,55.850086,3.8251412e-11,23.005545,2.2950847e-16
0.7129,135.26688,9.2643527e-11,30.895014,5.5586116e-16
0.726,72.700134,4.9791915e-11,25.119037,2.9875149e-16
0.7282,54.85009,3.756652e-11,22.867413,2.2539912e-16
0.77295,97.991821,6.711405e-11,27.74733,4.026843e-16
0.776,141.41692,9.6855655e-11,31.356316,5.8113393e-16
0.7906,402.26779,2.7551096e-10,44.428638,1.6530658e-15
0.8294,393.70099,2.6964361e-10,44.110984,1.6178616e-15
0.87515,82.275124,5.6349772e-11,26.176652,3.3809863e-16
0.92685,87.991798,6.0265091e-11,26.769401,3.6159054e-16
0.93275,537.82648,3.6835435e-10,48.944659,2.2101261e-15
0.9774,195.13374,1.3364601e-10,34.908836,8.0187606e-16
0.97985,103.99186,7.1223443e-11,28.302472,4.2734066e-16
0.99925,135.55856,9.2843302e-11,30.917206,5.5705981e-16
1.0046,59.133423,4.0500151e-11,23.447808,2.430009e-16
1.0091,260.26721,1.7825556e-10,38.426521,1.0695333e-15
1.07845,163.842,1.1221447e-10,32.933129,6.732868e-16
1.14275,139.84193,9.5776959e-11,31.239475,5.7466175e-16
1.16595,59.708427,4.0893968e-11,23.523564,2.4536381e-16
1.1751,66.850105,4.5785263e-11,24.426352,2.7471158e-16
1.1762,71.983467,4.9301074e-11,25.036224,2.9580644e-16
1.19335,167.55864,1.1475997e-10,33.180291,6.8855985e-16
1.22365,66.275108,4.5391451e-11,24.356118,2.7234871e-16
1.2262,274.70062,1.8814092e-10,39.124109,1.1288455e-15
1.31915,117.40854,8.0412452e-11,29.470747,4.8247471e-16
1.34495,505.84311,3.4644912e-10,47.954555,2.0786947e-15
1.3956,96.416809,6.6035333e-11,27.597866,3.96212e-16
1.3984,96.416824,6.6035344e-11,27.597867,3.9621206e-16
1.4296,184.70038,1.2650026e-10,34.27524,7.5900154e-16
1.4528,103.41683,7.082961e-11,28.250209,4.2497766e-16
1.47235,111.55852,7.6405805e-11,28.972913,4.5843483e-16
1.50835,58.275101,3.9912291e-11,23.333807,2.3947374e-16
1.5122,114.41687,7.8363474e-11,29.218277,4.7018085e-16
1.5526,95.133484,6.5156391e-11,27.474874,3.9093835e-16
1.558,103.41682,7.0829605e-11,28.250208,4.2497763e-16
1.5718,860.70453,5.8949172e-10,57.25006,3.5369503e-15
1.58275,91.558487,6.2707896e-11,27.126314,3.7624737e-16
1.60645,101.70851,6.9659591e-11,28.093791,4.1795754e-16
1.7092,66.700119,4.5682538e-11,24.408071,2.7409523e-16
1.76455,173.12534,1.1857257e-10,33.543738,7.1143544e-16
1.81005,66.275108,4.5391451e-11,24.356118,2.7234871e-16
1.8717,100.13348,6.8580858e-11,27.948018,4.1148515e-16
1.8775,82.700134,5.6640859e-11,26.221648,3.3984516e-16
1.88225,657.69446,4.5045126e-10,52.33987,2.7027075e-15
1.95935,113.99185,7.8072382e-11,29.182054,4.6843429e-16
1.9746,102.13348,6.9950647e-11,28.132864,4.1970388e-16
2.0396,77.850121,5.3319112e-11,25.698692,3.1991467e-16
2.0527,265.4173,1.8178282e-10,38.678325,1.0906969e-15
2.07655,77.991791,5.3416141e-11,25.714271,3.2049685e-16
2.0996,258.13394,1.7679449e-10,38.321246,1.060767e-15
2.1738,60.850094,4.1675889e-11,23.672548,2.5005533e-16
2.238,162.85034,1.1153529e-10,32.866552,6.6921173e-16
2.24415,63.708427,4.3633546e-11,24.037551,2.6180127e-16
2.2507,163.9836,1.1231145e-10,32.942614,6.7386869e-16
2.2557,47.850075,3.2772249e-11,21.850034,1.9663349e-16
2.28125,118.84184,8.1394113e-11,29.590187,4.8836468e-16
2.33145,540.27728,3.7003289e-10,49.018891,2.2201973e-15
2.36085,153.27528,1.0497738e-10,32.20935,6.2986431e-16
2.43695,197.99217,1.3560373e-10,35.078466,8.1362239e-16
2.4564,146.41693,1.0028014e-10,31.721595,6.0168082e-16
2.46635,53.708412,3.6784591e-11,22.707641,2.2070755e-16
2.49785,410.54245,2.8117823e-10,44.731206,1.6870694e-15
2.5045,116.85021,8.0030057e-11,29.423957,4.8018034e-16
2.52345,510.54312,3.4966813e-10,48.102619,2.0980088e-15
2.5684,66.133438,4.5294422e-11,24.338751,2.7176653e-16
2.5833,466.70178,3.1964144e-10,46.684323,1.9178486e-15
2.6738,57.13343,3.9130367e-11,23.180423,2.347822e-16
2.691,47.416756,3.2475471e-11,21.783878,1.9485282e-16
2.78145,89.991806,6.1634885e-11,26.970701,3.6980931e-16
2.8028,64.850098,4.4415469e-11,24.180288,2.6649281e-16
2.81675,32.708397,2.2401798e-11,19.247648,1.3441079e-16
2.8395,67.133438,4.5979316e-11,24.460813,2.758759e-16
2.8411,132.85028,9.0988414e-11,30.709924,5.4593049e-16
2.8668,143.26691,9.8122703e-11,31.492457,5.8873622e-16
2.91465,78.558464,5.3804253e-11,25.776399,3.2282552e-16
2.9202,101.1335,6.9265768e-11,28.040748,4.1559461e-16
2.93395,314.84247,2.1563385e-10,40.943882,1.2938031e-15
2.99445,201.12537,1.3774964e-10,35.262535,8.2649783e-16
3.00245,114.99187,7.8757287e-11,29.26714,4.7254372e-16
3.0304,70.133446,4.8034005e-11,24.819878,2.8820403e-16
3.0553,197.55037,1.3530114e-10,35.052355,8.1180686e-16
3.05765,106.99185,7.3278121e-11,28.572055,4.3966873e-16
3.1021,71.850113,4.920974e-11,25.020754,2.9525844e-16
3.13555,113.27518,7.758154e-11,29.120769,4.6548924e-16
3.1498,435.13486,2.9802143e-10,45.607109,1.7881286e-15
3.1518,99.850174,6.8386826e-11,27.921636,4.1032095e-16
3.2496,131.13358,8.9812652e-11,30.577071,5.3887591e-16
3.25165,190.842,1.3070662e-10,34.65101,7.8423969e-16
3.32005,201.55885,1.3804653e-10,35.287851,8.2827919e-16
3.3284,75.850121,5.1949323e-11,25.47671,3.1169594e-16
3.38385,146.99196,1.0067397e-10,31.763068,6.0404382e-16
3.4603,101.70017,6.9653879e-11,28.093023,4.1792328e-16
3.5044,95.850159,6.5647238e-11,27.543695,3.9388343e-16
3.51875,70.991776,4.862187e-11,24.920721,2.9173122e-16
3.54745,92.275139,6.3198726e-11,27.196905,3.7919236e-16
3.56045,84.275124,5.7719561e-11,26.387063,3.4631736e-16
3.57485,123.84187,8.4818606e-11,29.999482,5.0891164e-16
3.6181,151.70026,1.0389866e-10,32.098644,6.2339194e-16
3.62585,124.84187,8.5503495e-11,30.080012,5.1302097e-16
3.6734,1078.3195,7.3853497e-10,61.717321,4.4312098e-15
3.69455,360.84253,2.4713903e-10,42.847993,1.4828342e-15
3.7068,859.11975,5.8840631e-10,57.214901,3.5304379e-15
3.7455,136.41693,9.3431193e-11,30.982325,5.6058716e-16
3.75565,64.275101,4.4021657e-11,24.10861,2.6412994e-16
3.7716,99.133476,6.7895963e-11,27.854671,4.0737578e-16
3.80465,182.97533,1.2531878e-10,34.168199,7.5191267e-16
3.8486,140.13356,9.5976692e-11,31.261175,5.7586015e-16
3.87695,604.27795,4.1386659e-10,50.882702,2.4831995e-15
3.9014,69.416786,4.7543169e-11,24.735048,2.8525901e-16
3.9129,53.850086,3.6881623e-11,22.72759,2.2128974e-16
3.9269,145.83359,9.9880608e-11,31.679411,5.9928365e-16
3.93935,81.708466,5.5961671e-11,26.116417,3.3577003e-16
3.96895,91.275139,6.2513832e-11,27.098302,3.7508299e-16
3.98765,270.69208,1.8539549e-10,38.932871,1.1123729e-15
3.9946,88.133469,6.036212e-11,26.783759,3.6217272e-16
3.99565,58.708424,4.0209071e-11,23.391499,2.4125443e-16
4.0197,80.133453,5.4882954e-11,25.947521,3.2929772e-16
4.06295,72.708443,4.9797606e-11,25.119994,2.9878563e-16
4.12595,273.52542,1.8733603e-10,39.068237,1.1240162e-15
