# SPCal Export 1.2.7
# Date,Mon Jul 15 18:28:01 2024
# File,C:\Users\p1196157\Documents\Guadalupe\SP-ICP-MS\Raw data\2024-05-28_Cu_AF_paint\4-11_2.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,6,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.0041521992,
# Mass fraction,0.8881,
# Molar mass,143.09,g/mol
# Response,2.412,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.212,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,446
# Number error,21.118712
# Number concentration,6.0799909e+08,#/L
# Mass concentration,0.053094461,μg/L
#
# Background,5.4440494,counts
#,10.587626,nm
# Background error,2.5919986,counts
# Ionic background,2.2570686,μg/L
#
# Mean,Cu,
#,127.50367,counts
#,8.7326547e-11,μg
#,28.78812,nm
#,5.2395928e-16,m³
# Median,Cu,
#,93.529789,counts
#,6.4058029e-11,μg
#,27.31961,nm
#,3.8434818e-16,m³
# Limits of detection,Cu,
#,16.44121,counts
#,1.1260493e-11,μg
#,15.303914,nm
#,6.7562958e-17,m³
#
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,
s,counts,μg,nm,m³
0.0603,145.64749,9.9753152e-11,31.66593,5.9851891e-16
0.2303,107.17705,7.340496e-11,28.588531,4.4042976e-16
0.39445,137.61832,9.4254015e-11,31.07301,5.6552409e-16
0.79485,42.206093,2.8906717e-11,20.954773,1.734403e-16
1.5292,80.294601,5.4993323e-11,25.964903,3.2995994e-16
1.61825,160.0887,1.0964385e-10,32.679706,6.5786313e-16
1.67285,91.971001,6.2990424e-11,27.166992,3.7794254e-16
1.8318,93.412201,6.3977494e-11,27.308161,3.8386496e-16
1.98185,50.206104,3.438588e-11,22.20292,2.0631528e-16
1.98275,99.971008,6.8469584e-11,27.932894,4.1081751e-16
2.2778,169.52998,1.1611014e-10,33.309907,6.9666082e-16
2.75995,100.85342,6.9073941e-11,28.014838,4.1444364e-16
2.8132,121.29465,8.3074031e-11,29.792376,4.9844418e-16
2.8388,63.647324,4.3591696e-11,24.029863,2.6155018e-16
2.86675,36.088505,2.4716815e-11,19.889058,1.4830089e-16
2.94755,144.0887,9.8685544e-11,31.552557,5.9211327e-16
3.17235,186.61839,1.2781389e-10,34.393475,7.6688336e-16
3.18645,88.970993,6.0935735e-11,26.868333,3.6561441e-16
3.44245,132.08864,9.046677e-11,30.651124,5.4280062e-16
3.6946,155.52994,1.0652158e-10,32.366513,6.3912951e-16
3.8764,110.41225,7.562073e-11,28.873338,4.5372438e-16
3.91715,153.97112,1.0545396e-10,32.258017,6.3272373e-16
3.9359,75.412186,5.1649384e-11,25.427584,3.098963e-16
3.95495,55.2061,3.7810349e-11,22.916781,2.268621e-16
4.01555,121.85344,8.3456739e-11,29.838055,5.0074043e-16
4.0222,101.41221,6.9456654e-11,28.066483,4.1673993e-16
4.3194,689.41541,4.7217675e-10,53.168153,2.8330605e-15
4.3597,139.52988,9.5563232e-11,31.21622,5.7337939e-16
4.6961,212.17717,1.4531896e-10,35.896943,8.7191374e-16
4.7921,154.17708,1.0559502e-10,32.272394,6.3357011e-16
4.83665,203.97125,1.3969877e-10,35.428076,8.3819262e-16
4.8812,68.647324,4.7016168e-11,24.643314,2.8209701e-16
4.8986,135.29465,9.2662547e-11,30.897129,5.5597528e-16
4.9827,69.647339,4.7701073e-11,24.762401,2.8620644e-16
5.3494,69.529755,4.762054e-11,24.748458,2.8572324e-16
5.3698,830.29883,5.6866702e-10,56.567813,3.4120021e-15
5.54825,113.85342,7.7977573e-11,29.170236,4.6786544e-16
5.5558,260.05966,1.7811341e-10,38.416304,1.0686804e-15
5.6494,54.529736,3.7347111e-11,22.822806,2.2408267e-16
5.74125,83.853409,5.7430731e-11,26.342975,3.4458438e-16
5.9996,297.53033,2.0377686e-10,40.179235,1.2226612e-15
6.00325,145.97108,9.9974779e-11,31.689364,5.9984868e-16
6.21175,73.088547,5.0057937e-11,25.163692,3.0034762e-16
6.37665,85.088554,5.8276675e-11,26.471688,3.4966005e-16
6.51735,409.91333,2.8074735e-10,44.708345,1.6844841e-15
6.7268,95.529793,6.5427821e-11,27.512973,3.9256692e-16
6.8926,75.412186,5.1649384e-11,25.427584,3.098963e-16
7.01045,172.85356,1.1838644e-10,33.526176,7.1031862e-16
7.074,87.177025,5.9707057e-11,26.686519,3.5824234e-16
7.12445,67.088539,4.5948565e-11,24.455358,2.7569139e-16
7.1997,56.647316,3.879743e-11,23.114492,2.3278458e-16
7.43145,81.97097,5.6141459e-11,26.144356,3.3684875e-16
7.46845,144.61829,9.9048255e-11,31.591166,5.9428953e-16
7.4738,43.529728,2.9813267e-11,21.171578,1.788796e-16
7.55155,129.20625,8.849264e-11,30.42653,5.3095584e-16
7.9529,105.52981,7.2276775e-11,28.441312,4.3366065e-16
8.10565,138.9711,9.5180529e-11,31.174494,5.7108317e-16
8.1333,127.41228,8.7263956e-11,30.285053,5.2358374e-16
8.2593,75.764923,5.1890972e-11,25.467167,3.1134583e-16
8.32935,45.970932,3.1485234e-11,21.560178,1.8891141e-16
8.40365,58.088528,3.9784508e-11,23.308878,2.3870705e-16
8.63615,49.206097,3.370098e-11,22.054517,2.0220588e-16
8.6884,160.41234,1.0986551e-10,32.701713,6.5919308e-16
8.7319,74.529762,5.1045017e-11,25.328015,3.062701e-16
8.84955,77.088547,5.2797514e-11,25.614617,3.1678509e-16
8.9109,115.64742,7.9206268e-11,29.322651,4.7523761e-16
9.0536,842.06299,5.7672423e-10,56.833723,3.4603454e-15
9.1938,135.17708,9.2582025e-11,30.888176,5.5549215e-16
9.28295,61.206116,4.1919726e-11,23.718626,2.5151836e-16
9.57095,43.088516,2.9511084e-11,21.099804,1.770665e-16
9.59715,61.970951,4.2443558e-11,23.817013,2.5466135e-16
9.64125,80.088547,5.4852198e-11,25.942673,3.2911319e-16
9.9704,107.64743,7.3727123e-11,28.630294,4.4236274e-16
10.14725,75.853394,5.1951565e-11,25.477076,3.1170939e-16
10.16185,118.61828,8.1240995e-11,29.57162,4.8744597e-16
10.19065,112.08861,7.6768861e-11,29.01873,4.6061316e-16
10.24955,88.088562,6.0331363e-11,26.77921,3.6198818e-16
10.27215,163.08876,1.1169858e-10,32.882583,6.7019148e-16
10.7372,59.412159,4.0691055e-11,23.484592,2.4414633e-16
10.769,71.647339,4.9070862e-11,24.997195,2.9442517e-16
10.81305,45.088509,3.0880867e-11,21.421335,1.852852e-16
10.8385,134.52986,9.213875e-11,30.838801,5.528325e-16
10.89485,74.088539,5.0742826e-11,25.277935,3.0445696e-16
11.04315,105.08861,7.19746e-11,28.401621,4.318476e-16
11.3829,52.529732,3.5977319e-11,22.540297,2.1586392e-16
11.4689,90.647369,6.2083876e-11,27.036034,3.7250326e-16
11.571,102.5298,7.0222087e-11,28.169207,4.2133252e-16
11.9355,62.529739,4.2826269e-11,23.888385,2.5695761e-16
11.9437,153.52991,1.0515177e-10,32.227176,6.3091065e-16
12.0141,105.29463,7.2115704e-11,28.420169,4.3269423e-16
12.304,462.29614,3.1662404e-10,46.53696,1.8997443e-15
13.11235,64.088531,4.3893877e-11,24.085261,2.6336326e-16
13.14955,226.73604,1.5529024e-10,36.69989,9.3174147e-16
13.4109,52.529732,3.5977319e-11,22.540297,2.1586392e-16
13.4916,71.412186,4.8909807e-11,24.969817,2.9345884e-16
13.49845,73.088547,5.0057937e-11,25.163692,3.0034762e-16
13.8145,78.52977,5.37846e-11,25.77326,3.227076e-16
13.90205,101.73583,6.9678302e-11,28.096306,4.1806981e-16
14.02535,71.97097,4.9292515e-11,25.034775,2.9575509e-16
14.04065,31.32366,2.1453399e-11,18.9721,1.287204e-16
14.0474,101.17706,6.9295599e-11,28.044773,4.157736e-16
14.0537,39.529724,2.7073687e-11,20.502139,1.6244212e-16
14.12645,49.206093,3.3700978e-11,22.054517,2.0220587e-16
14.29065,103.73585,7.1048102e-11,28.279227,4.2628861e-16
14.36795,812.03979,5.5616151e-10,56.150077,3.3369691e-15
14.36965,94.618248,6.4803509e-11,27.425184,3.8882105e-16
14.52825,46.088516,3.1565767e-11,21.578545,1.893946e-16
14.55005,209.08887,1.432038e-10,35.721928,8.5922277e-16
14.5683,121.17709,8.2993514e-11,29.782747,4.9796108e-16
14.59655,76.735817,5.2555932e-11,25.57549,3.1533559e-16
14.60425,49.206097,3.370098e-11,22.054517,2.0220588e-16
14.8167,58.64732,4.0167221e-11,23.383381,2.4100333e-16
14.825,58.647316,4.0167219e-11,23.38338,2.4100331e-16
14.8914,128.70676,8.8150538e-11,30.387271,5.2890323e-16
15.07815,223.50084,1.5307447e-10,36.524502,9.1844685e-16
15.4018,122.52982,8.3919991e-11,29.893162,5.0351994e-16
15.7361,85.529785,5.8578871e-11,26.517366,3.5147323e-16
15.8391,121.52982,8.3235096e-11,29.811617,4.9941058e-16
15.8473,82.294601,5.6363112e-11,26.178717,3.3817867e-16
16.2589,66.647331,4.5646384e-11,24.40163,2.7387831e-16
16.271,78.529762,5.3784595e-11,25.773259,3.2270757e-16
16.43335,92.08857,6.3070946e-11,27.178563,3.7842568e-16
16.481,91.647354,6.276876e-11,27.135087,3.7661256e-16
16.6061,252.94212,1.7323865e-10,38.062587,1.0394319e-15
16.8131,103.41222,7.0826454e-11,28.249789,4.2495872e-16
16.81425,50.2061,3.4385877e-11,22.202919,2.0631526e-16
16.8244,53.647308,3.6742741e-11,22.699026,2.2045645e-16
16.97895,94.735832,6.4884042e-11,27.43654,3.8930425e-16
17.00225,198.97124,1.3627429e-10,35.136191,8.1764572e-16
17.1541,304.53052,2.0857125e-10,40.491903,1.2514275e-15
17.18,59.529732,4.077158e-11,23.500074,2.4462948e-16
17.2737,84.52977,5.7893967e-11,26.413613,3.473638e-16
17.4137,421.06052,2.8838199e-10,45.109993,1.730292e-15
17.62685,86.970978,5.9565936e-11,26.665478,3.5739562e-16
17.66935,65.206131,4.4659314e-11,24.224457,2.6795589e-16
17.7454,58.412159,4.0006161e-11,23.352085,2.4003697e-16
18.1181,504.17868,3.4530916e-10,47.9019,2.0718549e-15
18.12075,108.08859,7.4029272e-11,28.669352,4.4417563e-16
18.16915,90.618233,6.2063921e-11,27.033137,3.7238352e-16
18.22345,43.088512,2.9511081e-11,21.099804,1.7706649e-16
18.2456,139.52989,9.5563243e-11,31.216222,5.7337946e-16
