# SPCal Export 1.2.7
# Date,Mon Jul 15 18:28:00 2024
# File,C:\Users\p1196157\Documents\Guadalupe\SP-ICP-MS\Raw data\2024-05-28_Cu_AF_paint\2-11_2.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,6,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.0041521992,
# Mass fraction,0.8881,
# Molar mass,143.09,g/mol
# Response,2.412,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.212,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,1009
# Number error,31.76476
# Number concentration,1.3754957e+09,#/L
# Mass concentration,0.12351841,μg/L
#
# Background,4.3240123,counts
#,9.8051345,nm
# Background error,2.4297264,counts
# Ionic background,1.7927082,μg/L
#
# Mean,Cu,
#,131.11393,counts
#,8.9799196e-11,μg
#,28.322657,nm
#,5.3879518e-16,m³
# Median,Cu,
#,84.469154,counts
#,5.7852451e-11,μg
#,26.407298,nm
#,3.4711471e-16,m³
# Limits of detection,Cu,
#,15.40628,counts
#,1.0551675e-11,μg
#,14.975817,nm
#,6.331005e-17,m³
#
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,
s,counts,μg,nm,m³
0.0394,90.250336,6.181195e-11,26.996504,3.708717e-16
0.04735,104.46916,7.1550345e-11,28.345706,4.2930207e-16
0.05525,63.281689,4.3341275e-11,23.98376,2.6004765e-16
0.0593,44.62516,3.0563523e-11,21.347704,1.8338114e-16
0.071,118.25037,8.098902e-11,29.541016,4.8593412e-16
0.08815,34.843987,2.3864451e-11,19.657752,1.4318671e-16
0.09535,88.469162,6.0592034e-11,26.817722,3.6355221e-16
0.1247,101.0629,6.9217413e-11,28.034221,4.1530448e-16
0.1639,156.12575,1.0692965e-10,32.407791,6.4157791e-16
0.1953,83.25032,5.7017679e-11,26.279669,3.4210607e-16
0.2125,75.437759,5.1666899e-11,25.430458,3.100014e-16
0.2213,2126.959,1.4567423e-09,77.400593,8.7404539e-15
0.235,99.688004,6.8275756e-11,27.906511,4.0965454e-16
0.4145,42.437721,2.9065358e-11,20.993037,1.7439215e-16
0.4341,58.250286,3.9895295e-11,23.330494,2.3937177e-16
0.4385,166.43796,1.1399243e-10,33.106152,6.8395456e-16
0.4742,38.625153,2.6454151e-11,20.344545,1.5872491e-16
0.51745,64.844017,4.4411305e-11,24.179532,2.6646783e-16
0.601,292.87604,2.0058916e-10,39.968624,1.203535e-15
