2.10,2.10,2.10,2.11,2.11,2.11,2.12,2.12,2.12
32.677024,23.460013,29.008032,27.833982,26.996504,26.932561,39.199222,41.617249,37.852487
33.849867,30.249285,22.167262,26.828124,28.345706,44.332919,25.104180,19.731406,20.207113
29.886155,33.978337,30.442140,20.856616,23.983760,30.614106,31.437902,35.470885,52.403271
53.475660,23.818259,21.903558,31.758945,21.347704,25.149443,35.862752,28.178592,31.912844
29.703409,28.113475,29.964181,30.196444,29.541016,28.627027,27.526096,28.108593,18.242630
48.021318,26.587108,28.480324,47.457522,19.657752,20.780063,24.877007,25.581543,57.540268
25.310272,27.190154,24.014347,28.946474,26.817722,32.479152,27.337559,20.819699,30.757358
33.489166,35.369519,26.354618,31.270089,28.034221,23.244764,26.526571,26.319798,29.110665
26.105460,33.419353,27.416090,23.202523,32.407791,30.364358,32.143212,36.245761,25.519554
31.762127,32.718395,25.942143,28.565016,26.279669,26.411882,28.961634,26.001251,30.537043
28.133545,35.541818,25.868672,25.373789,25.430458,28.226739,51.272915,20.112071,24.584530
23.740192,28.984874,22.636129,33.745963,77.400593,30.412395,31.743056,24.741867,35.268871
20.804209,54.313230,25.724359,35.211512,27.906511,26.983862,24.513865,25.767182,44.773081
27.258985,31.902907,46.118267,29.064159,20.993037,27.741384,27.033202,22.365363,30.614772
27.031888,29.987761,21.299184,24.356126,23.330494,27.102580,28.538819,28.972462,30.686230
29.961603,29.390462,29.322296,26.830327,33.106152,27.220270,30.297647,29.038365,30.721836
26.556441,37.860881,28.911071,32.962139,20.344545,19.158609,28.238229,47.860447,26.438772
30.655169,27.698084,30.259002,34.348736,24.179532,33.432971,31.739619,86.126324,27.018067
48.495122,24.100016,33.631565,20.745872,39.968624,31.481957,27.521525,31.190518,54.323821
30.737716,35.510226,41.415438,18.897653,24.402757,34.133348,109.570510,36.419611,27.900087
29.325074,49.731638,22.267150,61.191433,18.537266,32.438845,31.794471,37.958355,32.783528
33.101875,25.092614,21.732738,28.206231,20.758541,28.349687,31.123134,27.042390,30.916027
