# SPCal Export 1.2.7
# Date,Mon Jul 15 18:42:37 2024
# File,C:\Users\p1196157\Documents\Guadalupe\SP-ICP-MS\Raw data\2024-06-03 diluted AF paints\6-11_3x_2.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,6,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.014005023,
# Mass fraction,0.8881,
# Molar mass,143.09,g/mol
# Response,2.19,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.192,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,61
# Number error,7.8102497
# Number concentration,27222431,#/L
# Mass concentration,0.0061385226,μg/L
#
# Background,1.6092257,counts
#,10.568134,nm
# Background error,1.3841951,counts
# Ionic background,0.73480628,μg/L
#
# Mean,Cu,
#,97.860887,counts
#,2.2549502e-10,μg
#,37.783181,nm
#,1.3529701e-15,m³
# Median,Cu,
#,62.272957,counts
#,1.4349187e-10,μg
#,35.745865,nm
#,8.6095123e-16,m³
# Limits of detection,Cu,
#,12.378821,counts
#,2.8523781e-11,μg
#,20.86183,nm
#,1.7114269e-16,m³
#
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,
s,counts,μg,nm,m³
1.3332,111.03065,2.5584134e-10,43.345127,1.535048e-15
1.4421,45.030586,1.037613e-10,32.084493,6.2256782e-16
1.56005,69.924713,1.6112336e-10,37.153769,9.6674015e-16
2.4107,33.272938,7.6668852e-11,29.006124,4.6001311e-16
3.3511,55.788239,1.2854952e-10,34.459333,7.7129713e-16
4.1929,94.545929,2.1785656e-10,41.084082,1.3071394e-15
4.75705,72.924706,1.6803606e-10,37.677685,1.0082164e-15
5.49155,39.409405,9.0808748e-11,30.689697,5.4485249e-16
6.03815,35.65176,8.2150231e-11,29.681531,4.9290139e-16
8.084,57.061165,1.3148265e-10,34.719452,7.888959e-16
10.39425,43.894127,1.0114263e-10,31.812279,6.0685576e-16
11.4089,29.030577,6.6893432e-11,27.716892,4.0136059e-16
11.8511,49.030586,1.1297826e-10,33.007681,6.7786959e-16
12.9319,45.272945,1.0431976e-10,32.141951,6.2591854e-16
13.12005,29.894117,6.8883237e-11,27.989033,4.1329942e-16
13.6618,88.788284,2.0458956e-10,40.232579,1.2275374e-15
15.55675,96.682381,2.2277946e-10,41.391239,1.3366768e-15
15.8179,117.0612,2.6973715e-10,44.116085,1.6184229e-15
16.1909,41.030582,9.4544332e-11,31.104881,5.6726599e-16
16.51435,57.651779,1.3284357e-10,34.838829,7.970614e-16
17.11195,66.894157,1.5414023e-10,36.609071,9.2484138e-16
21.0893,66.303528,1.5277928e-10,36.501008,9.1667566e-16
21.28425,145.44006,3.3512889e-10,47.426455,2.0107733e-15
22.07455,36.409401,8.3896018e-11,29.890315,5.0337611e-16
23.062,31.272938,7.2060371e-11,28.412899,4.3236223e-16
23.60715,47.651768,1.0980114e-10,32.695325,6.5880681e-16
24.9472,34.272942,7.8973102e-11,29.293849,4.7383861e-16
25.0181,52.545883,1.2107835e-10,33.778385,7.2647013e-16
25.6677,62.272957,1.4349187e-10,35.745865,8.6095123e-16
26.0591,214.78851,4.949244e-10,54.00861,2.9695464e-15
26.071,63.30352,1.4586654e-10,35.941975,8.7519923e-16
26.5451,53.030594,1.2219524e-10,33.88193,7.3317147e-16
27.32585,20.651752,4.7586605e-11,24.742578,2.8551963e-16
28.35945,168.65201,3.8861479e-10,49.826053,2.3316888e-15
29.88005,64.409416,1.4841479e-10,36.150067,8.9048873e-16
30.2677,35.030579,8.071888e-11,29.508134,4.8431328e-16
31.55805,27.894117,6.4274756e-11,27.35039,3.8564854e-16
32.1726,61.545883,1.4181652e-10,35.606202,8.5089912e-16
32.6354,90.788269,2.0919801e-10,40.532422,1.2551881e-15
32.65605,201.68246,4.6472491e-10,52.886971,2.7883495e-15
33.21025,34.651764,7.9845999e-11,29.401383,4.79076e-16
34.237,79.030609,1.8210553e-10,38.701199,1.0926332e-15
34.6344,268.78882,6.1935409e-10,58.200902,3.7161246e-15
34.6756,64.061165,1.4761233e-10,36.084796,8.85674e-16
35.14085,48.167053,1.1098848e-10,32.812753,6.6593086e-16
35.47945,38.409405,8.8504508e-11,30.42789,5.3102705e-16
36.03795,85.409447,1.9680391e-10,39.715614,1.1808235e-15
37.8027,51.03059,1.1758675e-10,33.450518,7.0552053e-16
38.4327,122.03068,2.8118804e-10,44.731726,1.6871282e-15
39.76885,1442.0367,3.3227995e-09,101.88684,1.9936797e-14
39.8472,161.81888,3.7286962e-10,49.143835,2.2372177e-15
40.41305,137.40953,3.1662461e-10,46.536987,1.8997477e-15
40.41745,43.682335,1.0065461e-10,31.761031,6.0392764e-16
40.76115,54.409412,1.2537237e-10,34.17307,7.5223424e-16
41.51555,113.40948,2.6132272e-10,43.652498,1.5679363e-15
41.9482,70.788239,1.6311313e-10,37.306086,9.7867878e-16
43.1233,117.78831,2.7141261e-10,44.207238,1.6284757e-15
45.2159,46.272953,1.0662401e-10,32.376884,6.3974409e-16
46.43095,88.167084,2.0315817e-10,40.138531,1.218949e-15
46.4468,78.788261,1.8154711e-10,38.6616,1.0892826e-15
49.2624,65.545898,1.5103352e-10,36.361447,9.062011e-16
#
# End of export
