# SPCal Export 1.2.7
# Date,Mon Jul 15 18:28:02 2024
# File,C:\Users\p1196157\Documents\Guadalupe\SP-ICP-MS\Raw data\2024-05-28_Cu_AF_paint\6-11_2.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,6,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.0041521992,
# Mass fraction,0.8881,
# Molar mass,143.09,g/mol
# Response,2.412,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.212,ml/min
#
# Limit method,Gaussian (alpha=2.867e-07)
#
# Detection results,Cu,
# Particle number,131
# Number error,11.445523
# Number concentration,1.7858269e+08,#/L
# Mass concentration,0.03390413,μg/L
#
# Background,15.056993,counts
#,14.861774,nm
# Background error,4.6655245,counts
# Ionic background,6.2425342,μg/L
#
# Mean,Cu,
#,277.1977,counts
#,1.8985115e-10,μg
#,35.962806,nm
#,1.1391069e-15,m³
# Median,Cu,
#,176.7023,counts
#,1.2102242e-10,μg
#,33.773182,nm
#,7.2613451e-16,m³
# Limits of detection,Cu,
#,28.964681,counts
#,1.9837748e-11,μg
#,18.483356,nm
#,1.1902649e-16,m³
#
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,
s,counts,μg,nm,m³
1.0903,86.221336,5.9052511e-11,26.588643,3.5431507e-16
1.8555,182.44272,1.24954e-10,34.135015,7.4972398e-16
2.19015,492.8342,3.3753939e-10,47.539892,2.0252363e-15
2.4272,1555.772,1.0655395e-09,69.738601,6.3932371e-15
2.581,157.96188,1.0818721e-10,32.534341,6.4912326e-16
2.6688,194.44286,1.3317282e-10,34.867589,7.9903695e-16
3.18695,183.83217,1.2590562e-10,34.221451,7.5543374e-16
3.7291,114.96178,7.8736678e-11,29.264587,4.7242007e-16
4.0799,97.221375,6.6586376e-11,27.674418,3.9951825e-16
4.5346,217.96208,1.4928101e-10,36.22026,8.9568606e-16
4.6251,262.96237,1.8010146e-10,38.558706,1.0806087e-15
5.8272,488.44427,3.3453275e-10,47.398317,2.0071965e-15
6.27075,81.351135,5.5716937e-11,26.078291,3.3430162e-16
6.29765,121.83199,8.3442045e-11,29.836304,5.0065227e-16
6.3457,108.22139,7.4120225e-11,28.681088,4.4472135e-16
6.6852,193.22169,1.3233646e-10,34.794442,7.9401875e-16
7.2593,161.7023,1.10749e-10,32.789137,6.6449401e-16
7.37145,88.09153,6.0333396e-11,26.77951,3.6200038e-16
7.53335,164.57249,1.1271478e-10,32.982001,6.7628869e-16
7.88455,139.09166,9.52631e-11,31.183506,5.715786e-16
7.97155,235.09207,1.6101324e-10,37.145303,9.6607947e-16
8.1188,528.70441,3.6210669e-10,48.666363,2.1726401e-15
8.48725,144.57243,9.9016851e-11,31.587827,5.9410111e-16
8.9195,728.92603,4.9923736e-10,54.16504,2.9954241e-15
9.9488,79.961716,5.4765332e-11,25.928971,3.2859199e-16
10.53245,582.3147,3.9882408e-10,50.258613,2.3929445e-15
10.54795,151.83206,1.0398893e-10,32.107938,6.2393358e-16
10.5833,122.96182,8.4215864e-11,29.928252,5.0529519e-16
10.6957,271.40445,1.8588339e-10,38.966994,1.1153003e-15
10.7255,187.66389,1.2852995e-10,34.457584,7.7117971e-16
10.9468,120.70218,8.2668247e-11,29.743789,4.9600948e-16
11.5952,384.96295,2.6365897e-10,43.782198,1.5819538e-15
12.23945,220.09198,1.5073977e-10,36.337858,9.044386e-16
12.3657,203.18318,1.3915902e-10,35.38239,8.3495415e-16
12.70935,101.83195,6.9744136e-11,28.105152,4.1846482e-16
13.07835,82.351128,5.6401827e-11,26.18471,3.3841096e-16
13.39005,178.09178,1.2197407e-10,33.861475,7.3184439e-16
13.4144,126.22143,8.644835e-11,30.190405,5.186901e-16
13.47995,391.57358,2.6818655e-10,44.031388,1.6091193e-15
13.95685,126.09164,8.6359457e-11,30.180054,5.1815674e-16
14.72545,120.09161,8.2250075e-11,29.693551,4.9350045e-16
15.87625,224.09203,1.5347937e-10,36.556677,9.2087625e-16
16.8733,126.70219,8.6777624e-11,30.228688,5.2066574e-16
17.48115,173.09177,1.1854958e-10,33.54157,7.112975e-16
18.0276,224.96214,1.5407531e-10,36.603931,9.2445188e-16
18.76875,214.83228,1.4713742e-10,36.046056,8.8282454e-16
19.20515,250.09209,1.7128667e-10,37.919089,1.02772e-15
19.58575,122.57237,8.3949132e-11,29.896621,5.0369479e-16
19.98515,153.09174,1.0485167e-10,32.196488,6.2911004e-16
21.39935,154.83208,1.0604362e-10,32.318031,6.3626174e-16
21.51965,195.05336,1.3359096e-10,34.904042,8.0154573e-16
21.6094,90.221359,6.1792104e-11,26.993614,3.7075263e-16
21.79485,300.3132,2.0568283e-10,40.304115,1.234097e-15
21.97085,132.09164,9.0468828e-11,30.651356,5.4281297e-16
22.0192,241.70261,1.6554076e-10,37.490252,9.9324458e-16
