# SPCal Export 1.2.7
# Date,Mon Jul 15 18:42:37 2024
# File,C:\Users\p1196157\Documents\Guadalupe\SP-ICP-MS\Raw data\2024-06-03 diluted AF paints\6-12_3x_1.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,6,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.014005023,
# Mass fraction,0.8881,
# Molar mass,143.09,g/mol
# Response,2.19,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.192,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,142
# Number error,11.916375
# Number concentration,63370248,#/L
# Mass concentration,0.014309095,μg/L
#
# Background,1.5205626,counts
#,10.370366,nm
# Background error,1.3463131,counts
# Ionic background,0.69432084,μg/L
#
# Mean,Cu,
#,97.993874,counts
#,2.2580146e-10,μg
#,39.154197,nm
#,1.3548088e-15,m³
# Median,Cu,
#,68.595768,counts
#,1.5806115e-10,μg
#,36.916861,nm
#,9.483669e-16,m³
# Limits of detection,Cu,
#,12.451536,counts
#,2.8691333e-11,μg
#,20.902599,nm
#,1.72148e-16,m³
#
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,
s,counts,μg,nm,m³
0.1362,336.51599,7.7541379e-10,62.727968,4.6524827e-15
0.9041,58.709251,1.3528024e-10,35.050549,8.1168142e-16
1.4727,248.41875,5.7241655e-10,56.691868,3.4344993e-15
1.6722,169.61252,3.9082804e-10,49.920464,2.3449682e-15
2.0561,106.51546,2.4543723e-10,42.749417,1.4726234e-15
2.1128,100.61237,2.3183509e-10,41.944636,1.3910106e-15
2.12435,76.063873,1.7526946e-10,38.210741,1.0516168e-15
2.2172,143.51553,3.3069431e-10,47.216336,1.9841659e-15
2.37255,37.063835,8.5403992e-11,30.068339,5.1242395e-16
2.39585,141.06395,3.2504527e-10,46.945935,1.9502716e-15
2.42045,119.06393,2.7435194e-10,44.36625,1.6461117e-15
3.07675,35.257698,8.1242217e-11,29.571769,4.874533e-16
3.3618,98.418518,2.2677994e-10,41.637526,1.3606796e-15
3.59165,70.966934,1.6352489e-10,37.337451,9.8114932e-16
5.2165,37.709232,8.6891142e-11,30.241863,5.2134685e-16
5.4421,66.61232,1.5349081e-10,36.557585,9.2094485e-16
5.7737,41.709236,9.6108113e-11,31.275437,5.7664868e-16
6.09675,79.773071,1.8381635e-10,38.822016,1.1028981e-15
6.1004,55.612316,1.2814415e-10,34.423073,7.6886492e-16
6.60835,80.160812,1.8470979e-10,38.884813,1.1082588e-15
7.8774,384.51648,8.8601846e-10,65.578926,5.3161108e-15
8.08595,52.160782,1.2019099e-10,33.695663,7.2114593e-16
8.64695,1146.4733,2.6417502e-09,94.387386,1.5850501e-14
8.654,25.806152,5.9463583e-11,26.650196,3.567815e-16
8.8179,32.709229,7.5369931e-11,28.841383,4.5221958e-16
9.0239,82.61235,1.9035873e-10,39.277241,1.1421524e-15
9.1192,36.709229,8.4586893e-11,29.972139,5.0752136e-16
9.1262,114.4185,2.6364775e-10,43.781577,1.5818865e-15
9.53415,68.773064,1.5846968e-10,36.948667,9.5081809e-16
9.6776,138.51552,3.1917307e-10,46.66151,1.9150384e-15
9.87185,128.967,2.9717098e-10,45.563685,1.7830259e-15
10.8479,102.41849,2.3599683e-10,42.194136,1.415981e-15
11.25665,37.160767,8.5627345e-11,30.094528,5.1376407e-16
11.2658,110.6124,2.5487757e-10,43.290631,1.5292654e-15
11.3588,58.418449,1.3461016e-10,34.992582,8.0766096e-16
11.4192,91.515427,2.1087356e-10,40.640348,1.2652413e-15
12.06085,117.06393,2.6974346e-10,44.116429,1.6184608e-15
12.494,56.515385,1.3022504e-10,34.608402,7.8135024e-16
12.5454,124.61243,2.8713702e-10,45.044984,1.7228221e-15
12.5998,71.612381,1.6501215e-10,37.450304,9.9007291e-16
12.694,206.22488,4.7519174e-10,53.281078,2.8511504e-15
12.76315,100.67616,2.3198208e-10,41.953499,1.3918925e-15
12.86825,206.06415,4.7482136e-10,53.267232,2.8489282e-15
14.4192,56.709248,1.3067175e-10,34.647929,7.8403049e-16
15.0362,53.612316,1.2353567e-10,34.00537,7.4121403e-16
15.76875,64.06385,1.4761852e-10,36.0853,8.8571113e-16
16.29295,110.06393,2.5361376e-10,43.21896,1.5216826e-15
16.30895,40.16077,9.2540075e-11,30.88351,5.5524045e-16
16.3658,60.418453,1.3921865e-10,35.387443,8.353119e-16
16.9143,152.51552,3.5143244e-10,48.183387,2.1085946e-15
16.9422,46.612309,1.0740597e-10,32.45584,6.4443583e-16
16.96725,109.06392,2.513095e-10,43.08767,1.507857e-15
17.06045,46.966915,1.0822307e-10,32.537935,6.4933842e-16
17.08155,85.257759,1.9645439e-10,39.692089,1.1787263e-15
17.10235,70.966934,1.6352489e-10,37.337451,9.8114932e-16
17.1331,295.51584,6.8093958e-10,60.069346,4.0856375e-15
17.76555,30.257692,6.9721001e-11,28.102044,4.1832601e-16
18.0181,60.515385,1.39442e-10,35.406357,8.3665202e-16
18.2933,89.61235,2.0648841e-10,40.356665,1.2389305e-15
18.62295,186.9671,4.3081718e-10,51.56809,2.5849031e-15
18.85145,73.160805,1.6858009e-10,37.718302,1.0114806e-15
19.0743,207.32178,4.7771925e-10,53.375377,2.8663155e-15
19.46145,43.063835,9.9229435e-11,31.610416,5.9537661e-16
20.73265,203.16103,4.6813187e-10,53.015897,2.8087912e-15
21.04615,58.160778,1.3401642e-10,34.941058,8.0409854e-16
21.1821,81.418472,1.8760774e-10,39.087116,1.1256465e-15
22.3167,35.709229,8.2282652e-11,29.697471,4.9369591e-16
22.71765,69.160789,1.593631e-10,37.017972,9.5617857e-16
23.36225,39.160767,9.0235826e-11,30.62502,5.4141496e-16
23.8195,108.51546,2.5004572e-10,43.015322,1.5002743e-15
24.39335,56.676125,1.3059542e-10,34.641181,7.8357254e-16
25.0558,244.51588,5.6342341e-10,56.393408,3.3805405e-15
25.64285,87.160812,2.0083948e-10,39.985243,1.2050369e-15
25.72665,289.77347,6.6770777e-10,59.677715,4.0062466e-15
26.98205,92.063889,2.1213734e-10,40.721374,1.2728241e-15
27.15835,71.160797,1.6397159e-10,37.371418,9.8382956e-16
27.3759,74.61235,1.719248e-10,37.96612,1.0315488e-15
27.53445,119.16086,2.7457528e-10,44.378286,1.6474517e-15
27.6132,58.515388,1.3483353e-10,35.011927,8.0900118e-16
27.8924,57.515392,1.325293e-10,34.811335,7.9517579e-16
28.2467,49.22459,1.134253e-10,33.051158,6.8055178e-16
