# SPCal Export 1.2.7
# Date,Mon Jul 15 18:28:02 2024
# File,C:\Users\p1196157\Documents\Guadalupe\SP-ICP-MS\Raw data\2024-05-28_Cu_AF_paint\6-10_3.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,6,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.0041521992,
# Mass fraction,0.8881,
# Molar mass,143.09,g/mol
# Response,2.412,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.212,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,226
# Number error,15.033296
# Number concentration,3.0808923e+08,#/L
# Mass concentration,0.033231986,μg/L
#
# Background,9.2775431,counts
#,12.646458,nm
# Background error,3.3829737,counts
# Ionic background,3.8464109,μg/L
#
# Mean,Cu,
#,157.49116,counts
#,1.0786481e-10,μg
#,30.256535,nm
#,6.4718887e-16,m³
# Median,Cu,
#,101.68443,counts
#,6.9643094e-11,μg
#,28.091564,nm
#,4.1785856e-16,m³
# Limits of detection,Cu,
#,19.650975,counts
#,1.3458843e-11,μg
#,16.241244,nm
#,8.0753058e-17,m³
#
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,
s,counts,μg,nm,m³
0.02365,106.16089,7.2708999e-11,28.497894,4.3625399e-16
0.36575,73.254982,5.0171927e-11,25.182778,3.0103156e-16
0.4272,331.81244,2.2725648e-10,41.666671,1.3635389e-15
0.6186,95.509895,6.5414193e-11,27.511063,3.9248516e-16
0.62015,154.85907,1.0606211e-10,32.319909,6.3637266e-16
0.90295,75.858894,5.1955332e-11,25.477692,3.1173199e-16
0.93625,79.556946,5.4488107e-11,25.885146,3.2692864e-16
1.1536,75.509865,5.1716284e-11,25.438557,3.102977e-16
1.25935,158.85904,1.0880167e-10,32.595819,6.5281e-16
1.5217,81.207924,5.5618853e-11,26.062979,3.3371312e-16
1.59025,256.85931,1.7592151e-10,38.258067,1.055529e-15
2.03835,87.556961,5.9967273e-11,26.725231,3.5980364e-16
2.27945,82.556946,5.654279e-11,26.206506,3.3925674e-16
2.36155,508.46423,3.4824431e-10,48.037241,2.0894659e-15
3.71725,63.254971,4.3322976e-11,23.980384,2.5993785e-16
4.0597,110.50995,7.5687646e-11,28.881852,4.5412587e-16
4.102,60.603989,4.1507333e-11,23.64059,2.49044e-16
4.22745,209.55733,1.4352464e-10,35.748586,8.6114785e-16
4.3814,62.207897,4.2605841e-11,23.84733,2.5563504e-16
4.41445,120.1609,8.2297531e-11,29.699261,4.9378519e-16
4.8647,89.905998,6.1576115e-11,26.962126,3.6945669e-16
5.06045,48.254948,3.3049544e-11,21.911488,1.9829726e-16
5.45665,217.76512,1.4914611e-10,36.209347,8.9487668e-16
5.59365,72.25499,4.9487038e-11,25.067664,2.9692223e-16
6.229,136.9061,9.376622e-11,31.019313,5.6259732e-16
6.4085,185.90623,1.2732614e-10,34.34967,7.6395684e-16
7.49455,93.858932,6.4283458e-11,27.351624,3.8570075e-16
7.6151,65.905945,4.5138613e-11,24.310811,2.7083168e-16
7.8292,77.509872,5.3086078e-11,25.661198,3.1851647e-16
7.8633,414.8129,2.8410303e-10,44.885769,1.7046182e-15
8.23465,56.254955,3.8528704e-11,23.061002,2.3117223e-16
8.38075,143.85904,9.8528251e-11,31.535784,5.9116951e-16
8.41215,136.16096,9.3255883e-11,30.962935,5.595353e-16
8.46105,63.254974,4.3322978e-11,23.980385,2.5993787e-16
8.54605,148.36876,1.0161693e-10,31.861929,6.097016e-16
9.0281,105.5099,7.2263142e-11,28.439524,4.3357885e-16
9.14175,94.556969,6.4761539e-11,27.419262,3.8856923e-16
9.2082,80.207924,5.4933958e-11,25.955556,3.2960375e-16
9.3563,403.51105,2.7636246e-10,44.474362,1.6581748e-15
9.48715,195.85921,1.3414288e-10,34.952044,8.0485725e-16
9.50005,42.254944,2.8940175e-11,20.962855,1.7364105e-16
9.732,347.20886,2.3780141e-10,42.301411,1.4268084e-15
9.96205,167.16104,1.1448766e-10,33.154026,6.8692597e-16
10.6181,92.905998,6.3630799e-11,27.258744,3.8178479e-16
10.93385,170.8591,1.1702044e-10,33.396731,7.0212265e-16
11.07,256.81226,1.7588928e-10,38.25573,1.0553357e-15
11.5156,72.905952,4.9932879e-11,25.142719,2.9959727e-16
11.58595,98.858925,6.7707925e-11,27.828932,4.0624755e-16
11.7165,174.11395,1.1924967e-10,33.607466,7.1549803e-16
12.46635,2442.0361,1.6725369e-09,81.047933,1.0035221e-14
