6.10,6.10,6.10,6.11,6.11,6.11,6.12,6.12,6.12
29.294772,24.156475,28.497894,24.964802,26.588643,41.828696,62.830013,60.489850,39.057806
27.528756,28.034690,25.182778,30.715059,34.135015,55.263862,26.489468,39.326406,34.668583
39.926619,29.432683,41.666671,49.153504,47.539892,53.675885,31.587177,42.454414,34.425026
25.660773,35.934317,27.511063,29.113527,69.738601,40.569112,23.853997,29.684973,33.677467
28.087065,28.469185,32.319909,53.150832,32.534341,32.778867,37.532495,29.684972,36.852790
30.173698,28.389504,25.477692,28.460027,34.867589,29.173598,33.563638,36.767466,23.705176
24.535838,29.687812,25.885146,24.943963,34.221451,24.431535,28.251723,25.266915,31.857434
28.968372,29.942360,25.438557,38.328780,29.264587,33.968479,26.708244,36.276206,60.550503
25.619157,34.597203,32.595819,27.532972,27.674418,35.475158,27.690421,43.707176,37.606552
27.510695,26.322573,26.062979,36.616340,36.220260,37.384247,54.922748,23.560884,43.087591
33.181488,31.045236,38.258067,27.062796,38.558706,32.426956,43.132731,30.487849,32.192197
33.673452,32.940654,26.725231,35.815634,47.398317,36.648535,32.018270,29.685207,29.161823
29.151614,22.516466,26.206506,47.162573,26.078291,40.207045,26.708245,29.009883,36.336147
28.667777,24.658285,48.037241,35.069108,29.836304,36.246883,35.280547,33.980945,30.547616
25.639981,26.530685,23.980384,37.832433,28.681088,38.605126,46.776728,40.993619,42.068707
24.958808,24.403018,28.881852,29.490357,34.794442,30.411928,32.658702,32.942981,39.984928
50.746815,29.942359,23.640590,38.292828,32.789137,26.834742,33.940844,28.660285,25.454619
36.738245,38.733043,35.748586,30.687521,26.779510,32.391673,33.232248,28.836515,34.706190
32.498977,24.658285,23.847330,32.668019,32.982001,34.449416,26.285257,39.326478,24.121406
32.133873,67.807111,29.699261,28.766460,31.183506,38.757988,39.343485,31.762962,33.211415
29.410868,26.322574,26.962126,33.770172,37.145303,86.426516,31.373549,30.251477,33.666342
40.014386,30.438861,21.911488,27.472354,48.666363,34.093973,41.482604,29.602157,40.631181
29.458231,33.410345,36.209347,55.088235,31.587827,56.590759,29.037264,29.519112,39.255621
30.337139,24.964119,25.067664,30.659021,54.165040,37.390875,27.301786,33.469918,34.712334
36.761671,23.531975,31.019313,27.134660,25.928971,29.354132,30.771434,44.084156,50.758391
34.217289,26.530684,34.349670,35.785249,50.258613,30.401906,29.123197,37.086680,54.238174
45.019043,30.112722,27.351624,30.602772,32.107938,78.939012,54.134555,30.873737,31.083296
26.777404,25.409287,24.310811,35.079657,29.928252,31.103238,27.495395,30.011353,45.134832
24.338273,31.615610,25.661198,33.371011,38.966994,41.774852,37.331780,28.392763,30.447967
30.552973,25.774918,44.885769,56.138401,34.457584,29.698184,28.424864,47.608817,41.242677
25.465839,27.659855,23.061002,29.865557,29.743789,29.142612,47.947156,30.643415,37.203799
28.701026,25.388831,31.535784,28.917258,43.782198,31.997829,28.867635,32.604224,34.340363
38.649490,41.095977,30.962935,34.512339,36.337858,30.114783,51.174659,27.461221,38.404282
26.859425,27.782352,23.980385,35.122487,35.382390,29.822079,28.068444,40.775996,46.811001
22.365594,43.084123,31.861929,35.567071,28.105152,33.488760,46.752125,28.482497,31.233000
28.914277,29.007124,28.439524,32.525535,26.184710,35.732554,31.863469,31.834828,42.565641
42.560843,25.657582,27.419262,33.954267,33.861475,37.965965,54.271083,32.397936,40.050692
26.495440,25.960044,25.955556,28.814470,30.190405,51.310853,30.369168,39.882361,46.488676
34.220937,28.336135,44.474362,24.964802,44.031388,32.946417,28.048449,31.100139,35.080738
26.514910,24.045606,34.952044,34.147520,30.180054,36.610353,69.253641,32.328949,29.445095
29.640351,23.570676,20.962855,44.095521,29.693551,35.782144,30.273001,29.685089,105.191180
29.912270,32.505701,42.301411,29.983423,36.556677,40.308150,29.750189,46.626908,26.745354
32.494929,21.575324,33.154026,24.120364,30.228688,36.782768,29.044731,31.250423,27.524801
36.260790,23.919260,27.258744,37.988345,33.541570,42.117437,26.805350,47.383753,36.078229
28.400015,23.776944,33.396731,52.683702,36.603931,37.462595,36.248766,28.302204,61.445649
29.645217,32.602333,38.255730,58.560121,36.046056,34.842327,32.144189,32.604614,30.633184
28.612537,22.881857,25.142719,32.043302,37.919089,38.697185,31.590332,33.534387,43.947386
29.017192,26.488370,27.828932,29.307183,29.896621,35.366705,33.036543,58.135980,39.057806
32.195025,34.789297,33.607466,21.145509,32.196488,29.657754,28.510649,35.371126,36.524998
37.962572,39.446408,81.047933,25.845352,32.318031,31.935785,31.163452,26.970693,36.667302
28.422258,24.380836,34.306625,30.071693,34.904042,36.464606,36.856462,34.538333,21.102002
38.879336,30.857340,27.515583,33.518732,26.993614,27.949345,29.624870,41.122762,42.320695
27.754779,22.286098,26.658833,40.796959,40.304115,36.546948,81.164725,31.545278,41.026648
29.758600,31.181741,26.030635,32.450126,30.651356,32.059637,30.113575,52.321131,37.455490
28.859977,24.833564,22.643553,31.040796,37.490252,29.594415,33.616655,33.339859,31.877147
