# SPCal Export 1.2.7
# Date,Mon Jul 15 18:28:02 2024
# File,C:\Users\p1196157\Documents\Guadalupe\SP-ICP-MS\Raw data\2024-05-28_Cu_AF_paint\6-10_1.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,6,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.0041521992,
# Mass fraction,0.8881,
# Molar mass,143.09,g/mol
# Response,2.412,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.212,ml/min
#
# Limit method,Gaussian (alpha=2.867e-07)
#
# Detection results,Cu,
# Particle number,195
# Number error,13.96424
# Number concentration,2.658292e+08,#/L
# Mass concentration,0.03051932,μg/L
#
# Background,10.746111,counts
#,13.281334,nm
# Background error,3.9338911,counts
# Ionic background,4.4552699,μg/L
#
# Mean,Cu,
#,167.62877,counts
#,1.1480801e-10,μg
#,31.420167,nm
#,6.8884804e-16,m³
# Median,Cu,
#,120.88258,counts
#,8.2791805e-11,μg
#,29.7586,nm
#,4.9675083e-16,m³
# Limits of detection,Cu,
#,21.522553,counts
#,1.4740676e-11,μg
#,16.7413,nm
#,8.8444059e-17,m³
#
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,
s,counts,μg,nm,m³
0.13715,115.31787,7.8980565e-11,29.294772,4.7388339e-16
0.39275,95.694283,6.5540479e-11,27.528756,3.9324287e-16
0.46205,291.95361,1.999574e-10,39.926619,1.1997444e-15
0.475,77.506027,5.3083445e-11,25.660773,3.1850067e-16
0.572,101.63548,6.9609568e-11,28.087065,4.1765741e-16
0.5736,126.01199,8.6304904e-11,30.173698,5.1782943e-16
0.694,67.753067,4.6403697e-11,24.535838,2.7842218e-16
0.9598,111.50607,7.6369886e-11,28.968372,4.5821931e-16
0.9854,77.129539,5.282559e-11,25.619157,3.1695354e-16
1.0201,95.506065,6.541157e-11,27.510695,3.9246942e-16
1.05945,167.57677,1.1477239e-10,33.181488,6.8863434e-16
1.2781,175.14154,1.1995346e-10,33.673452,7.1972077e-16
1.2987,113.63551,7.7828322e-11,29.151614,4.6696993e-16
1.30585,108.07079,7.4017077e-11,28.667777,4.4410246e-16
1.31005,77.31778,5.2954515e-11,25.639981,3.1772709e-16
1.84625,71.317772,4.8845143e-11,24.958808,2.9307086e-16
2.58485,599.44952,4.1055963e-10,50.746815,2.4633578e-15
2.59035,227.44766,1.5577763e-10,36.738245,9.3466579e-16
3.28355,157.44734,1.078348e-10,32.498977,6.4700882e-16
3.42855,152.20029,1.0424113e-10,32.133873,6.2544675e-16
3.64895,116.69434,7.9923298e-11,29.410868,4.7953979e-16
3.9726,293.88318,2.0127895e-10,40.014386,1.2076737e-15
4.0677,117.25902,8.0310045e-11,29.458231,4.8186027e-16
4.32495,128.0708,8.7714975e-11,30.337139,5.2628985e-16
4.3714,227.88303,1.5607581e-10,36.761671,9.3645486e-16
4.5108,183.76511,1.2585969e-10,34.217289,7.5515816e-16
4.6603,418.51886,2.8664123e-10,45.019043,1.7198474e-15
4.68655,88.070747,6.0319162e-11,26.777404,3.6191497e-16
4.9051,66.129547,4.5291757e-11,24.338273,2.7175054e-16
4.98895,130.82378,8.9600473e-11,30.552973,5.3760284e-16
5.1648,75.753067,5.1882852e-11,25.465839,3.1129711e-16
5.98725,108.44724,7.427491e-11,28.701026,4.4564946e-16
6.00135,264.82413,1.8137656e-10,38.64949,1.0882594e-15
6.0583,88.882523,6.0875143e-11,26.859425,3.6525086e-16
6.12395,51.317745,3.5147237e-11,22.365594,2.1088342e-16
6.1278,110.88257,7.5942851e-11,28.914277,4.5565711e-16
6.493,353.63635,2.4220356e-10,42.560843,1.4532214e-15
6.59035,85.317802,5.8433686e-11,26.49544,3.5060211e-16
6.69505,183.82388,1.2589995e-10,34.220937,7.553997e-16
6.7132,85.506027,5.85626e-11,26.51491,3.513756e-16
6.77565,119.44728,8.1808775e-11,29.640351,4.9085265e-16
6.7774,122.76494,8.408102e-11,29.91227,5.0448612e-16
7.2972,157.38852,1.0779452e-10,32.494929,6.467671e-16
7.42745,218.6946,1.4978271e-10,36.26079,8.9869623e-16
7.57835,105.07079,7.1962393e-11,28.400015,4.3177436e-16
7.5941,119.50613,8.1849078e-11,29.645217,4.9109447e-16
7.64935,107.44727,7.3590031e-11,28.612537,4.4154019e-16
7.66765,112.07079,7.6756654e-11,29.017192,4.6053992e-16
8.15365,153.07088,1.0483739e-10,32.195025,6.2902433e-16
8.24415,250.95343,1.718766e-10,37.962572,1.0312596e-15
8.31945,105.31785,7.2131605e-11,28.422258,4.3278963e-16
8.35465,269.57697,1.8463176e-10,38.879336,1.1077905e-15
8.53345,98.070763,6.7168117e-11,27.754779,4.030087e-16
8.6102,120.88258,8.2791805e-11,29.7586,4.9675083e-16
9.2677,110.25903,7.5515795e-11,28.859977,4.5309477e-16
9.3118,274.01242,1.8766957e-10,39.09141,1.1260174e-15
9.45455,126.44729,8.6603041e-11,30.208402,5.1961824e-16
9.48295,136.6944,9.3621228e-11,31.003316,5.6172737e-16
9.66255,137.31793,9.4048284e-11,31.050386,5.642897e-16
10.1565,130.01202,8.9044508e-11,30.489649,5.3426705e-16
10.7409,172.50624,1.1814856e-10,33.503706,7.0889136e-16
11.17525,79.317795,5.4324314e-11,25.859183,3.2594588e-16
11.33345,167.44737,1.1468377e-10,33.172945,6.8810261e-16
11.7282,140.50618,9.6231897e-11,31.288859,5.7739138e-16
11.78765,238.57697,1.6340003e-10,37.327945,9.8040017e-16
12.58955,118.94142,8.1462314e-11,29.598449,4.8877389e-16
12.65425,167.20033,1.1451457e-10,33.156623,6.8708744e-16
12.81995,94.07077,6.4428544e-11,27.372186,3.8657127e-16
13.03985,66.694237,4.567851e-11,24.407353,2.7407106e-16
14.339,86.129562,5.8989656e-11,26.579206,3.5393793e-16
14.56675,68.941299,4.721751e-11,24.678442,2.8330506e-16
14.62725,160.07092,1.0963168e-10,32.678496,6.5779008e-16
14.99885,67.941299,4.6532616e-11,24.558539,2.791957e-16
15.0967,112.50609,7.7054791e-11,29.054713,4.6232874e-16
15.2237,66.505997,4.5549585e-11,24.384369,2.7329751e-16
15.3004,209.52988,1.4350584e-10,35.747025,8.6103504e-16
15.7204,183.01216,1.2534401e-10,34.170492,7.5206403e-16
15.8805,215.63573,1.476877e-10,36.090937,8.8612622e-16
16.9299,151.38857,1.0368518e-10,32.076645,6.2211109e-16
17.0437,89.258987,6.1132981e-11,26.897293,3.6679789e-16
17.262,101.50608,6.9520947e-11,28.07514,4.1712568e-16
17.30655,248.69475,1.7032964e-10,37.848336,1.0219779e-15
17.3932,163.50626,1.1198452e-10,32.910618,6.7190712e-16
17.4139,184.63568,1.2645595e-10,34.271238,7.5873567e-16
17.96275,91.694298,6.2800912e-11,27.13972,3.7680547e-16
18.05835,92.070755,6.3058745e-11,27.17681,3.7835247e-16
18.2893,91.258995,6.2502775e-11,27.096705,3.7501665e-16
18.29835,143.31795,9.8157661e-11,31.496196,5.8894596e-16
18.4783,253.25943,1.7345597e-10,38.078496,1.0407358e-15
18.77695,141.07083,9.6618623e-11,31.330716,5.7971174e-16
18.97305,116.20023,7.9584885e-11,29.369298,4.7750931e-16
19.48975,192.69456,1.3197543e-10,34.762772,7.9185258e-16
19.83,93.129562,6.3783916e-11,27.280591,3.827035e-16
19.89895,121.20023,8.3009362e-11,29.784643,4.9805617e-16
20.18095,126.82377,8.686089e-11,30.238353,5.2116534e-16
20.2401,2183.2529,1.4952977e-09,78.077506,8.9717863e-15
20.7549,122.25903,8.3734528e-11,29.871124,5.0240717e-16
20.82055,95.317818,6.528264e-11,27.492608,3.9169584e-16
21.0954,140.14145,9.5982095e-11,31.261762,5.7589257e-16
21.18195,133.07085,9.1139478e-11,30.72691,5.4683687e-16
21.40415,901.70898,6.1757544e-10,58.145135,3.7054526e-15
21.67405,300.95355,2.061214e-10,40.332741,1.2367284e-15
21.72825,315.69501,2.1621774e-10,40.980805,1.2973065e-15
21.8453,246.25941,1.686617e-10,37.724387,1.0119702e-15
22.0082,68.129532,4.6661535e-11,24.581198,2.7996921e-16
22.0858,165.50626,1.1335431e-10,33.044262,6.8012585e-16
22.3581,93.882538,6.4299625e-11,27.353917,3.8579775e-16
22.78705,101.07076,6.92228e-11,28.034949,4.153368e-16
22.85805,126.20024,8.6433839e-11,30.188716,5.1860304e-16
23.77705,158.07088,1.0826186e-10,32.541822,6.4957116e-16
23.7846,53.129517,3.6388109e-11,22.625761,2.1832865e-16
23.87235,141.82384,9.7134353e-11,31.386363,5.8280612e-16
23.94205,59.694237,4.0884249e-11,23.521701,2.4530549e-16
24.1284,178.63562,1.2234654e-10,33.895908,7.3407922e-16
24.17285,148.31796,1.0158214e-10,31.858293,6.0949286e-16
24.46145,109.69431,7.5129016e-11,28.81062,4.507741e-16
24.87585,407.07227,2.7880152e-10,44.604816,1.6728091e-15
24.8862,133.88257,9.1695422e-11,30.789261,5.5017253e-16
25.20675,65.694252,4.4993626e-11,24.284754,2.6996175e-16
