# SPCal Export 1.2.7
# Date,Mon Jul 15 18:28:02 2024
# File,C:\Users\p1196157\Documents\Guadalupe\SP-ICP-MS\Raw data\2024-05-28_Cu_AF_paint\6-11_1.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,6,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.0041521992,
# Mass fraction,0.8881,
# Molar mass,143.09,g/mol
# Response,2.412,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.212,ml/min
#
# Limit method,Gaussian (alpha=2.867e-07)
#
# Detection results,Cu,
# Particle number,188
# Number error,13.711309
# Number concentration,2.5628661e+08,#/L
# Mass concentration,0.032301029,μg/L
#
# Background,12.656744,counts
#,14.025938,nm
# Background error,4.2274971,counts
# Ionic background,5.2474063,μg/L
#
# Mean,Cu,
#,184.02076,counts
#,1.2603479e-10,μg
#,32.495622,nm
#,7.5620873e-16,m³
# Median,Cu,
#,133.14904,counts
#,9.1193033e-11,μg
#,30.732927,nm
#,5.471582e-16,m³
# Limits of detection,Cu,
#,23.433151,counts
#,1.6049234e-11,μg
#,17.22271,nm
#,9.6295405e-17,m³
#
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,
s,counts,μg,nm,m³
0.52665,71.369164,4.8880341e-11,24.964802,2.9328205e-16
1.32305,132.91693,9.1034063e-11,30.715059,5.4620438e-16
1.6917,544.74054,3.7308975e-10,49.153504,2.2385385e-15
1.6964,113.1907,7.7523675e-11,29.113527,4.6514205e-16
1.9205,688.74182,4.7171542e-10,53.150832,2.8302925e-15
2.0324,105.73827,7.2419547e-11,28.460027,4.3451728e-16
2.1318,71.190598,4.8758042e-11,24.943963,2.9254825e-16
2.4244,258.28622,1.7689879e-10,38.32878,1.0613927e-15
2.9509,95.738258,6.5570598e-11,27.532972,3.9342359e-16
3.2006,225.19101,1.5423206e-10,36.61634,9.2539238e-16
3.66505,90.916817,6.2268419e-11,27.062796,3.7361052e-16
3.8272,210.73865,1.4433372e-10,35.815634,8.6600233e-16
3.98,481.19235,3.2956595e-10,47.162573,1.9773957e-15
4.4349,197.83376,1.3549523e-10,35.069108,8.129714e-16
4.4422,248.38139,1.7011503e-10,37.832433,1.0206902e-15
4.5108,117.64307,8.0573083e-11,29.490357,4.834385e-16
5.40285,257.56009,1.7640146e-10,38.292828,1.0584088e-15
5.53485,132.55975,9.0789434e-11,30.687521,5.447366e-16
5.69185,159.91701,1.0952626e-10,32.668019,6.5715758e-16
5.7381,109.19067,7.4784077e-11,28.76646,4.4870446e-16
5.87765,176.65506,1.2099006e-10,33.770172,7.2594037e-16
5.99325,95.1073,6.5138458e-11,27.472354,3.9083075e-16
6.1379,766.83661,5.252021e-10,55.088235,3.1512126e-15
6.4283,132.19077,9.0536716e-11,30.659021,5.4322029e-16
6.5121,91.643021,6.2765792e-11,27.13466,3.7659475e-16
6.70155,210.20274,1.4396668e-10,35.785249,8.638001e-16
7.06865,131.46452,9.0039317e-11,30.602772,5.402359e-16
7.29245,198.01234,1.3561755e-10,35.079657,8.1370528e-16
7.31195,170.46466,1.1675029e-10,33.371011,7.0050176e-16
7.59105,811.53333,5.5581464e-10,56.138401,3.3348878e-15
7.8846,122.19069,8.3687719e-11,29.865557,5.0212632e-16
7.90825,110.91686,7.5966339e-11,28.917258,4.5579803e-16
