X value [cm⁻¹],IR Spectrum 13/OPTIR (mV) [],IR Spectrum 9/OPTIR (mV) [],IR Spectrum 8/OPTIR (mV) [],IR Spectrum 7/OPTIR (mV) [],IR Spectrum 5/OPTIR (mV) [],IR Spectrum 4/OPTIR (mV) [],IR Spectrum 3/OPTIR (mV) [],IR Spectrum 2/OPTIR (mV) [],IR Spectrum 1/OPTIR (mV) []
940,3056.32202148438,115.504379272461,243.674682617188,-72.1103668212891,793.248718261719,-25.0250549316406,45.3832855224609,233.798034667969,3427.71850585938
942,3144.81567382813,-204.888916015625,349.395416259766,-5.01447057723999,749.385864257813,36.3722648620605,547.857360839844,692.301635742188,4022.06127929688
944,3501.68310546875,-61.8285675048828,329.679290771484,81.0875015258789,676.351257324219,482.114501953125,81.9671401977539,842.445983886719,4286.9775390625
946,3621.55908203125,-131.553771972656,221.616424560547,-76.5986251831055,808.487487792969,330.606567382813,-10.190299987793,1396.85595703125,4139.97021484375
948,3538.421875,243.267318725586,550.709655761719,61.3333778381348,779.711486816406,391.276977539063,272.703491210938,1332.89916992188,3860.64282226563
950,3439.4931640625,216.264114379883,366.298522949219,52.9870300292969,766.897705078125,444.736297607422,99.2229309082031,1146.2255859375,3843.87915039063
952,3284.171875,87.9047012329102,286.413970947266,-47.8464469909668,753.332885742188,265.743286132813,335.735748291016,1094.87731933594,3896.76342773438
954,3281.40893554688,-18.3390064239502,450.2138671875,7.17800998687744,708.578002929688,176.303405761719,478.301727294922,1038.66088867188,3774.92749023438
956,3393.8447265625,118.574974060059,426.091552734375,47.7887954711914,848.226623535156,303.382873535156,375.921813964844,1056.7412109375,3578.88208007813
958,3262.55151367188,122.46630859375,331.691009521484,-15.3596687316895,870.582946777344,429.313873291016,470.843688964844,1161.5859375,3480.83374023438
960,3300.94018554688,162.281478881836,456.278442382813,-27.2405300140381,900.276245117188,458.059906005859,530.197509765625,1215.79162597656,3593.73486328125
962,3305.88427734375,153.670013427734,480.817687988281,64.6920852661133,869.60009765625,544.323303222656,653.213195800781,1239.6953125,3484.16796875
964,3143.72290039063,201.388977050781,487.622131347656,79.75048828125,1027.79931640625,461.475250244141,554.469055175781,1267.92822265625,3138.90747070313
966,3114.36547851563,139.116943359375,442.905120849609,-4.56877708435059,1072.34887695313,428.495880126953,434.136688232422,1319.88842773438,3227.126953125
968,3098.45190429688,46.4111137390137,598.544555664063,-22.0207939147949,1090.31982421875,477.56884765625,517.319213867188,1443.7548828125,3315.22485351563
970,3083.25073242188,119.733032226563,706.053588867188,-50.3205909729004,1152.49841308594,528.543334960938,668.72119140625,1473.63061523438,3336.01904296875
972,3029.78833007813,142.88899230957,777.768432617188,-15.4948587417603,1235.65344238281,503.026580810547,650.203430175781,1396.70788574219,3308.13256835938
974,2939.79931640625,120.430099487305,713.716796875,46.2325820922852,1225.24377441406,563.306091308594,593.727905273438,1290.52563476563,3345.70825195313
976,2907.38232421875,127.589988708496,695.087524414063,13.1153593063354,1231.76379394531,634.706237792969,605.067565917969,1294.7822265625,3198.0029296875
978,2812.08862304688,82.589729309082,871.115173339844,15.7684383392334,1237.17761230469,625.092834472656,674.328674316406,1329.30834960938,3093.16552734375
980,2796.5498046875,126.418922424316,990.746704101563,57.3805694580078,1304.33984375,718.180786132813,715.85791015625,1296.15478515625,3087.54833984375
982,2710.92456054688,151.811065673828,1032.21276855469,100.872459411621,1404.28955078125,783.681823730469,815.659118652344,1272.66979980469,2943.67700195313
984,2697.05395507813,115.104095458984,1051.99926757813,63.051155090332,1394.72082519531,815.82861328125,882.660522460938,1247.51696777344,2762.0810546875
986,2670.12841796875,130.819244384766,1067.43359375,53.9526290893555,1383.01452636719,853.663818359375,940.000366210938,1226.50659179688,2632.10083007813
988,2609.32666015625,148.783325195313,1080.35900878906,81.1115341186523,1439.42797851563,910.149230957031,907.748596191406,1313.69421386719,2549.26196289063
990,2592.748046875,157.478210449219,1077.97314453125,116.737319946289,1453.80432128906,905.794128417969,911.120666503906,1382.64343261719,2441.86352539063
992,2548.16259765625,220.33659362793,1104.87561035156,83.2388610839844,1498.46252441406,928.293640136719,963.14794921875,1385.03552246094,2347.37133789063
994,2490.10229492188,313.303955078125,1114.06188964844,33.2920227050781,1577.3876953125,970.85205078125,990.573364257813,1407.61059570313,2307.65014648438
996,2461.90991210938,322.784698486328,1030.34948730469,49.5880279541016,1638.46154785156,1057.04064941406,1030.55126953125,1478.66882324219,2261.12255859375
998,2432.7890625,389.609069824219,982.907592773438,36.9368858337402,1678.66613769531,1181.49536132813,1099.55078125,1515.89831542969,2232.43041992188
1000,2439.50659179688,435.340637207031,946.330810546875,23.4034557342529,1734.05920410156,1219.84301757813,1150.07250976563,1579.185546875,2309.7060546875
1002,2413.41259765625,522.285461425781,943.831787109375,27.8014621734619,1795.86413574219,1292.50061035156,1191.44848632813,1636.09680175781,2363.33935546875
1004,2359.646484375,593.258850097656,931.747924804688,29.9238815307617,1823.23132324219,1354.30554199219,1227.02880859375,1678.62915039063,2325.6220703125
1006,2306.55688476563,620.940856933594,882.134216308594,37.8039741516113,1832.04150390625,1389.81677246094,1238.09851074219,1718.76489257813,2312.52978515625
1008,2265.59399414063,630.634582519531,899.642578125,12.5274038314819,1850.94018554688,1429.193359375,1238.56823730469,1823.90478515625,2266.0615234375
1010,2241.82080078125,689.106201171875,902.068115234375,14.6861114501953,1901.23852539063,1511.63525390625,1262.2353515625,1902.1494140625,2251.53588867188
1012,2189.900390625,759.121459960938,972.360229492188,25.2349624633789,1996.33752441406,1578.37097167969,1318.93432617188,2010.46154785156,2281.71435546875
1014,2124.12744140625,831.388488769531,989.525634765625,46.481315612793,2063.39306640625,1639.36889648438,1405.11437988281,2117.13891601563,2296.54614257813
1016,2048.26147460938,880.55908203125,980.847229003906,78.2705841064453,2097.99389648438,1705.70886230469,1456.51696777344,2248.12158203125,2351.06469726563
1018,1962.92700195313,927.295104980469,1041.77746582031,79.9949264526367,2157.11962890625,1734.951171875,1489.47790527344,2381.32958984375,2373.24438476563
1020,1904.40100097656,945.535705566406,1059.01611328125,75.0014572143555,2195.09985351563,1777.52563476563,1499.29650878906,2461.02783203125,2375.0625
1022,1860.46899414063,965.838256835938,1090.85522460938,90.7670593261719,2249.73095703125,1823.23913574219,1499.61865234375,2532.95581054688,2364.13256835938
1024,1811.87878417969,1009.33325195313,1062.13037109375,84.0075225830078,2319.64086914063,1824.1396484375,1535.63391113281,2552.68676757813,2335.77783203125
1026,1740.22119140625,1047.30981445313,1120.76599121094,93.815315246582,2399.04321289063,1887.97131347656,1536.19555664063,2564.34375,2313.57690429688
1028,1679.91577148438,1091.20837402344,1124.61596679688,88.4678497314453,2424.46704101563,1878.94860839844,1563.02624511719,2604.03076171875,2295.0419921875
1030,1638.53405761719,1167.49926757813,1105.13916015625,86.7872314453125,2470.04833984375,1865.76794433594,1630.90808105469,2601.27368164063,2228.015625
1032,1584.04089355469,1248.94555664063,1097.94653320313,90.9155578613281,2513.69653320313,1834.46130371094,1653.48193359375,2590.36010742188,2235.12768554688
1034,1519.24328613281,1255.97717285156,1152.68054199219,93.9394073486328,2562.7275390625,1813.87329101563,1630.44189453125,2609.09985351563,2155.85766601563
1036,1485.89111328125,1262.62487792969,1232.89916992188,112.218841552734,2630.341796875,1778.49560546875,1625.19104003906,2616.74047851563,2082.92553710938
1038,1444.50427246094,1337.22619628906,1243.75988769531,91.9613418579102,2675.5576171875,1724.87036132813,1600.55334472656,2647.22802734375,1999.15100097656
1040,1402.30847167969,1350.11364746094,1220.88452148438,71.0863037109375,2664.74682617188,1680.92321777344,1619.9765625,2657.3056640625,2007.58850097656
