X value [cm⁻¹],IR Spectrum 4/OPTIR (mV) [],IR Spectrum 5/OPTIR (mV) [],IR Spectrum 6/OPTIR (mV) [],IR Spectrum 7/OPTIR (mV) [],IR Spectrum 8/OPTIR (mV) [],IR Spectrum 13/OPTIR (mV) [],IR Spectrum 15/OPTIR (mV) [],IR Spectrum 14/OPTIR (mV) [],IR Spectrum 16/OPTIR (mV) []
940,16.2156829833984,4.3926854133606,33.4317054748535,17.4318161010742,4.24023675918579,15.9351692199707,-32.8172264099121,27.4290409088135,-28.2745990753174
942,26.9801502227783,-0.860549807548523,20.8361644744873,20.3895263671875,-7.64139318466187,7.8603253364563,-40.9791603088379,-2.04712462425232,-14.8200874328613
944,55.7028694152832,18.0841655731201,-0.790964901447296,15.3451862335205,8.81860065460205,-31.8581962585449,-9.83566093444824,17.4177951812744,3.07983613014221
946,51.1963119506836,32.1409454345703,-2.7428183555603,39.0629196166992,17.8279418945313,-0.989714801311493,-18.2134037017822,26.0092449188232,-19.9864692687988
948,72.3525695800781,58.3949508666992,-0.695591568946838,47.9685287475586,1.95870041847229,4.17498874664307,-30.11279296875,43.3089027404785,-14.7012224197388
950,77.4351272583008,61.9626197814941,15.9558610916138,51.4714889526367,22.6155281066895,-2.25704097747803,-8.29833316802979,70.8623046875,-11.4319744110107
952,72.9034042358398,47.6462135314941,10.2256298065186,34.9726028442383,13.1730604171753,-18.0372505187988,9.88450050354004,40.3875579833984,-12.7629985809326
954,71.3152847290039,53.114013671875,-2.23231315612793,37.3291702270508,23.9468307495117,-16.0237121582031,21.9800262451172,49.7949981689453,-11.4340553283691
956,71.4521026611328,59.2476539611816,12.1001710891724,41.2275199890137,19.0222644805908,-16.6472854614258,15.3070201873779,59.863597869873,-3.60495233535767
958,69.0317687988281,63.5736999511719,12.5483293533325,38.460563659668,17.575777053833,-15.5427980422974,6.71191310882568,50.2874336242676,-12.9325103759766
960,76.02490234375,68.6401062011719,10.2124490737915,40.6563301086426,15.6345949172974,-18.738941192627,21.2350978851318,41.2976150512695,-5.94491529464722
962,69.3535308837891,74.0408020019531,20.0003776550293,34.1535186767578,20.6021118164063,-13.6055297851563,28.4041423797607,47.6836242675781,-5.55765628814697
964,78.8599014282227,71.8444213867188,16.5893497467041,42.3825988769531,30.5634536743164,-0.886827766895294,25.9868946075439,79.4684219360352,-5.01380348205566
966,77.9495162963867,70.0065002441406,9.94550323486328,53.610481262207,25.2795467376709,10.7386388778687,21.8695945739746,91.7509384155273,-4.97573852539063
968,73.7245407104492,66.5552597045898,13.5827360153198,60.0536842346191,27.2448768615723,17.2051944732666,27.0994148254395,88.3715896606445,-4.28140258789063
970,68.0948104858398,74.9597778320313,14.3074064254761,58.9376640319824,37.3334922790527,18.3561687469482,24.1804008483887,103.253807067871,-5.93833637237549
972,69.9523620605469,78.6410064697266,11.2484569549561,60.0498390197754,39.5136489868164,10.803882598877,21.9055881500244,109.935005187988,0.603601217269897
974,66.321647644043,74.5812835693359,15.6795854568481,57.5998229980469,35.5032272338867,14.1172885894775,29.6248817443848,113.037216186523,3.99383330345154
976,68.159538269043,73.9324722290039,15.2664060592651,47.4864540100098,36.5532608032227,21.7057914733887,39.164722442627,120.373924255371,7.7388334274292
978,69.9666900634766,75.668327331543,13.003737449646,53.8593864440918,43.3186149597168,25.0702571868896,40.0331878662109,124.889389038086,8.4968433380127
980,71.3973770141602,75.4166564941406,12.7488985061646,55.1572723388672,53.596076965332,31.8661041259766,43.8038864135742,135.481842041016,7.1722583770752
982,71.0434188842773,72.7660217285156,13.138126373291,54.4809188842773,62.9701309204102,37.5765838623047,50.5193405151367,148.787963867188,8.88071250915527
984,65.8462677001953,76.2470703125,8.97796440124512,56.7270736694336,65.2031478881836,34.6385154724121,61.7120590209961,156.5341796875,8.22792339324951
986,63.1242866516113,80.7413558959961,12.2890634536743,56.4905090332031,69.4408416748047,31.5251579284668,77.102912902832,169.493621826172,10.2056570053101
988,64.7553253173828,84.2028045654297,20.4564800262451,53.2614059448242,78.9537734985352,28.8221759796143,90.9154891967773,176.193923950195,16.2769622802734
990,61.6881637573242,86.6410522460938,20.9997615814209,53.046272277832,89.0493392944336,34.9256324768066,101.2216796875,186.612487792969,17.5134830474854
992,61.1293563842773,89.095832824707,22.0860996246338,54.3276596069336,94.3853225708008,40.171703338623,115.21248626709,195.72492980957,9.94837379455566
994,65.789909362793,92.3027038574219,22.3942680358887,62.1060180664063,99.6746368408203,47.4037322998047,133.75602722168,204.565948486328,10.5199213027954
996,73.4043731689453,104.109069824219,26.9218215942383,66.6460723876953,107.354530334473,49.8924827575684,160.562545776367,225.118133544922,8.42621898651123
998,74.1057586669922,116.329299926758,26.969877243042,67.9729461669922,108.752754211426,54.0583305358887,178.692291259766,247.458877563477,5.21699857711792
1000,74.577507019043,122.254005432129,30.7918815612793,75.0814819335938,110.814865112305,57.9384536743164,201.547409057617,257.755279541016,5.22239971160889
1002,76.9291229248047,130.668045043945,34.6844787597656,73.2936172485352,113.088401794434,64.5316848754883,235.473220825195,262.799011230469,10.9622097015381
1004,79.7472381591797,137.196166992188,39.8628845214844,77.1254730224609,115.440452575684,70.0631942749023,266.223083496094,266.600616455078,17.39035987854
1006,87.0168914794922,143.977508544922,51.8233642578125,79.9380111694336,124.976737976074,72.7118759155273,281.118927001953,272.365203857422,35.798469543457
1008,97.8403167724609,155.007400512695,74.1940155029297,87.9472732543945,131.044692993164,76.7202682495117,283.717315673828,282.995513916016,66.6482696533203
1010,106.02848815918,164.073989868164,98.0397796630859,93.7232208251953,133.341552734375,83.5662002563477,284.842071533203,282.614776611328,108.752815246582
1012,112.297874450684,169.45458984375,112.608612060547,99.5852203369141,135.751190185547,90.6039962768555,289.596984863281,277.477081298828,145.988525390625
1014,116.307266235352,176.917922973633,120.324638366699,110.270988464355,139.609680175781,89.571403503418,292.847076416016,273.493194580078,156.725662231445
1016,116.186134338379,183.681228637695,126.041999816895,116.187019348145,141.896850585938,93.3128280639648,290.580108642578,276.966278076172,145.43896484375
1018,113.700210571289,188.24284362793,123.722541809082,119.334365844727,146.72624206543,94.0291976928711,278.523651123047,284.103393554688,122.27481842041
1020,113.855895996094,192.561508178711,119.55411529541,124.255935668945,146.839431762695,94.8694076538086,265.893249511719,290.750671386719,102.765037536621
1022,113.808898925781,196.635269165039,111.007164001465,128.264175415039,144.908966064453,93.1689300537109,260.925201416016,296.701141357422,87.0214920043945
