X value [cm⁻¹],IR Spectrum 1/OPTIR (mV) [],IR Spectrum 2/OPTIR (mV) [],IR Spectrum 3/OPTIR (mV) [],IR Spectrum 4/OPTIR (mV) [],IR Spectrum 5/OPTIR (mV) [],IR Spectrum 6/OPTIR (mV) [],IR Spectrum 7/OPTIR (mV) [],IR Spectrum 8/OPTIR (mV) [],IR Spectrum 9/OPTIR (mV) []
940,-61.9277877807617,275.339416503906,709.714172363281,757.794555664063,-20.300313949585,4.5378212928772,25.3614501953125,-86.1386260986328,24.9144821166992
942,391.388641357422,640.994750976563,742.51513671875,261.94482421875,-13.8415765762329,5.6481146812439,89.1626281738281,17.1236133575439,-23.6411247253418
944,300.105651855469,-228.489654541016,931.376220703125,335.407287597656,-15.4529428482056,-36.1056785583496,76.441291809082,40.01123046875,16.8468742370605
946,875.748046875,272.281158447266,826.757751464844,778.12451171875,14.7552518844604,9.41773986816406,29.4025573730469,10.1505470275879,23.9968566894531
948,748.778137207031,372.923950195313,507.715515136719,714.1328125,-22.3582553863525,-19.0520992279053,25.6727275848389,64.9790267944336,71.0187911987305
950,1147.51977539063,183.980209350586,693.142272949219,381.514343261719,-22.642858505249,43.8765182495117,62.362606048584,6.8433895111084,41.7836608886719
952,1296.01037597656,381.336151123047,782.64111328125,344.495849609375,-17.2528171539307,-12.6230735778809,88.792610168457,-16.6695098876953,35.2843551635742
954,644.387817382813,982.518249511719,953.029235839844,198.819747924805,16.9974555969238,3.78374695777893,71.8295440673828,25.1363620758057,45.8695487976074
956,660.801940917969,1155.81530761719,1227.67980957031,340.334259033203,30.4969024658203,25.3813858032227,90.1000213623047,3.65146517753601,85.185661315918
958,810.998474121094,664.488586425781,1230.78015136719,84.0804595947266,2.18752717971802,22.1300201416016,71.9904479980469,-5.69022607803345,110.337020874023
960,915.044555664063,852.653686523438,1284.93627929688,163.887222290039,36.7498931884766,-10.8546199798584,85.8416748046875,-4.49487113952637,113.574668884277
962,984.828125,1252.48583984375,1602.0439453125,547.170043945313,5.04126358032227,30.5002975463867,122.122261047363,9.94322776794434,66.4059677124023
964,1207.85192871094,1104.79187011719,1641.98266601563,586.984069824219,14.0092344284058,-10.8512678146362,120.25341796875,16.0021495819092,49.1462631225586
966,1119.55798339844,1146.41247558594,1883.32421875,462.442687988281,19.8478317260742,1.33811259269714,119.321968078613,18.5495109558105,65.5464477539063
968,1274.23254394531,1324.57006835938,1970.45483398438,526.960327148438,-5.66811561584473,8.24105930328369,103.285682678223,26.3019599914551,95.0102081298828
970,1291.98620605469,1538.73034667969,1923.91918945313,425.196380615234,-0.28904977440834,24.9348392486572,115.510528564453,20.7768440246582,70.2716979980469
972,1416.15551757813,1607.53967285156,1980.53881835938,355.236419677734,2.52455449104309,23.5124549865723,109.540466308594,13.8181819915771,77.7648620605469
