X value [cm⁻¹],IR Spectrum 2/OPTIR (mV) [],IR Spectrum 3/OPTIR (mV) [],IR Spectrum 4/OPTIR (mV) [],IR Spectrum 5/OPTIR (mV) [],IR Spectrum 6/OPTIR (mV) [],IR Spectrum 7/OPTIR (mV) [],IR Spectrum 8/OPTIR (mV) [],IR Spectrum 9/OPTIR (mV) [],IR Spectrum 11/OPTIR (mV) []
940,168.114624023438,17.021354675293,-6.05253028869629,19.5589084625244,30.9339904785156,39.3982162475586,-93.9191436767578,58.7117042541504,92.8026962280273
942,202.799224853516,38.7004356384277,22.7901229858398,-0.718151092529297,14.1703596115112,45.6334228515625,-170.780776977539,127.07250213623,76.9260711669922
944,225.843627929688,70.3947525024414,31.9719200134277,9.84649276733398,28.6656131744385,54.3596343994141,44.7954139709473,-4.10065746307373,-20.5946063995361
946,200.083862304688,73.7508926391602,15.1037406921387,-12.7667255401611,11.6213531494141,54.3420486450195,73.3266067504883,0.0572631843388081,-9.21130180358887
948,197.75358581543,74.5498352050781,12.1210298538208,7.03507137298584,85.48828125,58.4740028381348,30.1649074554443,36.1658554077148,32.0704193115234
950,258.879943847656,87.7360382080078,10.859393119812,50.5890197753906,72.1413040161133,101.313873291016,11.2985887527466,0.743345856666565,11.9409732818604
952,280.621215820313,100.305282592773,7.80548620223999,31.9415817260742,43.1458969116211,112.169647216797,-2.38404321670532,55.7753143310547,21.2303848266602
954,287.492248535156,80.2500076293945,36.6888847351074,41.4932022094727,-14.4561386108398,92.4324493408203,55.6366539001465,30.9988670349121,-7.29243755340576
956,282.148223876953,68.9250640869141,44.9512481689453,48.5093803405762,97.9796752929688,121.392501831055,23.2423248291016,5.4603157043457,22.929012298584
958,287.500274658203,90.9339218139648,32.734432220459,45.2959289550781,83.3054275512695,150.92431640625,62.1566696166992,37.4582901000977,40.8070755004883
960,275.469482421875,102.613212585449,31.1391277313232,18.9038619995117,79.0671234130859,135.01921081543,20.9449634552002,34.0827789306641,34.482536315918
962,277.255279541016,101.091522216797,33.3153228759766,31.4057750701904,71.2803268432617,112.316795349121,-11.2346382141113,65.6401672363281,41.2342643737793
964,300.053039550781,106.721420288086,42.6254730224609,10.3352165222168,68.0438537597656,133.298919677734,71.7216033935547,74.2261810302734,1.32289242744446
966,322.669189453125,130.72998046875,50.3242530822754,-4.45483255386353,67.3677749633789,147.259704589844,51.8184547424316,53.9763107299805,-8.62061405181885
968,350.984161376953,146.363861083984,38.1858901977539,13.6232662200928,78.5419082641602,148.469848632813,32.5152130126953,56.1435585021973,12.0712337493896
970,354.580444335938,149.984588623047,31.1707611083984,40.5283622741699,94.1956558227539,137.816833496094,83.8367691040039,88.1988525390625,27.2972030639648
972,356.404174804688,153.601257324219,40.5762176513672,24.6064605712891,135.3876953125,119.112678527832,92.094841003418,97.8401489257813,62.4446144104004
974,354.792419433594,158.749374389648,49.1500244140625,26.0301036834717,147.70051574707,129.797302246094,91.9783401489258,79.4740371704102,69.8945159912109
976,355.366180419922,162.769668579102,52.1857147216797,14.1630897521973,144.572326660156,133.914245605469,144.407684326172,83.4460754394531,55.0472373962402
978,360.787048339844,163.946350097656,46.1117210388184,25.7347373962402,150.761520385742,106.081634521484,150.870880126953,97.4434127807617,45.4537048339844
980,372.9931640625,156.027908325195,39.6198425292969,38.7486915588379,162.972625732422,109.75456237793,111.523300170898,87.1999588012695,58.3082847595215
982,365.7587890625,160.302825927734,37.9206657409668,44.0129814147949,166.695587158203,115.700569152832,154.437225341797,74.7198791503906,57.886287689209
