X value [cm⁻¹],IR Spectrum 1/OPTIR (mV) [],IR Spectrum 2/OPTIR (mV) [],IR Spectrum 3/OPTIR (mV) [],IR Spectrum 4/OPTIR (mV) [],IR Spectrum 5/OPTIR (mV) [],IR Spectrum 7/OPTIR (mV) [],IR Spectrum 8/OPTIR (mV) [],IR Spectrum 9/OPTIR (mV) [],IR Spectrum 10/OPTIR (mV) []
940,-8.58569812774658,-9.74166965484619,6.36456727981567,8.38501644134521,11.5116004943848,-5.03618860244751,152.057235717773,21.390510559082,97.7043991088867
942,12.4428367614746,0.0324339866638184,38.0832252502441,24.4540939331055,40.661979675293,5.18454217910767,178.210510253906,114.751708984375,72.2059860229492
944,-8.18495464324951,-21.9108333587646,30.3661918640137,30.0839862823486,31.8104057312012,-0.27001953125,197.307662963867,48.5670166015625,87.1355895996094
946,8.61893844604492,0.878020107746124,28.3056621551514,19.0480365753174,50.1270370483398,3.75099754333496,198.245056152344,28.9460029602051,109.414863586426
948,-3.545077085495,-1.18861329555511,42.1291007995605,26.944185256958,39.703540802002,16.6578121185303,188.108322143555,118.422882080078,98.0958480834961
950,-1.61379098892212,-5.6690149307251,48.6325645446777,26.3349266052246,51.304988861084,24.3070545196533,210.785354614258,168.770172119141,78.5587005615234
952,2.40254473686218,-2.41742420196533,55.7031593322754,26.9109172821045,60.5170936584473,20.2800178527832,235.435302734375,176.43896484375,103.917747497559
954,7.01895952224731,-2.18522500991821,57.065242767334,32.5470428466797,73.6725692749023,33.3423614501953,243.686614990234,205.931838989258,140.536071777344
956,-2.70174026489258,-0.860205829143524,54.0073394775391,43.8722686767578,75.9302291870117,38.8697280883789,229.192169189453,199.75993347168,144.491119384766
958,-3.92535948753357,9.1775369644165,61.435001373291,34.0181083679199,65.2890777587891,33.0491676330566,218.069091796875,214.799560546875,161.232238769531
960,6.6100959777832,13.7644338607788,76.2424468994141,30.3314743041992,59.5325508117676,32.3390922546387,208.477981567383,187.265380859375,167.564910888672
962,7.94162893295288,29.378173828125,89.5793228149414,33.4543991088867,77.8134689331055,42.129451751709,205.463256835938,179.990097045898,155.995590209961
964,10.4392404556274,21.1145038604736,93.6061859130859,43.7779312133789,77.2280502319336,45.6078262329102,219.775695800781,164.778854370117,164.918975830078
966,8.53617095947266,5.19630336761475,100.238494873047,44.6228561401367,73.17138671875,38.0803565979004,223.145370483398,160.747253417969,175.58903503418
968,7.88187456130981,6.19373416900635,102.970352172852,46.8971328735352,79.2072982788086,43.3763198852539,219.124938964844,173.515411376953,172.368560791016
970,4.28719282150269,3.24067401885986,107.597229003906,46.3046722412109,89.91748046875,46.8700370788574,209.664688110352,156.357864379883,176.166442871094
