X value [cm⁻¹],IR Spectrum 1/OPTIR (mV) [],IR Spectrum 2/OPTIR (mV) [],IR Spectrum 3/OPTIR (mV) [],IR Spectrum 4/OPTIR (mV) [],IR Spectrum 5/OPTIR (mV) [],IR Spectrum 6/OPTIR (mV) [],IR Spectrum 7/OPTIR (mV) [],IR Spectrum 8/OPTIR (mV) [],IR Spectrum 9/OPTIR (mV) []
940,-38.3980407714844,-60.1499786376953,7.37717247009277,82.6841354370117,-7.69831418991089,20.0802421569824,-33.4988098144531,-29.2010612487793,-98.9517135620117
942,-25.2545318603516,-74.0329437255859,-41.0059776306152,132.381790161133,76.951904296875,19.5447998046875,29.0217437744141,1.5018208026886,-111.659927368164
944,12.4390106201172,18.5111618041992,-26.0714530944824,29.6316299438477,17.9435024261475,77.0269012451172,6.8077130317688,64.7668075561523,-27.7975654602051
946,-12.2427396774292,63.2358818054199,-97.8516845703125,-36.7038078308105,-5.80313062667847,91.7496948242188,20.0700397491455,14.3944339752197,11.0150194168091
948,31.3682765960693,88.4834289550781,-62.5912055969238,-17.2716789245605,48.8903770446777,62.3622398376465,11.7043781280518,-13.2363233566284,8.93780326843262
950,37.9990997314453,56.9383392333984,-13.9011344909668,-67.5780868530273,46.1386680603027,15.6653594970703,37.4393577575684,21.7144680023193,17.3292255401611
952,65.1254730224609,70.3876953125,-7.37241888046265,8.27920150756836,33.1809616088867,56.1434936523438,40.9322738647461,2.71314191818237,36.033332824707
954,69.7140197753906,95.2328720092773,9.16608810424805,-5.3596715927124,-1.80134069919586,72.3184051513672,-22.5708351135254,27.553596496582,-19.036657333374
956,59.3593559265137,88.1942367553711,-22.0992374420166,11.6522417068481,5.50557088851929,111.65062713623,-3.44829249382019,58.5838775634766,-8.29558944702148
958,66.1432723999023,91.6201934814453,-22.7511119842529,28.0677852630615,26.9288024902344,101.794662475586,-6.81434392929077,53.56201171875,27.2136306762695
960,70.370979309082,78.2608184814453,-4.21024751663208,26.36496925354,4.04887390136719,69.5715026855469,-17.8821640014648,22.6482696533203,30.6822547912598
962,63.4565238952637,65.8033294677734,-8.2533483505249,38.3999061584473,-33.1193580627441,51.3022842407227,-22.0182228088379,41.303840637207,22.0216617584229
964,64.654182434082,79.9487915039063,2.86721897125244,69.3957443237305,-14.6516761779785,65.411018371582,1.77061796188354,76.5998458862305,20.9134616851807
966,85.46142578125,90.2596817016602,1.77181386947632,41.4593963623047,5.46912670135498,107.539489746094,7.94213151931763,96.9332656860352,12.5089731216431
968,93.7442398071289,93.2888031005859,18.4883460998535,42.812873840332,-1.21166241168976,109.836212158203,-1.7088874578476,94.9667129516602,31.9973373413086
970,82.9435424804688,102.602607727051,18.8715858459473,60.7539672851563,10.6046152114868,91.0898132324219,8.8532886505127,110.555084228516,47.5059356689453
972,82.2546920776367,105.490371704102,3.05000424385071,45.4649353027344,31.2466869354248,109.783164978027,-13.1471996307373,125.552772521973,17.6685924530029
974,89.4011611938477,109.333946228027,4.75572824478149,51.9830780029297,44.2759246826172,122.485160827637,-17.176383972168,131.462112426758,37.6645317077637
976,104.572372436523,95.7772369384766,11.5156030654907,51.5486640930176,34.457691192627,111.797325134277,-0.867303371429443,106.813903808594,56.9750442504883
978,112.195114135742,92.7224197387695,9.67784023284912,58.8599891662598,32.3695831298828,114.198600769043,1.38770914077759,92.7436828613281,55.2278518676758
980,106.213897705078,109.553314208984,25.0166206359863,64.4509582519531,56.5976676940918,114.703620910645,24.4444484710693,91.226806640625,34.5262069702148
982,106.077194213867,116.551963806152,22.6905307769775,65.4370498657227,51.135009765625,95.3591918945313,34.2366142272949,97.3183441162109,49.9821739196777
984,113.422912597656,107.337554931641,10.2470588684082,56.9117469787598,50.1686859130859,98.6140899658203,23.0513324737549,96.4925003051758,57.5773811340332
986,117.24063873291,110.349990844727,12.2773408889771,58.4796257019043,51.171459197998,91.5687561035156,42.6213569641113,81.1801910400391,57.3742256164551
