X value [cm⁻¹],IR Spectrum 10/OPTIR (mV) [],IR Spectrum 11/OPTIR (mV) [],IR Spectrum 12/OPTIR (mV) [],IR Spectrum 13/OPTIR (mV) [],IR Spectrum 8/OPTIR (mV) [],IR Spectrum 7/OPTIR (mV) [],IR Spectrum 6/OPTIR (mV) [],IR Spectrum 3/OPTIR (mV) [],IR Spectrum 2/OPTIR (mV) []
940,2.29365396499634,-7.27464056015015,11.355920791626,43.7024688720703,-7.92940282821655,50.8826637268066,33.0186195373535,43.6754760742188,8.0176248550415
942,12.231502532959,-18.3012714385986,-25.6070556640625,104.062324523926,16.8434467315674,46.8853530883789,26.0484962463379,74.8339385986328,4.80354356765747
944,7.17111301422119,2.66110157966614,5.29587316513062,73.3778076171875,13.3835668563843,48.6908073425293,38.4698867797852,85.210693359375,13.772388458252
946,8.70771026611328,9.67686653137207,22.0842876434326,34.6584815979004,12.6574983596802,62.9070434570313,27.5113296508789,103.108573913574,12.9140024185181
948,8.4644889831543,29.0878009796143,68.8101119995117,-3.55043959617615,21.8167266845703,67.0357971191406,19.6937694549561,134.277191162109,4.12654685974121
950,9.94974899291992,49.6495170593262,65.1217193603516,7.69193315505981,13.582986831665,96.2928771972656,35.237491607666,157.047454833984,13.6774826049805
952,12.5710897445679,49.708381652832,57.7623176574707,-2.15008521080017,7.1316237449646,79.4183807373047,27.9869556427002,130.472549438477,12.4090309143066
954,21.0912933349609,48.2020263671875,73.3539428710938,11.9862251281738,17.4865055084229,75.5884094238281,9.28690814971924,137.818908691406,4.20454788208008
956,13.2880182266235,41.877628326416,77.2295532226563,8.73454666137695,27.5772190093994,67.9709320068359,8.30356502532959,142.968856811523,12.0886096954346
958,9.18771743774414,64.8714828491211,50.4681243896484,18.7171115875244,29.6548748016357,62.8169174194336,16.3131103515625,151.186019897461,12.4454069137573
960,7.33155727386475,91.4724807739258,41.3937797546387,31.8799839019775,25.0336608886719,57.1713218688965,15.9097557067871,170.189270019531,7.38378286361694
962,4.73581075668335,76.4723129272461,55.4547958374023,9.12689685821533,15.1154689788818,59.2632446289063,16.8734016418457,176.632247924805,6.30363702774048
964,8.14746952056885,88.2539825439453,75.999755859375,11.8213529586792,23.2993335723877,62.8712577819824,26.1339263916016,200.134552001953,11.2014751434326
966,9.83885192871094,100.875297546387,91.3960037231445,26.3317337036133,24.9091110229492,65.724235534668,23.0847053527832,225.56086730957,17.0459651947021
968,20.2485408782959,97.5333862304688,97.8827896118164,8.01428031921387,31.2931537628174,70.6982345581055,26.5425395965576,238.441360473633,19.8109588623047
970,14.5716943740845,96.0461502075195,102.039611816406,8.90797996520996,36.8351783752441,70.9911956787109,29.3941650390625,260.561859130859,19.4018707275391
972,12.6420927047729,106.456642150879,126.578765869141,9.70762062072754,33.2373046875,69.5525283813477,32.8797073364258,268.672576904297,21.7298641204834
974,21.202356338501,116.716522216797,156.721557617188,23.029182434082,32.9998741149902,71.6706237792969,29.4498405456543,282.079650878906,21.375560760498
976,25.1255474090576,125.760322570801,158.815567016602,24.2383041381836,46.2461700439453,72.4943237304688,25.7603969573975,301.075958251953,24.9686431884766
978,28.230749130249,134.095245361328,167.14892578125,37.0991744995117,46.1921882629395,78.2240142822266,26.978006362915,313.910247802734,29.8445148468018
980,30.5308284759521,141.156692504883,177.350112915039,64.5598907470703,43.968563079834,83.6177673339844,27.5153675079346,327.795532226563,33.3256568908691
982,27.516695022583,146.87353515625,186.279022216797,65.8628463745117,40.9830169677734,81.956413269043,29.4398937225342,336.920928955078,34.7001304626465
984,26.2649269104004,142.276138305664,192.242767333984,94.7457427978516,40.1740913391113,79.0883712768555,32.2275085449219,348.013488769531,37.0373229980469
986,22.5751895904541,145.072128295898,200.799987792969,101.984176635742,42.6452903747559,86.3673400878906,26.7925052642822,375.305969238281,38.7915954589844
988,12.9520559310913,151.748321533203,211.863967895508,112.814224243164,45.1753768920898,94.8718490600586,25.8959922790527,387.419708251953,43.6709136962891
990,9.3980770111084,160.3525390625,224.580963134766,134.956985473633,42.2480163574219,105.925598144531,32.4235725402832,401.414184570313,47.3335838317871
992,18.4867496490479,159.623840332031,228.830184936523,141.382995605469,42.8377304077148,113.467323303223,35.4704742431641,410.516906738281,52.1780853271484
994,18.1413116455078,165.923568725586,244.150146484375,166.22541809082,45.2262687683105,117.97087097168,38.1178283691406,422.645141601563,59.8998146057129
996,17.0610237121582,180.327621459961,263.554351806641,203.102447509766,49.2527923583984,125.24821472168,37.6076698303223,443.417572021484,73.8433456420898
998,19.372428894043,199.634536743164,289.736389160156,219.535034179688,58.0220184326172,133.526458740234,42.2360534667969,457.926849365234,88.7573776245117
1000,18.5277252197266,209.235656738281,310.4228515625,253.231292724609,66.3428039550781,138.387817382813,48.140079498291,469.147125244141,105.600830078125
1002,18.6594753265381,218.265274047852,319.73876953125,274.580993652344,73.2174301147461,144.091018676758,49.594783782959,473.242919921875,122.421546936035
1004,22.5614776611328,226.447189331055,331.65087890625,294.043243408203,79.3757553100586,153.945510864258,50.162525177002,474.651611328125,132.521453857422
1006,28.8226623535156,248.91047668457,355.574584960938,323.004058837891,86.1013870239258,163.447570800781,50.4619979858398,481.004089355469,135.163497924805
1008,34.6111068725586,265.689514160156,380.191986083984,355.223175048828,95.2033081054688,176.995208740234,55.676139831543,492.272583007813,137.659484863281
1010,43.2146301269531,279.891448974609,415.573333740234,373.091003417969,104.948806762695,187.574234008789,61.4378471374512,498.556610107422,138.926666259766
1012,47.2721633911133,287.246826171875,435.477478027344,388.209014892578,109.230308532715,196.182205200195,66.815071105957,499.711120605469,140.419937133789
1014,53.7502975463867,293.408294677734,455.804046630859,411.712341308594,113.55150604248,208.988342285156,72.1523818969727,503.717224121094,142.695953369141
1016,59.2947196960449,303.51123046875,496.718048095703,425.020263671875,119.216850280762,221.064056396484,73.5816650390625,506.784210205078,144.535461425781
1018,63.3001441955566,313.540252685547,524.631225585938,438.9296875,121.386260986328,233.219848632813,79.5354766845703,510.809509277344,145.973770141602
1020,67.7479934692383,329.082427978516,550.853210449219,469.204681396484,125.338012695313,246.712173461914,85.4402770996094,514.062866210938,142.894302368164
1022,66.5407943725586,338.31787109375,581.587646484375,486.452301025391,124.639053344727,258.844696044922,89.4443359375,514.894592285156,134.222961425781
1024,68.2828140258789,350.682647705078,596.481567382813,503.644927978516,122.991195678711,270.194610595703,93.3806533813477,512.589477539063,128.016494750977
1026,70.7572250366211,359.471435546875,620.295288085938,526.875671386719,127.859184265137,279.505554199219,95.0165481567383,506.952575683594,119.363433837891
1028,77.2110824584961,363.419525146484,634.998718261719,545.641845703125,134.492233276367,288.335357666016,98.4597702026367,507.921020507813,115.636413574219
1030,93.5272674560547,363.846313476563,637.811889648438,556.608947753906,143.209060668945,290.947723388672,106.36767578125,498.013275146484,111.560852050781
1032,105.45238494873,362.337890625,648.482299804688,571.832153320313,149.339706420898,298.397888183594,112.679374694824,488.172241210938,107.730812072754
1034,123.197792053223,367.710479736328,664.794067382813,593.015502929688,157.967910766602,304.480621337891,118.570526123047,484.470581054688,108.58984375
1036,137.790374755859,371.090942382813,680.268615722656,605.144958496094,171.040588378906,308.215270996094,122.593421936035,480.121490478516,109.837867736816
1038,147.638046264648,370.29931640625,704.208435058594,611.996887207031,176.183044433594,308.203735351563,128.934188842773,474.189666748047,108.983840942383
