X value [cm⁻¹],IR Spectrum 24/OPTIR (mV) []
2930,1119.837890625
2932,1066.69323730469
2934,1013.59313964844
2936,993.436157226563
2938,950.0400390625
2940,924.982055664063
2942,878.807556152344
2944,820.533203125
2946,820.01708984375
2948,805.237426757813
2950,800.468017578125
2952,776.171325683594
2954,791.534606933594
2956,789.040161132813
2958,708.71533203125
2960,663.880859375
2962,685.228088378906
2964,628.82958984375
2966,566.746887207031
2968,528.309326171875
2970,484.21484375
2972,439.742492675781
2974,402.466369628906
2976,448.254699707031
2978,382.511840820313
2980,340.055328369141
2982,317.467498779297
2984,225.909729003906
2986,176.669967651367
2988,136.063323974609
2990,77.8172378540039
2992,25.9754180908203
2994,67.2443771362305
2996,72.4935150146484
2998,4.72335386276245
