X value [cm⁻¹],IR Spectrum 14/OPTIR (mV) []
2804,16.3795299530029
2806,16.4240379333496
2808,21.9687671661377
2810,26.9792976379395
2812,36.8220024108887
2814,46.8144454956055
2816,50.0380020141602
2818,56.2363395690918
2820,64.1800842285156
2822,59.8570556640625
2824,55.7307929992676
2826,72.0231094360352
2828,82.4294204711914
2830,84.278694152832
2832,91.7280883789063
2834,88.2499694824219
2836,89.0330276489258
2838,102.287231445313
2840,103.518135070801
2842,111.451591491699
2844,132.059768676758
2846,142.555130004883
2848,150.384918212891
2850,160.498565673828
2852,175.86393737793
2854,187.029388427734
2856,190.1875
2858,185.056167602539
2860,170.515319824219
2862,163.000381469727
2864,166.590728759766
2866,164.675491333008
2868,159.285736083984
2870,163.194396972656
2872,160.989822387695
2874,157.973114013672
2876,152.614273071289
2878,148.246429443359
2880,140.180206298828
2882,133.998916625977
2884,130.888961791992
2886,125.795433044434
2888,153.766464233398
2890,164.473190307617
2892,156.163146972656
2894,155.835311889648
2896,158.570465087891
2898,174.490646362305
2900,183.308746337891
2902,178.808654785156
2904,183.623184204102
2906,169.473236083984
2908,183.969116210938
2910,210.021118164063
2912,235.325073242188
2914,239.163604736328
2916,217.704010009766
2918,207.816192626953
2920,232.532684326172
2922,258.206420898438
2924,275.201965332031
2926,258.474090576172
2928,258.000122070313
2930,266.859069824219
2932,245.761291503906
2934,257.889831542969
2936,242.674591064453
2938,217.714965820313
2940,208.491470336914
2942,207.273025512695
2944,198.488433837891
2946,194.375076293945
2948,211.424819946289
2950,175.006500244141
2952,140.005004882813
2954,139.142501831055
2956,167.137893676758
2958,156.818389892578
2960,160.187942504883
2962,175.130874633789
2964,165.393646240234
2966,106.511726379395
2968,6.37483930587769
2970,36.7254333496094
2972,31.279899597168
2974,30.7944755554199
2976,78.21728515625
2978,154.618225097656
2980,101.949684143066
2982,35.8475112915039
2984,47.9483795166016
2986,-9.30737400054932
2988,37.6212921142578
2990,47.2284774780273
2992,138.649353027344
2994,102.986824035645
2996,112.792182922363
2998,78.3506164550781
