X value [cm⁻¹],IR Spectrum 15/OPTIR (mV) []
940,-48.5956993103027
942,23.0460987091064
944,-20.4977130889893
946,-53.2056884765625
948,4.3678560256958
950,15.7111215591431
952,16.8268775939941
954,11.4286108016968
956,-23.6254901885986
958,-6.68109226226807
960,7.33001232147217
962,-26.8027000427246
964,-23.6009197235107
966,-8.6265926361084
968,-4.53619146347046
970,-2.4843008518219
972,11.4417190551758
974,10.6862916946411
976,12.1272344589233
978,-3.21559596061707
980,2.99458074569702
982,9.5638599395752
984,12.6468505859375
986,8.70834922790527
988,12.1844825744629
990,14.4540672302246
992,9.66704654693604
994,10.3941020965576
996,2.76266169548035
998,2.13601970672607
1000,7.77531909942627
1002,21.6620407104492
1004,30.6447734832764
1006,24.8033561706543
1008,29.1868228912354
1010,30.7533721923828
1012,26.974515914917
1014,34.367847442627
1016,34.2638130187988
1018,32.1958236694336
1020,33.8842811584473
1022,44.0425872802734
1024,45.245849609375
1026,50.1830253601074
1028,47.9218482971191
1030,47.4015426635742
1032,47.4723091125488
1034,40.0498886108398
1036,40.7852325439453
1038,40.0586929321289
1040,38.4672393798828
1042,36.0570526123047
1044,22.1859970092773
1046,20.8900909423828
1048,14.386287689209
1050,11.275369644165
1052,15.5106248855591
1054,13.9992771148682
1056,9.63800048828125
1058,-1.80648398399353
1060,1.03893458843231
1062,6.52475929260254
1064,8.59477138519287
1066,13.8292999267578
1068,21.4642601013184
1070,28.1301975250244
1072,36.0773620605469
1074,50.2852973937988
1076,59.7046203613281
1078,69.2792358398438
1080,88.3872222900391
1082,97.9419021606445
1084,111.607864379883
1086,119.88606262207
1088,129.549133300781
1090,142.100646972656
1092,151.551818847656
1094,166.721664428711
1096,186.440567016602
1098,198.92594909668
1100,213.456954956055
1102,217.311264038086
1104,202.289077758789
1106,182.601745605469
1108,165.215133666992
1110,161.900512695313
1112,164.163650512695
1114,155.020721435547
1116,146.133560180664
1118,141.05549621582
1120,138.445434570313
1122,117.825645446777
1124,108.557250976563
1126,111.038726806641
1128,109.077262878418
1130,103.739547729492
1132,97.3403701782227
1134,98.6522674560547
1136,106.643569946289
1138,98.7039489746094
1140,88.7597503662109
1142,87.9388961791992
1144,84.9354095458984
1146,88.0927276611328
1148,79.0784683227539
1150,75.8606338500977
1152,75.846923828125
1154,85.8233642578125
1156,89.2883529663086
1158,73.8868255615234
1160,65.9192352294922
1162,65.3600463867188
1164,67.0500717163086
1166,79.7812118530273
1168,79.5190048217773
1170,66.8750076293945
1172,55.3524894714355
1174,59.2770690917969
1176,55.6518096923828
1178,51.9860649108887
1180,65.7891235351563
1182,77.7963714599609
1184,81.9264450073242
1186,86.5408630371094
1188,80.2822265625
1190,71.7445678710938
1192,59.3588066101074
1194,33.6981315612793
1196,23.8745746612549
1198,27.0408477783203
1200,19.0731449127197
1202,25.4691123962402
1204,-0.69320011138916
1206,-10.2154750823975
1208,28.7156810760498
1210,9.05835914611816
