X value [cm⁻¹],IR Spectrum 22/OPTIR (mV) []
940,-12.8790884017944
942,13.4105234146118
944,-2.96472668647766
946,-9.6544361114502
948,25.822021484375
950,20.8012371063232
952,11.9263601303101
954,-6.22764348983765
956,8.37078285217285
958,10.612156867981
960,-0.619549810886383
962,6.46280670166016
964,3.92836833000183
966,2.57546615600586
968,20.728422164917
970,0.183339953422546
972,2.52027630805969
974,-7.74368238449097
976,-1.39470994472504
978,5.94025230407715
980,15.4830093383789
982,17.882833480835
984,13.4226770401001
986,9.71680164337158
988,13.5431079864502
990,14.1953125
992,22.0472373962402
994,19.4234714508057
996,20.7661285400391
998,33.5904769897461
1000,37.7396621704102
1002,33.5332489013672
1004,36.1604614257813
1006,38.8738555908203
1008,36.9664344787598
1010,37.7347640991211
1012,37.787467956543
1014,41.3253707885742
1016,42.7559585571289
1018,51.4148025512695
1020,52.0526351928711
1022,55.1652412414551
1024,51.5531349182129
1026,51.6677322387695
1028,51.477466583252
1030,45.7769432067871
1032,48.2362785339355
1034,46.3324241638184
1036,48.1193885803223
1038,52.9163475036621
1040,48.3844757080078
1042,49.6331634521484
1044,46.4584159851074
1046,42.1130065917969
1048,41.0683898925781
1050,40.0898666381836
1052,41.512752532959
1054,38.9332313537598
1056,40.0796432495117
1058,35.7414093017578
1060,38.834888458252
1062,36.0602569580078
1064,32.994758605957
1066,31.7566452026367
1068,34.3704833984375
1070,42.7217216491699
1072,47.2879295349121
1074,43.5765190124512
1076,40.0885124206543
1078,37.5758438110352
1080,35.8321113586426
1082,36.2909927368164
1084,35.3974571228027
1086,29.8160724639893
1088,27.3549041748047
1090,29.0959377288818
1092,30.5099506378174
1094,29.728099822998
1096,25.1013488769531
1098,23.9927177429199
1100,29.7888469696045
1102,24.7601432800293
1104,18.2745037078857
1106,16.500150680542
1108,21.1794376373291
1110,18.7061996459961
1112,18.7886276245117
1114,20.6020812988281
1116,16.5643882751465
1118,14.1397113800049
1120,12.1905431747437
1122,9.42557716369629
1124,5.34584426879883
1126,10.4678983688354
1128,15.7456378936768
1130,11.7853507995605
1132,14.2706060409546
1134,19.0781307220459
1136,21.876636505127
1138,16.2047939300537
1140,14.7094116210938
1142,18.0962066650391
1144,26.1852588653564
1146,24.1504364013672
1148,20.7145519256592
1150,14.6237344741821
1152,17.0502185821533
1154,16.311336517334
1156,20.9588394165039
1158,21.0489711761475
1160,14.5653896331787
1162,12.0731582641602
1164,14.9317264556885
1166,15.5529165267944
1168,12.5006074905396
1170,13.4705333709717
1172,9.18179702758789
1174,8.54454517364502
1176,14.6854276657104
1178,12.3238668441772
1180,17.7738628387451
1182,11.5971603393555
1184,-1.68536341190338
1186,10.6433181762695
1188,2.76138234138489
1190,3.34397411346436
1192,11.1688404083252
1194,4.77930450439453
1196,6.62917375564575
1198,6.03249359130859
1200,11.2026023864746
1202,12.7804899215698
1204,26.0303287506104
1206,14.6131982803345
1208,3.33956384658813
1210,0.192610904574394
1212,-4.05261754989624
1214,-8.91263866424561
1216,-14.5314350128174
1218,5.65413951873779
1220,-5.65847873687744
1222,7.54795503616333
1224,36.5019378662109
1226,5.08122110366821
1228,-20.1623497009277
1230,19.287317276001
1232,24.4202709197998
1234,32.4243507385254
1236,-24.612606048584
1238,-11.8021116256714
1240,-3.94313883781433
1242,11.0368452072144
1244,-1.72120094299316
1246,-19.7684345245361
1248,-1.28232574462891
1250,-3.44174647331238
1252,7.6112585067749
1254,0.466235637664795
1256,-7.77881240844727
1258,0.394234269857407
1260,3.66992354393005
1262,0.384575575590134
1264,8.85826873779297
1266,10.0907878875732
1268,14.9359474182129
1270,8.96456432342529
1272,0.283472985029221
1274,2.60994529724121
1276,4.22699880599976
1278,0.465609759092331
1280,-2.39476203918457
1282,0.460052341222763
1284,2.83489370346069
1286,7.05906057357788
1288,6.01246500015259
1290,2.89845895767212
1292,9.86032009124756
1294,15.9024124145508
