X value [cm⁻¹],IR Spectrum 16/OPTIR (mV) []
1744,35.1669769287109
1746,39.1738243103027
1748,33.8055992126465
1750,36.8545913696289
1752,33.4699401855469
1754,33.4946022033691
1756,36.931266784668
1758,19.6231842041016
1760,20.3291149139404
1762,28.2657279968262
1764,17.8147087097168
1766,13.4133462905884
1768,20.8079967498779
1770,20.9710216522217
1772,27.9514770507813
1774,8.55510711669922
1776,-1.3197408914566
1778,8.34041404724121
1780,16.717378616333
1782,20.9157905578613
1784,24.1205081939697
1786,26.8885307312012
1788,15.789231300354
1790,8.78287506103516
1792,14.6078386306763
1794,3.52738738059998
1796,-6.18124055862427
1798,-15.2339038848877
2688,-14.84521484375
2690,-14.1630525588989
2692,-12.6534852981567
2694,-21.8739891052246
2696,-37.0480041503906
2698,-50.4486846923828
2700,-46.7669296264648
2702,7.51861953735352
2704,7.76200342178345
2706,12.3710708618164
2708,6.98442125320435
2710,4.65138244628906
2712,24.0883007049561
2714,33.2972564697266
2716,24.2025928497314
2718,-7.90389776229858
2720,10.9461812973022
2722,3.10509467124939
2724,15.0610523223877
2726,13.5514459609985
2728,17.4713115692139
2730,3.35702109336853
2732,-3.25971961021423
2734,6.44384002685547
2736,21.7962055206299
2738,20.896577835083
2740,15.8053979873657
2742,0.83267468214035
2744,10.0873403549194
2746,-3.76920866966248
2748,13.5744905471802
2750,11.4861125946045
2752,16.8001575469971
2754,28.0833988189697
2756,30.8213119506836
2758,35.908275604248
2760,24.0580081939697
2762,23.6635360717773
2764,28.9476737976074
2766,20.6557846069336
2768,23.2335052490234
2770,34.6894607543945
2772,43.7086410522461
2774,41.1837043762207
2776,47.9505958557129
2778,48.4361877441406
2780,41.0642013549805
2782,53.122688293457
2784,55.0617904663086
2786,50.8311729431152
2788,48.5400657653809
2790,46.8304557800293
2792,50.2239723205566
2794,68.3113098144531
2796,75.1847534179688
2798,68.1471481323242
2800,55.9708290100098
2802,61.0883293151855
2804,54.305004119873
2806,55.2575454711914
2808,69.982666015625
2810,90.9662246704102
2812,93.3059005737305
2814,94.6691207885742
2816,98.1299514770508
2818,112.641670227051
2820,129.784286499023
2822,139.887222290039
2824,156.172164916992
2826,169.537490844727
2828,186.010055541992
2830,200.998474121094
2832,224.09977722168
2834,253.088851928711
2836,270.828552246094
2838,307.899963378906
2840,350.175018310547
2842,389.43310546875
2844,453.835754394531
2846,524.915100097656
2848,594.163330078125
2850,634.919006347656
2852,671.516479492188
2854,711.622314453125
2856,725.505004882813
2858,704.61962890625
2860,683.258483886719
2862,671.919860839844
2864,670.195983886719
2866,656.547058105469
2868,616.189147949219
2870,588.773010253906
2872,571.119201660156
2874,540.711791992188
2876,515.2900390625
2878,522.657653808594
2880,525.653381347656
2882,535.465881347656
2884,534.24462890625
2886,535.294921875
2888,553.8564453125
2890,586.165283203125
2892,608.472717285156
2894,624.836303710938
2896,625.279418945313
2898,651.172912597656
2900,697.701782226563
2902,758.86328125
2904,801.484985351563
2906,832.993957519531
2908,894.004150390625
2910,954.3046875
2912,1019.01495361328
2914,1108.27868652344
2916,1192.73083496094
2918,1280.02380371094
2920,1367.90441894531
2922,1440.03894042969
2924,1508.21911621094
2926,1528.44006347656
2928,1520.74133300781
2930,1495.22424316406
2932,1458.69323730469
2934,1377.09265136719
2936,1328.49877929688
2938,1255.02416992188
2940,1196.2724609375
2942,1132.66772460938
2944,1061.8466796875
2946,1070.54736328125
2948,1100.5322265625
2950,1069.49084472656
2952,1007.12292480469
2954,1036.75170898438
2956,1093.3837890625
2958,990.536437988281
2960,919.219055175781
2962,906.070739746094
2964,876.611877441406
2966,844.915649414063
2968,771.324279785156
2970,713.488220214844
2972,648.822570800781
2974,580.3017578125
2976,617.145874023438
2978,480.384674072266
2980,297.922546386719
2982,260.407989501953
2984,206.893157958984
2986,272.339935302734
2988,239.725128173828
2990,168.305847167969
2992,170.786697387695
2994,53.9036865234375
2996,17.5267276763916
2998,-94.1189117431641
