X value [cm⁻¹],IR Spectrum 17/OPTIR (mV) []
940,-40.0188140869141
942,-23.323673248291
944,-66.7865905761719
946,-41.0970077514648
948,-20.4258213043213
950,3.95284843444824
952,40.8348579406738
954,100.6796875
956,102.93359375
958,63.0312156677246
960,78.597526550293
962,104.513778686523
964,110.300704956055
966,84.7350616455078
968,89.2559432983398
970,105.169494628906
972,123.355125427246
974,93.9291381835938
976,95.7827072143555
978,103.951057434082
980,99.4234619140625
982,91.3341445922852
984,82.0796127319336
986,86.5311431884766
988,83.7634124755859
990,84.7671661376953
992,90.2910385131836
994,85.9485626220703
996,92.9826736450195
998,90.5852890014648
1000,91.8982086181641
1002,97.597541809082
1004,103.900810241699
1006,113.695846557617
1008,112.318206787109
1010,112.638023376465
1012,114.018676757813
1014,115.650131225586
1016,134.114471435547
1018,143.928359985352
1020,144.817337036133
1022,144.519226074219
1024,141.676208496094
1026,143.852432250977
1028,150.038940429688
1030,156.716110229492
1032,156.31266784668
1034,168.40007019043
1036,165.088577270508
1038,164.844146728516
1040,173.600433349609
1042,178.287612915039
1044,179.634170532227
1046,184.59944152832
1048,179.914825439453
1050,177.294784545898
1052,181.485214233398
1054,177.629196166992
1056,168.082275390625
1058,158.909133911133
1060,151.345413208008
1062,141.47673034668
1064,137.607879638672
1066,133.401931762695
1068,135.859466552734
1070,140.706237792969
1072,142.168090820313
1074,135.76921081543
1076,137.042724609375
1078,137.547470092773
1080,132.387481689453
1082,122.743537902832
1084,119.596488952637
1086,119.714248657227
1088,122.530738830566
1090,125.087173461914
1092,123.944831848145
1094,121.047523498535
1096,121.673629760742
1098,122.854469299316
1100,123.04704284668
1102,119.032485961914
1104,115.448120117188
1106,107.034248352051
1108,105.056541442871
1110,110.129470825195
1112,112.131286621094
1114,120.192016601563
1116,122.827941894531
1118,129.033538818359
1120,129.049621582031
1122,131.69889831543
1124,132.041381835938
1126,137.255035400391
1128,141.015594482422
1130,146.749221801758
1132,145.527679443359
1134,150.748672485352
1136,153.208389282227
1138,160.483047485352
1140,164.78694152832
1142,163.378570556641
1144,165.489379882813
1146,164.731567382813
1148,166.970550537109
1150,167.896240234375
1152,184.301116943359
1154,194.506271362305
1156,200.397216796875
1158,201.258270263672
1160,206.649108886719
1162,208.542785644531
1164,194.537338256836
1166,198.495483398438
1168,203.065475463867
1170,219.78010559082
1172,224.783721923828
1174,228.347717285156
1176,233.312469482422
1178,212.145416259766
1180,206.539260864258
1182,201.148208618164
1184,206.699768066406
1186,221.240112304688
1188,225.818588256836
1190,237.139785766602
1192,234.010696411133
1194,230.295272827148
1196,242.78369140625
1198,241.998565673828
1200,232.976028442383
1202,202.941757202148
1204,205.343185424805
1206,163.817657470703
1208,137.468627929688
1210,126.401977539063
1212,120.717430114746
1214,114.20964050293
1216,106.685821533203
1218,121.812629699707
1220,137.885360717773
1222,123.111968994141
1224,157.302215576172
1226,164.972503662109
1228,172.692718505859
1230,189.834777832031
1232,202.186767578125
1234,239.45344543457
1236,217.737091064453
1238,210.458557128906
1240,227.696411132813
1242,248.677490234375
1244,283.801879882813
1246,341.835784912109
1248,315.738830566406
1250,276.774322509766
1252,290.730316162109
1254,325.929962158203
1256,311.854187011719
1258,305.007568359375
1260,314.764587402344
1262,308.632720947266
1264,286.337951660156
1266,283.506072998047
1268,292.405609130859
1270,273.454315185547
1272,285.332366943359
1274,298.197509765625
1276,291.247528076172
1278,291.552703857422
1280,286.728637695313
1282,289.590240478516
1284,283.684509277344
1286,270.396820068359
1288,269.614654541016
1290,271.777801513672
1292,284.896484375
1294,291.573699951172
1296,293.083526611328
1298,298.873077392578
1300,295.993988037109
1302,292.155029296875
1304,290.140106201172
1306,285.082489013672
1308,276.499084472656
1310,263.917114257813
1312,259.812957763672
1314,263.727813720703
1316,257.282562255859
1318,262.023620605469
1320,267.7099609375
1322,263.652648925781
1324,259.756072998047
1326,260.774688720703
1328,262.565002441406
1330,254.319381713867
1332,248.441390991211
1334,242.232604980469
1336,240.034515380859
1338,235.231781005859
1340,230.563842773438
1342,237.781005859375
1344,255.581665039063
1346,277.076141357422
1348,303.749877929688
1350,330.022521972656
1352,355.98388671875
1354,393.309997558594
1356,420.736206054688
1358,440.615509033203
1360,468.64501953125
1362,498.031646728516
1364,492.911315917969
1366,483.697052001953
1368,486.920654296875
1370,484.753936767578
1372,490.960784912109
1374,511.891387939453
1376,513.634826660156
1378,507.834899902344
1380,497.555236816406
1382,492.000793457031
1384,498.386596679688
1386,528.245544433594
1388,538.815063476563
1390,534.957275390625
1392,565.66455078125
1394,646.969116210938
1396,696.292358398438
1398,761.242553710938
1400,755.855529785156
1402,743.189086914063
1404,813.354797363281
1406,800.592346191406
1408,794.940795898438
1410,814.880859375
1412,826.404296875
1414,848.489135742188
1416,900.967041015625
1418,943.48291015625
1420,945.63134765625
1422,922.101196289063
1424,903.420959472656
1426,886.434814453125
1428,885.607299804688
1430,913.965759277344
1432,952.501892089844
1434,983.374877929688
1436,1015.51086425781
1438,1006.55926513672
1440,978.606018066406
1442,960.249755859375
1444,934.638366699219
1446,931.883117675781
1448,897.552124023438
1450,868.038635253906
1452,836.554565429688
1454,802.895568847656
1456,801.945434570313
1458,793.680053710938
1460,742.813842773438
1462,717.89990234375
1464,704.731323242188
1466,661.50927734375
1468,615.200988769531
1470,588.916137695313
1472,541.598754882813
1474,468.044830322266
1476,429.853515625
1478,391.854187011719
1480,375.818603515625
1482,343.463073730469
1484,321.766967773438
1486,344.327331542969
1488,348.538116455078
1490,357.503295898438
1492,388.091827392578
1494,398.246398925781
1496,418.587951660156
1498,417.761535644531
1500,425.551177978516
1502,426.131896972656
1504,396.996795654297
1506,396.412933349609
1508,406.073211669922
1510,451.230743408203
1512,496.188446044922
1514,475.370635986328
1516,469.230865478516
1518,482.630096435547
1520,490.297180175781
1522,491.174682617188
1524,515.256042480469
1526,583.225708007813
1528,666.2412109375
1530,715.712829589844
1532,741.657348632813
1534,756.517883300781
1536,803.912963867188
1538,789.898010253906
1540,877.43798828125
1542,915.837646484375
1544,942.100158691406
1546,945.368286132813
1548,932.338623046875
1550,948.706176757813
1552,942.822814941406
1554,958.771911621094
1556,952.505554199219
1558,950.297180175781
1560,1029.73400878906
1562,972.006103515625
1564,953.207458496094
1566,930.619079589844
1568,941.344543457031
1570,983.915954589844
1572,967.193237304688
1574,974.618408203125
1576,1050.29663085938
1578,1032.54833984375
1580,977.376281738281
1582,937.179626464844
1584,886.756530761719
1586,855.882385253906
1588,831.758422851563
1590,814.356384277344
1592,771.122436523438
1594,748.195922851563
1596,695.980285644531
1598,655.174377441406
1600,637.984802246094
1602,636.771057128906
1604,611.869445800781
1606,591.157653808594
1608,576.63427734375
1610,551.331420898438
1612,531.554809570313
1614,531.751831054688
1616,550.161804199219
1618,542.172058105469
1620,531.385803222656
1622,538.908142089844
1624,540.23193359375
1626,534.244201660156
1628,525.371826171875
1630,505.219085693359
1632,493.036102294922
1634,493.721374511719
1636,503.997222900391
1638,474.780853271484
1640,443.825012207031
1642,412.481536865234
1644,409.604217529297
1646,429.289093017578
1648,412.886932373047
1650,395.494415283203
1652,414.63671875
1654,416.426879882813
1656,367.366333007813
1658,338.311279296875
1660,338.017456054688
1662,366.953857421875
1664,365.888275146484
1666,358.073944091797
1668,377.182983398438
1670,413.001098632813
1672,401.760711669922
1674,395.178070068359
1676,388.327423095703
1678,382.662231445313
1680,390.529266357422
1682,391.28662109375
1684,412.431640625
1686,391.794494628906
1688,367.591186523438
1690,349.342681884766
1692,330.028686523438
1694,323.118011474609
1696,333.608795166016
1698,325.463409423828
1700,335.999450683594
1702,337.864959716797
1704,335.478820800781
1706,340.969787597656
1708,331.841491699219
1710,321.329895019531
1712,322.594299316406
1714,331.946746826172
1716,328.272430419922
1718,312.069519042969
1720,298.746154785156
1722,289.419586181641
1724,278.616912841797
1726,268.289276123047
1728,251.896179199219
1730,236.161163330078
1732,215.783309936523
1734,199.357818603516
1736,186.684020996094
1738,184.593338012695
1740,175.347991943359
1742,171.564300537109
1744,168.435089111328
1746,166.850463867188
1748,152.948013305664
1750,129.402648925781
1752,138.736907958984
1754,143.299392700195
1756,142.080902099609
1758,131.914520263672
1760,127.06755065918
1762,115.248359680176
1764,101.948608398438
1766,93.8489532470703
1768,89.5712203979492
1770,89.5320663452148
1772,93.3002700805664
1774,101.304878234863
1776,95.0941696166992
1778,81.1764373779297
1780,66.3971481323242
1782,66.3684768676758
1784,63.053150177002
1786,62.1232948303223
1788,49.1140975952148
1790,16.7506408691406
1792,22.4352073669434
1794,18.5482406616211
1796,26.2335891723633
1798,17.4509105682373
2688,23.904275894165
2690,35.230094909668
2692,60.2932052612305
2694,38.3939208984375
2696,85.4400634765625
2698,16.3205814361572
2700,-27.55712890625
2702,12.1626806259155
2704,16.2829933166504
2706,6.03842639923096
2708,23.5043601989746
2710,36.2652778625488
2712,14.7865991592407
2714,-14.7198209762573
2716,1.5040864944458
2718,9.33566284179688
2720,13.0679769515991
2722,34.4837455749512
2724,42.3629493713379
2726,55.7858200073242
2728,22.7245101928711
2730,17.2590732574463
2732,46.9168930053711
2734,42.5331535339355
2736,27.2213230133057
2738,29.0826187133789
2740,22.9931697845459
2742,28.3026180267334
2744,33.7362747192383
2746,18.9115924835205
2748,19.3183441162109
2750,19.2380752563477
2752,42.7956352233887
2754,54.6445426940918
2756,50.2384223937988
2758,46.0780868530273
2760,43.5833282470703
2762,47.021167755127
2764,47.1189422607422
2766,45.9342727661133
2768,36.0146179199219
2770,44.932056427002
2772,58.0577125549316
2774,59.3007164001465
2776,57.6275863647461
2778,61.6151084899902
2780,60.2373313903809
2782,62.5047225952148
2784,75.3632659912109
2786,78.5010223388672
2788,78.4530334472656
2790,69.7300033569336
2792,65.466682434082
2794,66.1710433959961
2796,76.9723205566406
2798,82.4880752563477
2800,83.4149780273438
2802,92.0469055175781
2804,90.5180892944336
2806,85.9792785644531
2808,87.5021591186523
2810,105.914291381836
2812,109.021255493164
2814,115.856262207031
2816,117.010681152344
2818,113.66805267334
2820,122.624862670898
2822,140.103408813477
2824,142.481811523438
2826,156.430892944336
2828,173.263702392578
2830,179.360214233398
2832,201.338150024414
2834,220.161392211914
2836,238.340972900391
2838,275.842590332031
2840,325.339538574219
2842,369.469757080078
2844,432.928527832031
2846,488.931304931641
2848,557.02783203125
2850,623.647644042969
2852,678.945556640625
2854,732.095825195313
2856,751.551696777344
2858,745.749206542969
2860,753.372192382813
2862,748.864868164063
2864,756.300720214844
2866,755.547119140625
2868,745.987976074219
2870,741.220397949219
2872,731.313720703125
2874,721.228881835938
2876,689.66162109375
2878,679.438232421875
2880,682.24267578125
2882,692.127868652344
2884,700.883117675781
2886,690.212707519531
2888,703.768981933594
2890,720.841796875
2892,756.361450195313
2894,781.63134765625
2896,788.160583496094
2898,803.57763671875
2900,823.942626953125
2902,870.542724609375
2904,908.356079101563
2906,923.990356445313
2908,974.842224121094
2910,1036.34619140625
2912,1129.54577636719
2914,1210.88134765625
2916,1272.70288085938
2918,1360.24963378906
2920,1451.88439941406
2922,1556.24768066406
2924,1627.09020996094
2926,1667.79028320313
2928,1679.71166992188
2930,1681.13940429688
2932,1626.76904296875
2934,1513.19787597656
2936,1434.96630859375
2938,1362.7841796875
2940,1309.48913574219
2942,1218.28674316406
2944,1130.67944335938
2946,1123.83605957031
2948,1111.01110839844
2950,1059.83020019531
2952,1037.33764648438
2954,1032.85864257813
2956,1029.48559570313
2958,921.431030273438
2960,876.588989257813
2962,836.232055664063
2964,771.686584472656
2966,719.009094238281
2968,680.002075195313
2970,637.418151855469
2972,577.663757324219
2974,495.608367919922
2976,473.554077148438
2978,500.185089111328
2980,496.698822021484
2982,518.549682617188
2984,477.708038330078
2986,325.250640869141
2988,175.55744934082
2990,228.968612670898
2992,157.681518554688
2994,125.801910400391
2996,-24.1192646026611
2998,90.9386444091797
