X value [cm⁻¹],IR Spectrum 21/OPTIR (mV) []
1422,58.0166244506836
1424,51.9508514404297
1426,49.6950759887695
1428,44.1104354858398
1430,48.5647010803223
1432,48.7894248962402
1434,39.4758567810059
1436,43.3574409484863
1438,55.4692726135254
1440,54.0625228881836
1442,48.8031387329102
1444,45.6068916320801
1446,40.7922744750977
1448,40.0645179748535
1450,52.33203125
1452,65.4186782836914
1454,79.4093475341797
1456,78.3902282714844
1458,84.9344024658203
1460,89.3109283447266
1462,81.8199920654297
1464,73.4106521606445
1466,73.2909393310547
1468,78.3926086425781
1470,78.635498046875
1472,53.9779510498047
1474,42.5885162353516
1476,49.6032333374023
1478,47.2367668151855
1480,40.0549850463867
1482,36.8844604492188
1484,35.5104103088379
1486,31.1747379302979
1488,21.7761039733887
1490,21.6815319061279
1492,25.9044284820557
1494,33.0891532897949
1496,40.1110076904297
1498,29.267765045166
1500,31.8906269073486
1502,34.2413940429688
1504,29.5006103515625
1506,-1.62626612186432
1508,23.4922847747803
1510,27.660213470459
1512,32.3275871276855
1514,31.369649887085
1516,29.5451717376709
1518,20.6718139648438
1520,0.530766665935516
1522,12.6749849319458
1524,25.8612442016602
1526,30.0066871643066
1528,54.6813659667969
1530,66.4606246948242
1532,61.3902854919434
1534,55.9170150756836
1536,56.1142120361328
1538,56.4844856262207
1540,42.070068359375
1542,55.3390045166016
1544,52.3335227966309
1546,66.6745681762695
1548,70.2721252441406
1550,70.2280960083008
1552,75.6761703491211
1554,75.8662796020508
1556,72.3186492919922
1558,74.4106140136719
1560,93.2494659423828
1562,98.0131149291992
1564,97.527473449707
1566,106.743110656738
1568,106.552062988281
1570,126.430358886719
1572,147.302383422852
1574,141.753723144531
1576,146.419509887695
1578,176.764663696289
1580,193.82991027832
1582,201.975387573242
1584,202.245254516602
1586,203.120254516602
1588,197.801406860352
1590,185.041305541992
1592,168.199066162109
1594,152.949508666992
1596,139.252349853516
1598,129.978332519531
1600,119.500732421875
1602,116.170051574707
1604,111.72647857666
1606,104.857398986816
1608,92.3194046020508
1610,82.0345916748047
1612,79.3516387939453
1614,75.7187805175781
1616,70.3176651000977
1618,69.1836318969727
1620,68.4339828491211
1622,64.3534393310547
1624,64.9561996459961
1626,63.7550926208496
1628,62.0526084899902
1630,62.5124130249023
1632,61.9363975524902
1634,62.8568077087402
1636,60.7156410217285
1638,63.0767593383789
1640,67.1976470947266
1642,67.1620788574219
1644,64.9517517089844
1646,58.66796875
1648,65.1232833862305
1650,69.2006912231445
1652,60.8969955444336
1654,68.1831741333008
1656,81.4803848266602
1658,81.4884414672852
1660,78.7980041503906
1662,79.90966796875
1664,78.291618347168
1666,71.6822662353516
1668,65.4134826660156
1670,62.2100944519043
1672,63.361270904541
1674,58.2165222167969
1676,62.3064880371094
1678,65.179931640625
1680,61.9899673461914
1682,57.2917747497559
1684,58.9776382446289
1686,56.106258392334
1688,50.8755874633789
1690,49.5231628417969
1692,49.5109786987305
1694,46.7380218505859
1696,45.6454200744629
1698,39.2888107299805
1700,42.1043395996094
1702,43.4172134399414
1704,44.2480239868164
1706,41.7167091369629
1708,40.2567253112793
1710,43.4203338623047
1712,39.1676635742188
1714,33.3309288024902
1716,28.9175567626953
1718,32.3915061950684
1720,35.0632171630859
1722,31.1336288452148
1724,27.730339050293
1726,28.8337993621826
1728,27.5537261962891
1730,22.1879348754883
1732,20.8030223846436
1734,19.4325752258301
1736,17.9456157684326
1738,12.4467678070068
1740,9.14295673370361
1742,10.5086889266968
1744,12.365348815918
1746,8.07731151580811
1748,1.89956367015839
1750,4.47899198532104
1752,10.2869157791138
1754,9.06129837036133
1756,14.4969911575317
1758,12.6963653564453
1760,12.0612783432007
1762,8.35152435302734
1764,10.4388732910156
1766,6.85193204879761
1768,1.22544157505035
1770,-0.5954949259758
1772,2.69485473632813
1774,11.4959154129028
1776,10.3995943069458
1778,11.9606294631958
1780,12.0126991271973
1782,4.20912599563599
1784,6.30865240097046
1786,4.57840013504028
1788,-1.53305184841156
1790,-2.16970753669739
1792,2.74012184143066
1794,7.97491407394409
1796,14.5968742370605
1798,2.53177881240845
2688,4.31872987747192
2690,7.45487499237061
2692,14.3949041366577
2694,-28.8545112609863
2696,-8.19248008728027
2698,10.3410997390747
2700,3.72456479072571
2702,4.16562032699585
2704,-3.68772864341736
2706,-1.76921212673187
2708,11.0588645935059
2710,14.6256704330444
2712,-3.16782546043396
2714,-2.04915881156921
2716,1.60700345039368
2718,1.88454639911652
2720,8.07803821563721
2722,5.53039884567261
2724,-2.32528042793274
2726,-1.14207243919373
2728,3.22680735588074
2730,2.11510062217712
2732,-2.8895161151886
2734,-8.2942066192627
2736,1.03403770923615
2738,9.26743984222412
2740,5.77341747283936
2742,4.78572940826416
2744,2.57528495788574
2746,4.3034496307373
2748,-0.361456871032715
2750,-3.43641185760498
2752,1.23834574222565
2754,2.66383624076843
2756,2.67091345787048
2758,2.53075861930847
2760,7.29421663284302
2762,3.64635539054871
2764,3.31341457366943
2766,3.56246161460876
2768,2.29291224479675
2770,7.27765941619873
2772,2.19575667381287
2774,2.74474430084229
2776,4.91242647171021
2778,3.90267992019653
2780,1.39905750751495
2782,-0.676088809967041
2784,3.11844921112061
2786,5.42938709259033
2788,4.52059364318848
2790,1.88725423812866
2792,2.26601719856262
2794,9.65182304382324
2796,7.38536643981934
2798,9.0946798324585
2800,9.47251224517822
2802,5.38160037994385
2804,2.07702851295471
2806,2.24281454086304
2808,5.51968050003052
2810,8.74907970428467
2812,13.3897390365601
2814,10.4287118911743
2816,14.0398092269897
2818,13.5176229476929
2820,11.2009601593018
2822,14.4398860931396
2824,20.8859920501709
2826,24.0197372436523
2828,23.3584041595459
2830,18.333288192749
2832,21.924674987793
2834,25.2415561676025
2836,32.3547859191895
2838,37.2339859008789
2840,42.5676193237305
2842,46.8692207336426
2844,47.9236793518066
2846,53.4668731689453
2848,58.149730682373
2850,62.5890045166016
2852,64.6895217895508
2854,67.6561889648438
2856,71.9814224243164
2858,69.8962554931641
2860,71.103271484375
2862,73.0166473388672
2864,69.1746673583984
2866,70.0508422851563
2868,71.6755676269531
2870,70.396484375
2872,64.1401977539063
2874,65.5211791992188
2876,60.9645767211914
2878,54.8764762878418
2880,50.7343292236328
2882,53.6108512878418
2884,52.7874603271484
2886,58.3754653930664
2888,57.4599227905273
2890,59.8805923461914
2892,64.9436569213867
2894,70.4304122924805
2896,77.2513580322266
2898,79.0790634155273
2900,78.8246612548828
2902,78.6517028808594
2904,83.3771820068359
2906,85.2062683105469
2908,94.4698867797852
2910,101.565910339355
2912,109.728096008301
2914,114.050567626953
2916,115.12727355957
2918,122.462799072266
2920,124.680694580078
2922,129.355941772461
2924,142.510620117188
2926,155.267868041992
2928,160.635803222656
2930,153.003540039063
2932,140.462707519531
2934,123.056571960449
2936,112.247573852539
2938,99.4015045166016
2940,98.5542068481445
2942,89.0176239013672
2944,95.2092742919922
2946,93.7247772216797
2948,101.865524291992
2950,100.746551513672
2952,95.5138626098633
2954,85.3162612915039
2956,89.2539825439453
2958,70.3007888793945
2960,74.5122833251953
2962,68.1970977783203
2964,56.6833381652832
2966,57.138858795166
2968,57.1840171813965
2970,43.1083526611328
2972,54.0362434387207
2974,60.6143646240234
2976,31.2913818359375
2978,14.9840955734253
2980,7.6374135017395
2982,-6.07638168334961
2984,5.20750045776367
2986,-1.81189775466919
2988,-29.7052936553955
2990,46.7273483276367
2992,15.0840444564819
2994,-29.1626873016357
2996,-9.80303192138672
2998,53.1313095092773
