X value [cm⁻¹],IR Spectrum 20/OPTIR (mV) []
940,49.880687713623
942,62.4512901306152
944,45.6875839233398
946,31.2689018249512
948,18.194486618042
950,25.7047557830811
952,55.1538429260254
954,68.4773254394531
956,83.2532196044922
958,97.0042114257813
960,89.1960220336914
962,36.7529640197754
964,43.3412895202637
966,99.5218658447266
968,124.140090942383
970,126.05322265625
972,130.712768554688
974,124.318916320801
976,140.345199584961
978,152.670486450195
980,150.456695556641
982,161.911483764648
984,167.330169677734
986,162.480117797852
988,172.041076660156
990,191.317840576172
992,195.54850769043
994,195.830459594727
996,210.312927246094
998,222.696594238281
1000,232.217376708984
1002,239.938079833984
1004,260.620544433594
1006,272.493865966797
1008,283.756164550781
1010,291.829467773438
1012,301.108703613281
1014,303.555541992188
1016,314.646362304688
1018,321.104553222656
1020,328.704284667969
1022,350.465637207031
1024,362.608245849609
1026,372.518402099609
1028,380.723022460938
1030,384.860992431641
1032,377.446075439453
1034,375.017150878906
1036,371.989471435547
1038,368.953948974609
1040,349.657623291016
1042,338.980194091797
1044,323.86376953125
1046,314.772552490234
1048,315.177062988281
1050,306.206390380859
1052,304.927062988281
1054,294.642181396484
1056,284.306945800781
1058,282.793640136719
1060,275.504516601563
1062,268.244873046875
1064,269.419281005859
1066,268.052551269531
1068,271.457092285156
1070,275.002899169922
1072,270.096923828125
1074,264.103820800781
1076,263.066497802734
1078,262.384094238281
1080,255.015319824219
1082,248.584289550781
1084,232.668853759766
1086,226.134185791016
1088,218.388656616211
1090,214.158630371094
1092,206.63459777832
1094,193.561141967773
1096,192.479248046875
1098,194.066375732422
1100,187.562713623047
1102,183.400970458984
1104,177.480606079102
1106,174.656814575195
1108,174.60791015625
1110,168.434677124023
1112,161.99365234375
1114,157.288940429688
1116,153.628845214844
1118,151.486633300781
1120,145.116943359375
1122,143.142028808594
1124,141.642807006836
1126,131.796432495117
1128,131.746520996094
1130,131.466705322266
1132,124.712951660156
1134,122.451736450195
1136,124.398780822754
1138,122.513053894043
1140,123.010719299316
1142,117.415519714355
1144,119.695259094238
1146,112.526679992676
1148,105.258544921875
1150,108.633865356445
1152,116.905731201172
1154,133.340316772461
1156,133.48274230957
1158,135.397186279297
1160,134.716171264648
1162,122.439445495605
1164,120.143814086914
1166,115.094825744629
1168,110.062286376953
1170,103.914581298828
1172,87.3899002075195
1174,81.90478515625
1176,93.728874206543
1178,95.8568267822266
1180,91.4256973266602
1182,87.3403549194336
1184,80.876350402832
1186,73.8005599975586
1188,72.9392242431641
1190,63.9952964782715
1192,73.4532165527344
1194,87.1368103027344
1196,91.1622848510742
1198,101.429534912109
1200,94.0776062011719
1202,85.6413955688477
1204,103.533561706543
1206,95.8216323852539
1208,78.0539932250977
1210,72.6724090576172
1212,71.5290069580078
1214,70.2200088500977
1216,68.7066421508789
1218,80.6235504150391
1220,48.5512046813965
1222,55.5533676147461
1224,43.6498069763184
1226,31.7336521148682
1228,25.2336311340332
1230,34.1158332824707
1232,41.8259582519531
1234,41.9756469726563
1236,23.1633033752441
1238,48.7104225158691
1240,40.5656204223633
1242,6.57335472106934
1244,29.5628261566162
1246,8.95418739318848
1248,28.0898971557617
1250,28.8529739379883
1252,48.7828979492188
1254,66.7810821533203
1256,76.4885406494141
1258,75.8434143066406
1260,71.0669860839844
1262,76.4654388427734
1264,77.5858612060547
1266,70.412223815918
1268,79.1958465576172
1270,87.7741012573242
1272,82.7519683837891
1274,86.5934906005859
1276,92.831413269043
1278,90.2738800048828
1280,82.8005828857422
1282,85.0785522460938
1284,89.0766372680664
1286,96.8115234375
1288,104.533065795898
1290,113.530921936035
1292,111.316017150879
1294,111.918792724609
1296,122.193115234375
1298,122.974418640137
1300,124.472930908203
1302,138.908126831055
1304,145.205352783203
1306,144.321914672852
1308,147.801651000977
1310,143.838729858398
1312,140.611953735352
1314,144.559112548828
1316,141.62483215332
1318,143.002105712891
1320,150.196075439453
1322,160.942962646484
1324,169.510437011719
1326,177.771636962891
1328,184.390243530273
1330,188.366882324219
1332,190.322723388672
1334,186.894287109375
1336,182.41047668457
1338,187.791870117188
1340,192.285919189453
1342,201.184814453125
1344,215.403656005859
1346,221.77278137207
1348,231.43196105957
1350,251.946502685547
1352,273.661987304688
1354,298.407653808594
1356,319.346771240234
1358,346.149322509766
1360,352.475921630859
1362,344.636535644531
1364,341.802032470703
1366,328.708709716797
1368,314.406158447266
1370,309.872802734375
1372,308.858093261719
1374,313.149719238281
1376,328.875274658203
1378,344.577392578125
1380,371.512878417969
1382,385.547454833984
1384,380.342132568359
1386,360.610046386719
1388,349.500183105469
1390,361.609375
1392,380.992706298828
1394,392.634918212891
1396,439.976989746094
1398,489.904663085938
1400,561.793090820313
1402,598.394958496094
1404,597.886474609375
1406,604.104614257813
1408,589.657836914063
1410,553.836242675781
1412,509.524566650391
1414,458.347839355469
1416,411.197998046875
1418,364.143920898438
1420,327.041717529297
1422,296.461791992188
1424,269.648712158203
1426,255.203109741211
1428,240.795639038086
1430,233.333251953125
1432,231.880218505859
1434,241.393615722656
1436,233.230026245117
1438,232.541717529297
1440,228.354843139648
1442,234.219757080078
1444,237.248474121094
1446,235.066864013672
1448,244.598205566406
1450,235.066513061523
1452,224.898361206055
1454,214.027816772461
1456,219.4765625
1458,213.064468383789
1460,217.251327514648
1462,231.179779052734
1464,227.781600952148
1466,204.762451171875
1468,206.709106445313
1470,205.273315429688
1472,171.255737304688
1474,141.363830566406
1476,144.744537353516
1478,135.437377929688
1480,112.587760925293
1482,76.8368072509766
1484,73.9465026855469
1486,65.5835723876953
1488,62.1071434020996
1490,62.7054290771484
1492,68.5836715698242
1494,68.0623474121094
1496,78.0606079101563
1498,76.0716857910156
1500,87.0715713500977
1502,85.7722854614258
1504,84.324104309082
1506,73.5244903564453
1508,65.7955780029297
1510,52.2088088989258
1512,95.0020980834961
1514,101.754508972168
1516,66.0906524658203
1518,96.3901214599609
1520,88.3506011962891
1522,129.570159912109
1524,155.931762695313
1526,160.110488891602
1528,174.599990844727
1530,190.891723632813
1532,192.826400756836
1534,214.732650756836
1536,227.584762573242
1538,217.335464477539
1540,262.274353027344
1542,263.662841796875
1544,265.329986572266
1546,272.362609863281
1548,269.972778320313
1550,272.356048583984
1552,281.239074707031
1554,284.672088623047
1556,280.303344726563
1558,280.129547119141
1560,305.631317138672
1562,314.421478271484
1564,320.598052978516
1566,334.866851806641
1568,340.667816162109
1570,378.956848144531
1572,408.672271728516
1574,414.125305175781
1576,440.858276367188
1578,510.02099609375
1580,557.093078613281
1582,589.95068359375
1584,602.133422851563
1586,600.572875976563
1588,576.625671386719
1590,539.321166992188
1592,492.854187011719
1594,447.730194091797
1596,405.038299560547
1598,385.585815429688
1600,361.1923828125
1602,336.485595703125
1604,309.751312255859
1606,286.081237792969
1608,265.001678466797
1610,248.218978881836
1612,240.017822265625
1614,232.888549804688
1616,216.726654052734
1618,196.479217529297
1620,188.433944702148
1622,178.170837402344
1624,165.893539428711
1626,161.409637451172
1628,160.052520751953
1630,159.613250732422
1632,150.789154052734
1634,139.138031005859
1636,133.699203491211
1638,143.252777099609
1640,149.258422851563
1642,152.070999145508
1644,148.844772338867
1646,139.140228271484
1648,142.704284667969
1650,145.058166503906
1652,145.526824951172
1654,157.382949829102
1656,162.308181762695
1658,168.587646484375
1660,175.546676635742
1662,176.001678466797
1664,174.832778930664
1666,172.201522827148
1668,168.628341674805
1670,158.077774047852
1672,150.583633422852
1674,147.084533691406
1676,152.467864990234
1678,156.313659667969
1680,152.798080444336
1682,139.592300415039
1684,129.921127319336
1686,122.150382995605
1688,118.858703613281
1690,112.730133056641
1692,106.182250976563
1694,102.678382873535
1696,98.2964019775391
1698,88.9888534545898
1700,78.2985763549805
1702,91.3396453857422
1704,102.80534362793
1706,108.851379394531
1708,107.073905944824
1710,112.596603393555
1712,110.7802734375
1714,108.846984863281
1716,99.4479598999023
1718,94.0658187866211
1720,97.6126556396484
1722,92.0813980102539
1724,89.9887237548828
1726,85.4427719116211
1728,70.2333602905273
1730,62.1666221618652
1732,56.8776817321777
1734,53.1097297668457
1736,48.5364761352539
1738,47.3398628234863
1740,47.4560089111328
1742,46.6004295349121
1744,39.9090194702148
1746,37.924690246582
1748,34.9464721679688
1750,26.1906185150146
1752,28.3365364074707
1754,30.2506313323975
1756,29.6940841674805
1758,35.8345718383789
1760,39.7490158081055
1762,40.2844772338867
1764,31.7946147918701
1766,21.4351139068604
1768,15.9312744140625
1770,16.3577194213867
1772,23.9184818267822
1774,14.8981418609619
1776,5.44925260543823
1778,3.11581182479858
1780,0.247658491134644
1782,-0.893051147460938
1784,-0.34388342499733
1786,8.05052757263184
1788,-0.557337462902069
1790,0.825738608837128
1792,2.8334379196167
1794,-5.13738107681274
1796,-3.53544282913208
1798,12.8073816299438
2688,6.17241716384888
2690,-5.47211408615112
2692,-31.2405014038086
2694,13.720534324646
2696,57.5688858032227
2698,51.4292144775391
2700,41.5585708618164
2702,18.8845977783203
2704,28.0197277069092
2706,31.4651222229004
2708,17.483736038208
2710,28.7219982147217
2712,30.7027072906494
2714,35.3708190917969
2716,22.9219036102295
2718,2.68621730804443
2720,12.9113597869873
2722,2.14329695701599
2724,2.91574215888977
2726,7.8925518989563
2728,8.51849174499512
2730,11.9379711151123
2732,17.7768726348877
2734,16.4742431640625
2736,13.9071283340454
2738,12.9598321914673
2740,12.5868463516235
2742,16.0632171630859
2744,16.401554107666
2746,13.8508682250977
2748,4.98758029937744
2750,10.0436573028564
2752,3.78536176681519
2754,8.94682788848877
2756,2.72035193443298
2758,4.46395349502563
2760,9.81694507598877
2762,16.5193977355957
2764,2.62464070320129
2766,9.39341831207275
2768,13.6179494857788
2770,6.23915958404541
2772,4.68064451217651
2774,14.4670038223267
2776,13.7267389297485
2778,5.7237753868103
2780,8.35632801055908
2782,14.9800271987915
2784,2.84043884277344
2786,8.19131755828857
2788,16.0507316589355
2790,15.823637008667
2792,20.1866245269775
2794,19.6906795501709
2796,24.6293125152588
2798,25.8417472839355
2800,27.2313919067383
2802,26.7589893341064
2804,32.6948585510254
2806,33.7990798950195
2808,36.6704330444336
2810,34.8960990905762
2812,34.8134384155273
2814,35.6169471740723
2816,45.8386497497559
2818,48.5214920043945
2820,50.0680313110352
2822,50.8159332275391
2824,46.6415519714355
2826,59.7507781982422
2828,64.155517578125
2830,69.7175369262695
2832,72.7215728759766
2834,83.5694961547852
2836,89.2409057617188
2838,99.3754043579102
2840,117.192253112793
2842,133.313781738281
2844,143.066619873047
2846,152.243835449219
2848,165.181579589844
2850,174.591552734375
2852,181.867370605469
2854,195.653579711914
2856,207.273452758789
2858,202.496109008789
2860,208.399108886719
2862,207.395782470703
2864,209.211471557617
2866,200.435134887695
2868,185.029922485352
2870,184.967926025391
2872,182.638793945313
2874,176.063537597656
2876,167.925048828125
2878,162.216278076172
2880,158.290771484375
2882,160.444244384766
2884,163.31396484375
2886,174.327423095703
2888,177.549026489258
2890,169.768096923828
2892,174.386123657227
2894,178.69206237793
2896,187.968246459961
2898,195.895462036133
2900,192.615432739258
2902,207.956283569336
2904,223.663818359375
2906,231.697311401367
2908,229.947616577148
2910,245.9443359375
2912,265.964721679688
2914,292.399688720703
2916,306.093353271484
2918,320.686004638672
2920,342.920257568359
2922,353.374877929688
2924,377.634735107422
2926,401.594879150391
2928,393.848205566406
2930,379.540405273438
2932,362.649749755859
2934,351.406280517578
2936,342.531677246094
2938,322.767730712891
2940,301.905029296875
2942,297.928131103516
2944,276.402008056641
2946,274.821655273438
2948,249.61994934082
2950,235.952209472656
2952,233.271987915039
2954,253.082733154297
2956,251.114837646484
2958,224.070510864258
2960,226.951751708984
2962,242.400177001953
2964,215.79866027832
2966,186.563491821289
2968,158.412811279297
2970,164.742523193359
2972,181.706787109375
2974,183.315185546875
2976,180.359527587891
2978,83.8749313354492
2980,35.0447998046875
2982,54.0804290771484
2984,28.2853679656982
2986,29.3184928894043
2988,48.422477722168
2990,-48.4269866943359
2992,4.6661262512207
2994,-26.418363571167
2996,-11.093807220459
2998,228.159851074219
