Cu,
4.000001
1.000000
8.000002
6.000001
2.000000
2.000000
4.000001
3.000000
3.000000
5.000001
1.000000
1.000000
3.000000
9.000003
0.000000
2.000000
3.000000
1.000000
1.000000
1.000000
2.000000
4.000001
5.000001
4.000001
0.000000
4.000001
0.000000
2.000000
3.000000
3.000000
1.000000
4.000001
3.000000
3.000000
3.000000
2.000000
2.000000
4.000001
4.000001
4.000001
8.000002
5.000001
3.000000
3.000000
2.000000
9.000003
4.000001
8.000002
2.000000
2.000000
1.000000
4.000001
1.000000
2.000000
3.000000
0.000000
4.000001
1.000000
1.000000
2.000000
5.000001
3.000000
2.000000
2.000000
4.000001
2.000000
3.000000
2.000000
1.000000
3.000000
1.000000
6.000001
1.000000
0.000000
2.000000
1.000000
1.000000
3.000000
2.000000
2.000000
2.000000
2.000000
1.000000
7.000002
1.000000
2.000000
2.000000
4.000001
4.000001
1.000000
2.000000
0.000000
3.000000
3.000000
4.000001
3.000000
5.000001
4.000001
6.000001
0.000000
3.000000
5.000001
3.000000
3.000000
4.000001
6.000001
4.000001
2.000000
3.000000
3.000000
4.000001
3.000000
1.000000
2.000000
5.000001
3.000000
2.000000
1.000000
1.000000
0.000000
5.000001
2.000000
0.000000
1.000000
2.000000
1.000000
1.000000
0.000000
5.000001
4.000001
3.000000
4.000001
1.000000
1.000000
1.000000
0.000000
3.000000
0.000000
0.000000
4.000001
3.000000
2.000000
1.000000
2.000000
5.000001
2.000000
3.000000
4.000001
0.000000
2.000000
3.000000
4.000001
0.000000
0.000000
1.000000
2.000000
2.000000
6.000001
4.000001
4.000001
6.000001
5.000001
3.000000
3.000000
2.000000
3.000000
0.000000
1.000000
6.000001
1.000000
2.000000
5.000001
2.000000
3.000000
4.000001
2.000000
4.000001
1.000000
1.000000
1.000000
1.000000
3.000000
2.000000
2.000000
2.000000
0.000000
4.000001
4.000001
3.000000
3.000000
6.000001
2.000000
6.000001
2.000000
1.000000
1.000000
1.000000
3.000000
5.000001
6.000001
1.000000
5.000001
0.000000
2.000000
1.000000
4.000001
3.000000
0.000000
3.000000
1.000000
2.000000
2.000000
3.000000
4.000001
2.000000
1.000000
2.000000
4.000001
3.000000
4.000001
2.000000
1.000000
2.000000
0.000000
2.000000
1.000000
3.000000
1.000000
2.000000
6.000001
3.000000
3.000000
3.000000
1.000000
1.000000
5.000001
4.000001
4.000001
4.000001
5.000001
3.000000
5.000001
4.000001
7.000002
3.000000
4.000001
3.000000
4.000001
5.000001
2.000000
0.000000
4.000001
2.000000
2.000000
2.000000
0.000000
3.000000
0.000000
3.000000
6.000001
3.000000
2.000000
4.000001
4.000001
4.000001
5.000001
2.000000
2.000000
1.000000
2.000000
3.000000
2.000000
5.000001
5.000001
2.000000
2.000000
1.000000
1.000000
2.000000
3.000000
3.000000
1.000000
2.000000
2.000000
3.000000
1.000000
3.000000
4.000001
7.000002
8.000002
5.000001
5.000001
4.000001
1.000000
2.000000
3.000000
3.000000
3.000000
1.000000
0.000000
4.000001
3.000000
3.000000
2.000000
3.000000
4.000001
3.000000
2.000000
2.000000
4.000001
4.000001
3.000000
4.000001
5.000001
2.000000
4.000001
3.000000
3.000000
2.000000
1.000000
1.000000
2.000000
1.000000
1.000000
4.000001
2.000000
1.000000
8.000002
1.000000
0.000000
4.000001
1.000000
1.000000
2.000000
1.000000
4.000001
4.000001
2.000000
1.000000
1.000000
4.000001
1.000000
3.000000
1.000000
4.000001
4.000001
3.000000
2.000000
2.000000
2.000000
2.000000
2.000000
3.000000
6.000001
4.000001
0.000000
0.000000
2.000000
4.000001
3.000000
3.000000
1.000000
0.000000
0.000000
2.000000
2.000000
5.000001
1.000000
1.000000
2.000000
0.000000
4.000001
4.000001
5.000001
2.000000
2.000000
2.000000
6.000001
2.000000
2.000000
1.000000
7.000002
2.000000
0.000000
1.000000
1.000000
1.000000
3.000000
2.000000
0.000000
0.000000
2.000000
0.000000
2.000000
5.000001
5.000001
4.000001
2.000000
2.000000
2.000000
5.000001
3.000000
1.000000
0.000000
2.000000
1.000000
2.000000
0.000000
4.000001
2.000000
0.000000
6.000001
1.000000
2.000000
1.000000
3.000000
5.000001
5.000001
3.000000
4.000001
1.000000
4.000001
3.000000
3.000000
4.000001
0.000000
2.000000
7.000002
6.000001
7.000002
4.000001
3.000000
1.000000
1.000000
1.000000
5.000001
2.000000
1.000000
3.000000
6.000001
3.000000
2.000000
3.000000
2.000000
2.000000
1.000000
3.000000
3.000000
6.000001
4.000001
8.000002
7.000002
2.000000
2.000000
3.000000
1.000000
3.000000
5.000001
4.000001
2.000000
1.000000
3.000000
3.000000
5.000001
1.000000
1.000000
2.000000
2.000000
3.000000
3.000000
3.000000
1.000000
1.000000
4.000001
2.000000
2.000000
3.000000
2.000000
2.000000
1.000000
3.000000
2.000000
2.000000
1.000000
1.000000
5.000001
4.000001
4.000001
2.000000
3.000000
1.000000
3.000000
3.000000
3.000000
1.000000
1.000000
2.000000
5.000001
2.000000
3.000000
2.000000
3.000000
1.000000
1.000000
3.000000
4.000001
2.000000
3.000000
4.000001
2.000000
1.000000
0.000000
3.000000
2.000000
1.000000
1.000000
2.000000
5.000001
3.000000
3.000000
2.000000
2.000000
4.000001
1.000000
4.000001
3.000000
1.000000
1.000000
1.000000
2.000000
3.000000
1.000000
4.000001
6.000001
7.000002
3.000000
3.000000
3.000000
3.000000
0.000000
3.000000
1.000000
2.000000
5.000001
1.000000
5.000001
3.000000
4.000001
1.000000
4.000001
4.000001
3.000000
2.000000
1.000000
4.000001
2.000000
4.000001
2.000000
1.000000
5.000001
3.000000
3.000000
0.000000
2.000000
2.000000
3.000000
2.000000
3.000000
3.000000
1.000000
1.000000
5.000001
0.000000
1.000000
3.000000
0.000000
0.000000
4.000001
1.000000
2.000000
1.000000
3.000000
1.000000
1.000000
2.000000
2.000000
4.000001
2.000000
1.000000
2.000000
2.000000
1.000000
3.000000
4.000001
2.000000
3.000000
4.000001
0.000000
2.000000
4.000001
6.000001
6.000001
8.000002
2.000000
5.000001
1.000000
6.000001
2.000000
4.000001
4.000001
1.000000
1.000000
4.000001
3.000000
9.000003
3.000000
4.000001
3.000000
4.000001
1.000000
3.000000
3.000000
3.000000
6.000001
3.000000
0.000000
5.000001
3.000000
0.000000
4.000001
3.000000
0.000000
0.000000
1.000000
0.000000
3.000000
1.000000
3.000000
4.000001
2.000000
2.000000
2.000000
1.000000
2.000000
3.000000
0.000000
5.000001
2.000000
2.000000
2.000000
5.000001
3.000000
6.000001
2.000000
3.000000
4.000001
1.000000
1.000000
2.000000
1.000000
4.000001
3.000000
3.000000
2.000000
2.000000
6.000001
2.000000
5.000001
1.000000
5.000001
2.000000
2.000000
1.000000
1.000000
0.000000
3.000000
2.000000
4.000001
1.000000
3.000000
3.000000
3.000000
5.000001
2.000000
1.000000
3.000000
3.000000
3.000000
4.000001
0.000000
0.000000
0.000000
1.000000
2.000000
2.000000
2.000000
4.000001
1.000000
4.000001
4.000001
2.000000
2.000000
4.000001
2.000000
5.000001
2.000000
5.000001
2.000000
4.000001
1.000000
0.000000
1.000000
5.000001
1.000000
3.000000
4.000001
2.000000
2.000000
1.000000
4.000001
2.000000
3.000000
6.000001
5.000001
6.000001
3.000000
7.000002
3.000000
2.000000
1.000000
3.000000
2.000000
6.000001
1.000000
6.000001
2.000000
5.000001
1.000000
5.000001
2.000000
2.000000
4.000001
4.000001
4.000001
3.000000
1.000000
1.000000
2.000000
5.000001
1.000000
2.000000
4.000001
3.000000
3.000000
4.000001
3.000000
2.000000
2.000000
3.000000
3.000000
1.000000
2.000000
1.000000
3.000000
5.000001
1.000000
2.000000
2.000000
4.000001
3.000000
2.000000
1.000000
5.000001
2.000000
3.000000
3.000000
5.000001
4.000001
0.000000
1.000000
0.000000
4.000001
3.000000
0.000000
5.000001
3.000000
