"Wavenumber (cm-1)",FT,FT,FT,UV-FT,UV-FT,UV-FT,UV,UV,UV,H,H,H,C,C,C,"Reference AF Paint","Reference AF Paint","Reference AF Paint"
997,0.11541316774099,0.10819775684624,0.13421453350958,0.71386299275007,0.39533774762074,0.39118457687164,0.43634353096708,0.73281015841264,0.61352321582047,0.15691396525267,0.22669660676928,0.06611378655792,0.09688390489428,0.19232154025484,0.07850793287549,0.310,,
999,0.12052838776446,0.11269592054415,0.14114223020497,0.73647592930217,0.39825800758885,0.41602017129680,0.47959836073587,0.75451298013051,0.64592936014043,0.16352955955092,0.24096411058342,0.06756709055388,0.10322348223318,0.19801989980566,0.08382149549938,0.309,,
1001,0.12535957612328,0.11683846510283,0.14613387921558,0.73932480862713,0.42577595653059,0.43967168322411,0.53581297876616,0.76496971683690,0.67990015643010,0.16970731056534,0.24505376394954,0.07163178326355,0.10814369629905,0.20601589109902,0.08529344635867,0.315,,
1003,0.12947050497987,0.12181375165236,0.15130796049206,0.75617524380658,0.43914916196435,0.46573563495469,0.60030916037367,0.78498279201179,0.72388825488873,0.17737346777824,0.26176962649868,0.07806964224529,0.11627649918020,0.21212738496529,0.09005604913855,0.331,,
1005,0.13507922040891,0.12614479730197,0.15810300663267,0.78446462681945,0.44378351247293,0.49978882941158,0.63918351952113,0.81337685121186,0.76874819950548,0.18715041204068,0.27398819436126,0.08421454372806,0.12441937722036,0.22190424943790,0.09460074595176,0.337,,
1007,0.13930414750611,0.13028223231794,0.16341637876352,0.81050089616777,0.47018243378169,0.52988304710512,0.68623660649589,0.84155301175761,0.80830901152834,0.19752482473378,0.27173001230923,0.09422405305208,0.13312354780726,0.23296591175313,0.09777119704662,0.344,,
1009,0.14532758981114,0.13509288788768,0.16782342125176,0.83254775369638,0.48288696450190,0.56191847314793,0.73720008871825,0.86620554304755,0.84546083039232,0.20569834758652,0.28156183647728,0.10774841306842,0.14159967739128,0.24206272884929,0.10365026926472,0.349,,
1011,0.15283052037557,0.13843827066295,0.16672391308603,0.85321992195213,0.49202997432973,0.60282819081573,0.77131387530325,0.88874002093585,0.87968593432022,0.21926269707006,0.29591176398617,0.11547765911445,0.15190281299754,0.25648037648567,0.10782645144331,0.356,,
1013,0.16023860130727,0.14433272708152,0.16949275785062,0.87601334675368,0.51458332277505,0.63689960990449,0.81452399457627,0.91599220548576,0.90715872835561,0.23372161447071,0.30729584000712,0.11382592506127,0.16429525266131,0.26919949913954,0.11216740138140,0.361,,
1015,0.16893526410214,0.14708577853843,0.17259083697398,0.89648955184327,0.52938334396577,0.66138379291668,0.85204105111286,0.93800619232631,0.92583206935493,0.24563156887573,0.30833185196991,0.10425029863603,0.17461989046590,0.27991465447761,0.11699745791344,0.373,,
1017,0.17778068552515,0.14954485618330,0.17204553532961,0.90912794044820,0.56156356148236,0.69359326656360,0.87542038097422,0.94750115185727,0.94073534647039,0.26087021859038,0.30355871526077,0.10489031616856,0.18675919249485,0.29072522864759,0.12124949857847,0.381,,
1019,0.18601307132350,0.15377412528246,0.16824299378905,0.91572981242941,0.55167123648113,0.71788728016425,0.89806313179581,0.96122716486101,0.95212291631377,0.26736376972613,0.29584406271417,0.12523137189544,0.19629057602745,0.29359097620437,0.12786125373357,0.381,,
1021,0.19619360960905,0.15633079970926,0.17081148254666,0.92884870961381,0.57283178175582,0.73978737170055,0.91942354402323,0.97928423265162,0.96485479809016,0.27647237226856,0.29977155963058,0.13458967649660,0.20635087263118,0.29852233791257,0.13303249228992,0.376,,
1023,0.20591125545470,0.15904369675879,0.17360974768087,0.94150459988183,0.59341884822486,0.76112774727705,0.94090641078519,0.99042398337560,0.97194488363717,0.28836959736317,0.31346251762944,0.14226619522822,0.21713727702892,0.30658368626777,0.13802681162800,0.380,,
1025,0.21075411979129,0.16125520043533,0.17898903569599,0.95160213336565,0.58936705362801,0.77227289213062,0.95609816221200,0.99654319223448,0.98069345808688,0.28990643948212,0.30616697745665,0.15828109623936,0.22013718495797,0.30957053365669,0.14412921268432,0.388,,
1027,0.21569816917684,0.16396839960986,0.18986058300928,0.96577515326125,0.62891928570388,0.77982408960771,0.96261073637754,1.00000000000000,0.98733887678635,0.28810916116741,0.27755546056590,0.16399448879145,0.22037899876324,0.30963081090805,0.14698385308169,0.386,,
1029,0.22134669589407,0.16707742463510,0.18857819661338,0.97990955034911,0.63095349948158,0.78686515038776,0.98000065818881,0.99956637615172,0.98825291282830,0.29262059252578,0.29326007183757,0.16474648110074,0.22401344662650,0.31698696973939,0.15228292666491,0.382,,
1031,0.22396753986013,0.16810837782662,0.18044712972130,0.99121041563085,0.61896815666364,0.79290153824632,0.99078720435471,0.99631958725112,0.99457074658722,0.30027228667518,0.32355642970678,0.16771223977447,0.23141383573181,0.32017965027177,0.15744709129104,0.380,,
1033,0.22592644865452,0.16944338270311,0.17548646097208,0.99936611944847,0.65676066780971,0.79360093765566,0.99840627239446,0.99262238429841,1.00000000000000,0.31093451897904,0.34313895847650,0.17345431098725,0.24375343699128,0.31880363043174,0.16059603540298,0.396,,
1035,0.22747946531984,0.17174736609156,0.16598728322414,0.99932760781290,0.66292258364782,0.78560917522111,0.99681936085008,0.98161099411869,0.99541958689811,0.32921654821085,0.29903517618169,0.17561632594964,0.26015950555696,0.32262162937351,0.16364462162221,0.395,,
1037,0.22771105620788,0.17608598258744,0.15383818610223,0.99995375645422,0.64940938263225,0.78041352349237,0.99076086227873,0.97197885756713,0.98779684381610,0.36545540976624,0.26214565032402,0.17326423819610,0.29012663910911,0.32603887336628,0.16388492347874,0.401,,
1039,0.22951670304761,0.17785498541387,0.14786459369423,1.00000000000000,0.66275709693052,0.77168539933238,1.00000000000000,0.95906828985393,0.98070355858642,0.39387058303763,0.30751543999208,0.17049502533005,0.31619250143683,0.32510737515518,0.16359986197134,0.390,,
