# SPCal Export 1.2.7
# Date,Mon Jul 15 18:28:02 2024
# File,C:\Users\p1196157\Documents\Guadalupe\SP-ICP-MS\Raw data\2024-05-28_Cu_AF_paint\4-12_1.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,6,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.0041521992,
# Mass fraction,0.8881,
# Molar mass,143.09,g/mol
# Response,2.412,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.212,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,273
# Number error,16.522712
# Number concentration,3.7216088e+08,#/L
# Mass concentration,0.047528924,μg/L
#
# Background,6.1719589,counts
#,11.039911,nm
# Background error,2.7302289,counts
# Ionic background,2.5588553,μg/L
#
# Mean,Cu,
#,186.46771,counts
#,1.2771069e-10,μg
#,30.329593,nm
#,7.6626416e-16,m³
# Median,Cu,
#,94.257111,counts
#,6.4556168e-11,μg
#,27.390247,nm
#,3.8733701e-16,m³
# Limits of detection,Cu,
#,16.7257,counts
#,1.1455339e-11,μg
#,15.39168,nm
#,6.8732032e-17,m³
#
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,
s,counts,μg,nm,m³
0.37375,415.5325,2.8459589e-10,44.911709,1.7075753e-15
0.42695,160.08017,1.0963801e-10,32.679126,6.5782808e-16
0.4476,102.80571,7.0411056e-11,28.194452,4.2246633e-16
0.68,157.70863,1.0801376e-10,32.516945,6.4808257e-16
0.88105,956.68958,6.5523134e-10,59.303673,3.931388e-15
1.25965,104.62865,7.1659575e-11,28.360124,4.2995745e-16
1.40515,55.434158,3.7966545e-11,22.948294,2.2779927e-16
1.47175,382.98395,2.6230356e-10,43.707044,1.5738214e-15
1.7657,405.41754,2.7766821e-10,44.544295,1.6660092e-15
1.8316,98.708496,6.7604897e-11,27.81481,4.0562938e-16
2.2268,115.35434,7.9005542e-11,29.29786,4.7403325e-16
2.52565,123.62872,8.4672621e-11,29.982261,5.0803573e-16
2.6837,71.805672,4.9179303e-11,25.015595,2.9507582e-16
2.7241,49.354248,3.3802448e-11,22.076629,2.0281469e-16
2.96665,640.98584,4.3900762e-10,51.892835,2.6340457e-15
3.0585,58.805668,4.0275673e-11,23.404407,2.4165404e-16
3.2684,58.805668,4.0275673e-11,23.404407,2.4165404e-16
3.4343,143.2572,9.8116056e-11,31.491746,5.8869634e-16
3.6387,546.25891,3.7412967e-10,49.19913,2.244778e-15
3.92065,66.982773,4.5876126e-11,24.4425,2.7525676e-16
3.92225,122.78842,8.4097103e-11,29.914177,5.0458262e-16
4.03225,127.98286,8.7654748e-11,30.330194,5.2592849e-16
4.37635,164.08017,1.1237759e-10,32.949079,6.7426554e-16
4.4354,105.35433,7.2156593e-11,28.425539,4.3293956e-16
4.4663,77.805679,5.3288675e-11,25.693801,3.1973205e-16
4.4859,84.257103,5.7707219e-11,26.385182,3.4624331e-16
4.5396,70.708481,4.8427843e-11,24.887527,2.9056706e-16
4.5606,73.805679,5.0549097e-11,25.245725,3.0329458e-16
4.61215,78.079987,5.3476546e-11,25.72396,3.2085928e-16
4.67035,56.079956,3.8408848e-11,23.037064,2.3045309e-16
4.6994,136.80579,9.3697518e-11,31.011735,5.6218511e-16
4.843,185.6115,1.2712428e-10,34.331507,7.6274565e-16
4.95015,144.98289,9.9297974e-11,31.617692,5.9578784e-16
5.1115,347.80658,2.3821078e-10,42.325671,1.4292647e-15
5.1596,75.805679,5.1918886e-11,25.471733,3.1151331e-16
5.5218,104.80573,7.1780855e-11,28.376114,4.3068513e-16
5.56705,96.080009,6.5804661e-11,27.565694,3.9482797e-16
5.7116,93.80571,6.4247006e-11,27.346453,3.8548204e-16
5.8848,37.354244,2.5583713e-11,20.118916,1.5350228e-16
5.8958,177.96561,1.2188765e-10,33.853477,7.3132589e-16
5.933,70.805672,4.8494408e-11,24.898925,2.9096645e-16
5.9748,314.80634,2.156091e-10,40.942316,1.2936546e-15
6.0916,50.354263,3.4487353e-11,22.224739,2.0692412e-16
6.16105,293.08063,2.0072928e-10,39.977928,1.2043757e-15
6.212,62.257072,4.2639521e-11,23.853612,2.5583712e-16
6.2743,54.80566,3.753609e-11,22.861237,2.2521654e-16
6.78005,148.08015,1.0141927e-10,31.841257,6.0851562e-16
6.80045,95.080017,6.5119772e-11,27.469726,3.9071863e-16
6.9001,39.451447,2.7020075e-11,20.488597,1.6212045e-16
7.1364,86.805695,5.9452735e-11,26.648575,3.5671641e-16
