# SPCal Export 1.2.4
# Date,Mon Jun 24 23:12:15 2024
# File,C:\Users\Public\Documents\PerkinElmer Syngistix\ICPMS\Nano\RawData\Guadalupe RawData\2024-06-03 diluted AF paints\6-11_3x.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,8.96,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.014013426,
# Mass fraction,1,
# Molar mass,63.546,g/mol
# Response,2.19,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.192,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,95
# Number error,9.7467943
# Number concentration,42370167,#/L
# Mass concentration,0.0075940621,μg/L
#
# Background,1.9990025,counts
#,9.5554753,nm
# Background error,1.5844209,counts
# Ionic background,0.91278651,μg/L
#
# Mean,Cu,
#,87.531382,counts
#,1.7923135e-10,μg
#,32.049133,nm
#,1.6059129e-15,m³
# Median,Cu,
#,62.890423,counts
#,1.2877593e-10,μg
#,30.165419,nm
#,1.1538323e-15,m³
# Limits of detection,Cu,
#,12.98434,counts
#,2.6587044e-11,μg
#,17.82876,nm
#,2.3821992e-16,m³
#
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,
s,counts,μg,nm,m³
0.22665,75.890427,1.5539505e-10,32.115167,1.3923396e-15
0.6227,54.906059,1.1242696e-10,28.830662,1.0073455e-15
0.93335,101.73384,2.0831264e-10,35.410848,1.8664813e-15
1.56865,27.921713,5.7173166e-11,23.012398,5.1227156e-16
1.64555,212.89076,4.3592021e-10,45.293247,3.905845e-15
1.773,62.874752,1.2874384e-10,30.162913,1.1535448e-15
2.02295,72.890434,1.4925219e-10,31.686288,1.3372996e-15
2.953,38.906055,7.9664968e-11,25.703184,7.1379811e-16
3.34455,71.859108,1.4714042e-10,31.536134,1.3183782e-15
4.468,35.874737,7.3457967e-11,25.017511,6.5818339e-16
6.51105,467.82901,9.5793785e-10,58.885753,8.5831231e-15
6.57065,91.89045,1.8815708e-10,34.229822,1.6858874e-15
6.67275,107.82783,2.2079083e-10,36.104234,1.9782859e-15
6.6997,39.906059,8.1712599e-11,25.92154,7.3214489e-16
7.36305,79.827782,1.6345727e-10,32.66123,1.4645771e-15
7.41225,117.82784,2.412671e-10,37.187515,2.1617532e-15
7.5294,46.843422,9.5917709e-11,27.344126,8.5942267e-16
7.7425,51.874744,1.0621996e-10,28.290015,9.5173088e-16
8.34465,40.8904,8.3728159e-11,26.132942,7.502043e-16
9.1806,49.843422,1.0206058e-10,27.915825,9.144628e-16
9.21065,54.859081,1.1233076e-10,28.822437,1.0064836e-15
9.44245,134.7652,2.7594844e-10,38.890223,2.472498e-15
9.60195,46.8904,9.6013902e-11,27.353264,8.6028456e-16
9.6659,191.84367,3.9282368e-10,43.748551,3.5197002e-15
9.81665,105.92182,2.1688805e-10,35.890237,1.9433169e-15
10.32535,561.79828,1.1503516e-09,62.590437,1.030715e-14
10.8238,80.843452,1.6553698e-10,32.799166,1.4832114e-15
11.1004,93.874794,1.9222027e-10,34.474463,1.7222936e-15
11.2265,44.843418,9.1822453e-11,26.949296,8.2272918e-16
13.0003,101.87482,2.0860132e-10,35.427198,1.8690678e-15
13.59195,230.73412,4.7245668e-10,46.524865,4.2332119e-15
13.782,149.74959,3.0663083e-10,40.281261,2.7474122e-15
13.97225,51.890404,1.0625203e-10,28.292861,9.5201818e-16
14.85105,83.890442,1.7177607e-10,33.206162,1.5391136e-15
16.26125,106.85917,2.1880738e-10,35.995796,1.9605142e-15
16.39235,46.890404,9.601391e-11,27.353265,8.6028463e-16
16.53885,90.827797,1.8598116e-10,34.097362,1.6663912e-15
16.9058,38.906059,7.9664975e-11,25.703184,7.1379818e-16
17.35675,62.890423,1.2877593e-10,30.165419,1.1538323e-15
17.3977,57.843437,1.184416e-10,29.335886,1.0612368e-15
18.1751,177.87502,3.6422113e-10,42.659867,3.2634213e-15
18.19825,55.859089,1.143784e-10,28.996515,1.0248305e-15
18.2909,152.84354,3.1296607e-10,40.556787,2.804176e-15
18.3007,129.84351,2.6587066e-10,38.41091,2.3822011e-15
18.6566,51.906071,1.0628411e-10,28.295708,9.5230562e-16
20.2542,199.78098,4.0907629e-10,44.343765,3.6653236e-15
21.0014,55.874752,1.1441048e-10,28.999225,1.0251179e-15
21.5701,71.874779,1.4717251e-10,31.538427,1.3186657e-15
22.63045,45.890404,9.3966286e-11,27.157418,8.4193792e-16
23.69435,29.921715,6.1268417e-11,23.549228,5.4896502e-16
23.83645,83.859116,1.7171193e-10,33.202028,1.5385389e-15
24.37905,18.953032,3.880868e-11,20.224327,3.4772577e-16
24.52345,74.859116,1.5328331e-10,31.969027,1.3734185e-15
24.63785,71.8591,1.4714041e-10,31.536133,1.3183781e-15
25.24065,58.859085,1.2052127e-10,29.50659,1.0798706e-15
26.079,72.780792,1.4902769e-10,31.670392,1.3352881e-15
26.0832,44.874741,9.188659e-11,26.955569,8.2330384e-16
26.11735,65.859093,1.3485465e-10,30.632781,1.2082977e-15
26.48385,52.890408,1.0829966e-10,28.473454,9.7036496e-16
26.6781,28.937374,5.9252858e-11,23.288109,5.3090561e-16
27.49105,146.82791,3.0064834e-10,40.017571,2.6938091e-15
27.7772,87.874786,1.7993451e-10,33.723756,1.6122132e-15
27.81485,82.859131,1.6966433e-10,33.069526,1.5201924e-15
28.2678,51.906067,1.062841e-10,28.295708,9.5230555e-16
28.4832,234.81247,4.8080762e-10,46.797383,4.3080362e-15
28.8303,123.87486,2.5364911e-10,37.813096,2.272696e-15
28.9689,45.906063,9.399835e-11,27.160507,8.4222522e-16
28.9828,32.906055,6.7379224e-11,24.307472,6.0371785e-16
29.46975,41.921722,8.5839919e-11,26.350825,7.6912568e-16
30.3233,41.906059,8.5807847e-11,26.347543,7.6883831e-16
32.21615,30.921711,6.3316033e-11,23.8087,5.6731166e-16
