# SPCal Export 1.2.4
# Date,Mon Jun 24 23:12:16 2024
# File,C:\Users\Public\Documents\PerkinElmer Syngistix\ICPMS\Nano\RawData\Guadalupe RawData\2024-06-03 diluted AF paints\6-12_3x_2.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,8.96,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.014013426,
# Mass fraction,1,
# Molar mass,63.546,g/mol
# Response,2.19,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.192,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,138
# Number error,11.74734
# Number concentration,61548242,#/L
# Mass concentration,0.011834469,μg/L
#
# Background,1.6097877,counts
#,8.8900469,nm
# Background error,1.3882103,counts
# Ionic background,0.73506288,μg/L
#
# Mean,Cu,
#,93.90375,counts
#,1.9227956e-10,μg
#,32.823498,nm
#,1.7228249e-15,m³
# Median,Cu,
#,66.142292,counts
#,1.3543454e-10,μg
#,30.676353,nm
#,1.2134934e-15,m³
# Limits of detection,Cu,
#,12.364225,counts
#,2.5317282e-11,μg
#,17.540292,nm
#,2.2684284e-16,m³
#
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,
s,counts,μg,nm,m³
0.91755,42.549595,8.7125566e-11,26.481728,7.8064507e-16
1.99605,174.27832,3.5685645e-10,42.370375,3.1974338e-15
2.09095,43.549587,8.9173174e-11,26.68758,7.9899164e-16
2.91175,207.00681,4.2387207e-10,44.872065,3.7978938e-15
3.0188,49.370712,1.0109265e-10,27.827294,9.0579013e-16
3.1137,44.642265,9.1410568e-11,26.90894,8.1903869e-16
3.43795,192.00674,3.9315759e-10,43.760944,3.522692e-15
3.69455,126.27814,2.5857013e-10,38.056067,2.3167883e-15
3.91555,30.549589,6.2554068e-11,23.712807,5.6048445e-16
3.9468,257.91434,5.2811155e-10,48.284345,4.7318795e-15
4.0103,52.642269,1.0779157e-10,28.428856,9.6581244e-16
4.2833,190.6425,3.9036414e-10,43.657054,3.4976627e-15
5.1097,206.09937,4.2201398e-10,44.806402,3.7812452e-15
5.2161,213.09943,4.3634747e-10,45.30804,3.9096733e-15
5.2246,153.914,3.1515798e-10,40.651249,2.8238155e-15
5.6562,33.456913,6.8507173e-11,24.44236,6.1382427e-16
6.00365,35.549587,7.2792183e-11,24.941699,6.5221796e-16
6.0642,112.64235,2.3064916e-10,36.633781,2.0666165e-15
6.29105,66.734962,1.366481e-10,30.76798,1.224367e-15
6.51195,55.191837,1.1301212e-10,28.880595,1.0125886e-15
6.958,47.185371,9.6617893e-11,27.410501,8.6569632e-16
6.96815,110.00655,2.2525204e-10,36.345784,2.0182583e-15
7.4259,50.913818,1.0425235e-10,28.114244,9.3410105e-16
7.4424,85.827652,1.7574275e-10,33.45982,1.574655e-15
7.9869,42.913815,8.7871351e-11,26.557074,7.873273e-16
8.4544,49.913818,1.0220473e-10,27.928961,9.1575434e-16
8.807,44.185368,9.0475013e-11,26.816824,8.1065612e-16
9.8156,116.91392,2.3939573e-10,37.091118,2.1449857e-15
10.37145,80.648773,1.6513835e-10,32.772817,1.4796396e-15
10.8797,36.913815,7.5585608e-11,25.256752,6.7724704e-16
10.90015,26.549591,5.4363576e-11,22.629092,4.8709764e-16
11.2469,94.913864,1.9434789e-10,34.601193,1.7413571e-15
11.5438,88.913872,1.8206217e-10,33.856159,1.631277e-15
