# SPCal Export 1.2.7
# Date,Mon Jul 29 13:45:25 2024
# File,C:\Users\p1196157\Documents\Guadalupe\SP-ICP-MS\Raw data\2024-07-14_t2_samples_some\2-29_4x.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,6,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.03401655,
# Mass fraction,0.8881,
# Molar mass,143.09,g/mol
# Response,1.992,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.193,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,284
# Number error,16.8523
# Number concentration,51910221,#/L
# Mass concentration,0.52466805,μg/L
#
# Background,2.273633,counts
#,16.480556,nm
# Background error,1.7064787,counts
# Ionic background,1.141382,μg/L
#
# Mean,Cu,
#,1634.1301,counts
#,1.0107221e-08,μg
#,68.255305,nm
#,6.0643323e-14,m³
# Median,Cu,
#,82.350807,counts
#,5.093461e-10,μg
#,54.528146,nm
#,3.0560766e-15,m³
# Limits of detection,Cu,
#,14.793842,counts
#,9.1501053e-11,μg
#,30.76749,nm
#,5.4900632e-16,m³
#
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,
s,counts,μg,nm,m³
0.0259,53.350769,3.2997862e-10,47.18225,1.9798717e-15
0.07725,74.969276,4.6369076e-10,52.847712,2.7821446e-15
0.2911,36.763077,2.2738247e-10,41.674369,1.3642948e-15
0.3881,138.35094,8.5571122e-10,64.822501,5.1342673e-15
0.4015,58.763092,3.6345426e-10,48.726658,2.1807256e-15
0.40925,54.556927,3.374388e-10,47.53517,2.0246328e-15
0.61465,47.144608,2.9159304e-10,45.276803,1.7495582e-15
0.7908,52.763092,3.263438e-10,47.008367,1.9580628e-15
1.2456,63.763092,3.9437964e-10,50.071224,2.3662779e-15
1.2551,53.350769,3.2997862e-10,47.18225,1.9798717e-15
1.55645,356.55798,2.2053386e-09,88.874084,1.3232032e-14
1.62615,70.556946,4.3640015e-10,51.789892,2.6184009e-15
1.6753,71.763115,4.438604e-10,52.083342,2.6631624e-15
1.90615,416.55814,2.5764442e-09,93.603113,1.5458665e-14
2.1092,332.35172,2.055621e-09,86.815591,1.2333726e-14
2.13275,59.556953,3.6836435e-10,48.945102,2.2101861e-15
2.3007,88.35083,5.464567e-10,55.821559,3.2787402e-15
2.42075,127.90773,7.9111918e-10,63.148642,4.7467151e-15
2.4265,67.7631,4.1912e-10,51.09709,2.51472e-15
2.4749,45.350761,2.8049796e-10,44.695103,1.6829878e-15
2.7548,59.763092,3.6963934e-10,49.001507,2.217836e-15
2.7958,69978.797,4.3282426e-07,516.48047,2.5969456e-12
3.1321,75.763115,4.6860071e-10,53.03359,2.8116043e-15
3.29485,361.55801,2.2362642e-09,89.287586,1.3417585e-14
3.5487,79.76313,4.9334112e-10,53.950956,2.9600467e-15
3.7302,140.93857,8.7171592e-10,65.224141,5.2302955e-15
3.84265,84.144646,5.2044113e-10,54.921271,3.1226468e-15
