# SPCal Export 1.2.4
# Date,Mon Jun 24 23:12:16 2024
# File,C:\Users\Public\Documents\PerkinElmer Syngistix\ICPMS\Nano\RawData\Guadalupe RawData\2024-06-03 diluted AF paints\6-12_3x_1.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,8.96,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.014013426,
# Mass fraction,1,
# Molar mass,63.546,g/mol
# Response,2.19,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.192,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,142
# Number error,11.916375
# Number concentration,63332249,#/L
# Mass concentration,0.012707907,μg/L
#
# Background,1.5205626,counts
#,8.7226669,nm
# Background error,1.3463131,counts
# Ionic background,0.69432084,μg/L
#
# Mean,Cu,
#,97.993874,counts
#,2.006546e-10,μg
#,32.933169,nm
#,1.7978652e-15,m³
# Median,Cu,
#,68.595768,counts
#,1.4045833e-10,μg
#,31.051313,nm
#,1.2585067e-15,m³
# Limits of detection,Cu,
#,12.451536,counts
#,2.5496062e-11,μg
#,17.581482,nm
#,2.2844471e-16,m³
#
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,
s,counts,μg,nm,m³
0.1362,336.51599,6.8905817e-10,52.761413,6.1739612e-15
0.9041,58.709251,1.2021446e-10,29.481531,1.0771216e-15
1.4727,248.41875,5.0866815e-10,47.684362,4.5576667e-15
1.6722,169.61252,3.4730264e-10,41.988834,3.1118317e-15
2.0561,106.51546,2.1810359e-10,35.957161,1.9542082e-15
2.1128,100.61237,2.0601628e-10,35.280249,1.8459059e-15
2.12435,76.063873,1.557502e-10,32.139614,1.3955218e-15
2.2172,143.51553,2.9386583e-10,39.714353,2.6330378e-15
2.37255,37.063835,7.5892793e-11,25.29092,6.7999943e-16
2.39585,141.06395,2.8884591e-10,39.486914,2.5880594e-15
2.42045,119.06393,2.4379815e-10,37.317103,2.1844315e-15
3.07675,35.257698,7.2194504e-11,24.873248,6.4686276e-16
3.3618,98.418518,2.0152411e-10,35.021934,1.805656e-15
3.59165,70.966934,1.4531359e-10,31.405077,1.3020097e-15
5.2165,37.709232,7.7214324e-11,25.436875,6.9184034e-16
5.4421,66.61232,1.3639698e-10,30.749121,1.2221169e-15
5.7737,41.709236,8.5404827e-11,26.306229,7.6522725e-16
6.09675,79.773071,1.6334524e-10,32.653767,1.4635734e-15
6.1004,55.612316,1.1387311e-10,28.953752,1.020303e-15
6.60835,80.160812,1.6413919e-10,32.706586,1.4706872e-15
7.8774,384.51648,7.8734512e-10,55.159396,7.0546123e-15
8.08595,52.160782,1.0680566e-10,28.341917,9.5697873e-16
8.64695,1146.4733,2.347546e-09,79.390614,2.1034012e-14
8.654,25.806152,5.2841293e-11,22.41587,4.7345799e-16
8.8179,32.709229,6.6976197e-11,24.25891,6.0010672e-16
9.0239,82.61235,1.6915902e-10,33.036663,1.5156648e-15
9.1192,36.709229,7.5166692e-11,25.210005,6.7349356e-16
9.1262,114.4185,2.3428606e-10,36.825326,2.0992031e-15
9.53415,68.773064,1.4082137e-10,31.078065,1.2617594e-15
9.6776,138.51552,2.8362768e-10,39.24768,2.541304e-15
9.87185,128.967,2.640759e-10,38.324283,2.36612e-15
10.8479,102.41849,2.0971454e-10,35.490107,1.8790423e-15
11.25665,37.160767,7.6091273e-11,25.312949,6.817778e-16
11.2658,110.6124,2.2649258e-10,36.412384,2.0293735e-15
11.3588,58.418449,1.1961901e-10,29.432774,1.0717863e-15
11.4192,91.515427,1.8738917e-10,34.183192,1.679007e-15
12.06085,117.06393,2.3970291e-10,37.106975,2.147738e-15
12.494,56.515385,1.1572225e-10,29.109634,1.0368714e-15
12.5454,124.61243,2.5515939e-10,37.887997,2.2862282e-15
12.5998,71.612381,1.4663522e-10,31.5,1.3138516e-15
12.694,206.22488,4.2227099e-10,44.815496,3.7835481e-15
12.76315,100.67616,2.061469e-10,35.287703,1.8470762e-15
12.86825,206.06415,4.2194187e-10,44.803849,3.7805991e-15
14.4192,56.709248,1.1611921e-10,29.142881,1.0404281e-15
15.0362,53.612316,1.0977786e-10,28.602415,9.8360961e-16
15.76875,64.06385,1.3117867e-10,30.351875,1.1753609e-15
16.29295,110.06393,2.2536952e-10,36.352101,2.0193109e-15
16.30895,40.16077,8.2234152e-11,25.976573,7.36818e-16
16.3658,60.418453,1.2371427e-10,29.764897,1.1084798e-15
16.9143,152.51552,3.1229441e-10,40.527753,2.798158e-15
16.9422,46.612309,9.5444475e-11,27.299083,8.551825e-16
16.96725,109.06392,2.2332188e-10,36.241671,2.0009641e-15
17.06045,46.966915,9.6170576e-11,27.368134,8.6168836e-16
17.08155,85.257759,1.7457582e-10,33.385598,1.5641994e-15
17.10235,70.966934,1.4531359e-10,31.405077,1.3020097e-15
17.1331,295.51584,6.0510528e-10,50.525207,5.4217433e-15
17.76555,30.257692,6.1956373e-11,23.637042,5.551291e-16
18.0181,60.515385,1.2391275e-10,29.780806,1.1102582e-15
18.2933,89.61235,1.8349239e-10,33.944583,1.6440918e-15
18.62295,186.9671,3.828383e-10,43.374677,3.4302312e-15
18.85145,73.160805,1.4980581e-10,31.725417,1.3422601e-15
19.0743,207.32178,4.2451702e-10,44.894812,3.8036725e-15
19.46145,43.063835,8.8178537e-11,26.587985,7.9007969e-16
20.73265,203.16103,4.1599737e-10,44.592448,3.7273364e-15
21.04615,58.160778,1.190914e-10,29.389436,1.0670589e-15
21.1821,81.418472,1.6671441e-10,32.876747,1.4937611e-15
22.3167,35.709229,7.3119068e-11,24.978978,6.5514685e-16
22.71765,69.160789,1.4161528e-10,31.136359,1.2688729e-15
23.36225,39.160767,8.018652e-11,25.759153,7.1847122e-16
23.8195,108.51546,2.2219884e-10,36.180818,1.9909016e-15
24.39335,56.676125,1.1605139e-10,29.137206,1.0398204e-15
25.0558,244.51588,5.0067656e-10,47.433322,4.486062e-15
25.64285,87.160812,1.7847256e-10,33.632174,1.5991141e-15
25.72665,289.77347,5.9334707e-10,50.195801,5.3163897e-15
26.98205,92.063889,1.8851222e-10,34.251344,1.6890694e-15
27.15835,71.160797,1.4571055e-10,31.433648,1.3055665e-15
27.3759,74.61235,1.5277803e-10,31.933861,1.3688911e-15
27.53445,119.16086,2.4399662e-10,37.327227,2.1862097e-15
27.6132,58.515388,1.1981751e-10,29.449045,1.0735649e-15
27.8924,57.515392,1.1776989e-10,29.280324,1.0552182e-15
28.2467,49.22459,1.0079345e-10,27.799814,9.0310927e-16
28.43535,39.160767,8.018652e-11,25.759153,7.1847122e-16
29.1591,71.612335,1.4663513e-10,31.499993,1.3138507e-15
29.84025,46.160774,9.4519903e-11,27.210648,8.4689833e-16
29.84925,70.063858,1.4346443e-10,31.271295,1.2854413e-15
30.0031,87.515427,1.7919868e-10,33.677723,1.6056201e-15
30.04255,52.160774,1.0680565e-10,28.341915,9.5697859e-16
30.0508,166.61249,3.4115971e-10,41.7398,3.056791e-15
30.2278,53.515381,1.0957937e-10,28.585166,9.8183116e-16
30.27835,77.063873,1.5779783e-10,32.279847,1.4138685e-15
30.42865,84.160812,1.7232969e-10,33.241797,1.544074e-15
30.54925,46.966908,9.6170561e-11,27.368133,8.6168822e-16
30.8359,68.418472,1.400953e-10,31.024561,1.2552539e-15
31.18205,204.96716,4.1969565e-10,44.724203,3.7604731e-15
31.36785,97.063889,1.9875033e-10,34.860511,1.780803e-15
32.42635,194.96712,3.9921932e-10,43.984701,3.5770051e-15
32.76815,42.257702,8.6527879e-11,26.421034,7.7528979e-16
33.52455,35.869976,7.3448219e-11,25.016404,6.5809604e-16
33.53185,44.257702,9.0623127e-11,26.83145,8.1198321e-16
36.2046,20.612293,4.2206224e-11,20.798082,3.7816776e-16
36.7405,61.709267,1.2635737e-10,29.975376,1.132162e-15
37.01085,37.16077,7.609128e-11,25.31295,6.8177787e-16
37.5113,50.70924,1.0383345e-10,28.076538,9.3034771e-16
38.10725,48.160774,9.8615151e-11,27.598089,8.8359175e-16
38.19695,38.160767,7.8138896e-11,25.538,7.0012451e-16
38.9847,51.515377,1.0548412e-10,28.224536,9.4513767e-16
39.3487,45.709236,9.3595323e-11,27.121633,8.3861409e-16
39.41685,41.16077,8.4281776e-11,26.190413,7.5516471e-16
39.45655,52.063843,1.0660717e-10,28.324348,9.5520022e-16
39.4665,131.22467,2.6869877e-10,38.546624,2.407541e-15
40.03185,38.966904,7.9789562e-11,25.716576,7.1491447e-16
40.96435,36.160763,7.4043641e-11,25.083822,6.6343102e-16
41.03625,42.063839,8.613092e-11,26.380569,7.7173305e-16
41.07505,86.063873,1.7622644e-10,33.490488,1.5789889e-15
42.0485,56.321518,1.1532528e-10,29.076311,1.0333145e-15
42.41685,217.96722,4.4631489e-10,45.650434,3.9989814e-15
42.6277,44.709232,9.1547691e-11,26.922389,8.2026731e-16
42.7924,51.709236,1.0588107e-10,28.259896,9.4869435e-16
42.94145,229.06412,4.6903715e-10,46.412348,4.2025729e-15
43.2943,58.612312,1.2001597e-10,29.465296,1.0753431e-15
43.54165,137.16092,2.8085397e-10,39.119321,2.5164516e-15
43.88335,46.063843,9.4321424e-11,27.191588,8.4511996e-16
44.77385,45.16077,9.2472271e-11,27.012719,8.2855155e-16
45.04095,52.063847,1.0660717e-10,28.324349,9.5520029e-16
45.14075,22.257689,4.5575374e-11,21.337386,4.0835535e-16
45.20935,60.063854,1.2298818e-10,29.706552,1.1019741e-15
45.4092,86.70929,1.7754801e-10,33.573998,1.5908302e-15
45.5872,60.612312,1.2411122e-10,29.796698,1.1120365e-15
45.62805,158.96706,3.2550474e-10,41.091333,2.9165225e-15
45.6456,54.612316,1.1182548e-10,28.779156,1.0019563e-15
45.7476,111.61238,2.2854017e-10,36.521783,2.04772e-15
45.83525,136.06395,2.7860779e-10,39.014754,2.4963258e-15
46.2744,51.418446,1.0528564e-10,28.206822,9.433593e-16
46.5921,184.51559,3.7781853e-10,43.184266,3.3852541e-15
47.02675,57.160782,1.1704378e-10,29.220024,1.0487123e-15
47.0944,66.709259,1.3659547e-10,30.76403,1.2238954e-15
47.1225,47.418446,9.7095141e-11,27.455559,8.6997246e-16
47.89065,84.063881,1.7213121e-10,33.22903,1.5422956e-15
47.97995,91.063889,1.8646459e-10,34.12688,1.6707227e-15
48.19155,65.966927,1.3507545e-10,30.649491,1.2102761e-15
48.73495,34.257694,7.0146872e-11,24.635832,6.2851598e-16
49.32455,62.160786,1.2728191e-10,30.048308,1.1404459e-15
#
# End of export
