# SPCal Export 1.2.7
# Date,Mon Jul 15 18:28:00 2024
# File,C:\Users\p1196157\Documents\Guadalupe\SP-ICP-MS\Raw data\2024-05-28_Cu_AF_paint\2-11_1.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,6,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.0041521992,
# Mass fraction,0.8881,
# Molar mass,143.09,g/mol
# Response,2.412,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.212,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,990
# Number error,31.464265
# Number concentration,1.3495944e+09,#/L
# Mass concentration,0.13512511,μg/L
#
# Background,4.0458698,counts
#,9.5902196,nm
# Background error,2.3753662,counts
# Ionic background,1.6773921,μg/L
#
# Mean,Cu,
#,146.18714,counts
#,1.0012275e-10,μg
#,29.004313,nm
#,6.0073652e-16,m³
# Median,Cu,
#,91.7752,counts
#,6.2856321e-11,μg
#,27.14769,nm
#,3.7713793e-16,m³
# Limits of detection,Cu,
#,15.659389,counts
#,1.0725028e-11,μg
#,15.057384,nm
#,6.435017e-17,m³
#
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,
s,counts,μg,nm,m³
0.023,98.91275,6.7744789e-11,27.833982,4.0646874e-16
0.03225,88.572144,6.0662566e-11,26.828124,3.6397539e-16
0.06705,41.615757,2.8502399e-11,20.856616,1.710144e-16
0.13895,146.93472,1.0063477e-10,31.758945,6.0380862e-16
0.20025,126.29719,8.6500237e-11,30.196444,5.1900142e-16
0.202,490.27689,3.357879e-10,47.457522,2.0147274e-15
0.23765,111.25339,7.6196823e-11,28.946474,4.5718094e-16
0.28305,140.25346,9.6058813e-11,31.270089,5.7635288e-16
0.32845,57.296997,3.9242393e-11,23.202523,2.3545436e-16
0.3397,106.9128,7.3223976e-11,28.565016,4.3934386e-16
0.43645,74.93457,5.1322268e-11,25.373789,3.0793361e-16
0.4546,176.27541,1.2073004e-10,33.745963,7.2438024e-16
0.55085,200.25357,1.3715255e-10,35.211512,8.229153e-16
0.55375,112.61585,7.7129967e-11,29.064159,4.627798e-16
0.5763,66.275177,4.5391498e-11,24.356126,2.7234899e-16
0.6317,88.593971,6.0677515e-11,26.830327,3.6406509e-16
0.6681,164.27536,1.1251128e-10,32.962139,6.7506765e-16
0.69305,185.89107,1.2731575e-10,34.348736,7.6389451e-16
0.6942,40.95636,2.8050782e-11,20.745872,1.6830469e-16
0.7116,30.95636,2.1201838e-11,18.897653,1.2721103e-16
0.73325,1050.9889,7.1981641e-10,61.191433,4.3188985e-15
0.75525,102.93461,7.0499338e-11,28.206231,4.2299603e-16
0.8026,125.59402,8.6018645e-11,30.1403,5.1611187e-16
0.8572,60.275162,4.1282121e-11,23.597756,2.4769273e-16
0.86665,275.93515,1.8898644e-10,39.182631,1.1339186e-15
0.9259,299.23203,2.0494234e-10,40.25569,1.229654e-15
0.95795,70.934563,4.8582685e-11,24.914024,2.9149611e-16
1.02745,72.93457,4.9952479e-11,25.146009,2.9971488e-16
1.04085,39.296978,2.691428e-11,20.461822,1.6148568e-16
1.11165,55.934551,3.8309261e-11,23.017137,2.2985557e-16
1.2457,139.91281,9.5825502e-11,31.244752,5.7495301e-16
1.24745,86.297043,5.9104362e-11,26.596422,3.5462617e-16
1.274,90.956429,6.2295549e-11,27.066725,3.7377329e-16
1.3553,845.44928,5.7904348e-10,56.909806,3.4742609e-15
1.403,70.956413,4.8597651e-11,24.916582,2.915859e-16
1.44225,62.615784,4.28852e-11,23.899337,2.573112e-16
1.45275,340.89145,2.3347465e-10,42.043283,1.4008479e-15
1.49405,75.93457,5.2007162e-11,25.486161,3.1204297e-16
1.5294,89.550331,6.1332521e-11,26.926525,3.6799513e-16
1.62475,110.93461,7.5978493e-11,28.9188,4.5587096e-16
1.67805,88.934586,6.09108e-11,26.864668,3.654648e-16
1.8018,132.23157,9.0564661e-11,30.662175,5.4338797e-16
1.807,168.95662,1.1571744e-10,33.272312,6.9430466e-16
1.91915,69.297012,4.7461136e-11,24.720813,2.8476682e-16
1.9498,21.318796,1.4601124e-11,16.688302,8.7606745e-17
1.99325,5713.3672,3.9130532e-09,107.59414,2.3478319e-14
2.01925,65.615784,4.4939883e-11,24.275081,2.696393e-16
2.053,57.95639,3.9694008e-11,23.291191,2.3816405e-16
2.1155,89.956436,6.161066e-11,26.967167,3.6966396e-16
2.1526,63.593948,4.355514e-11,24.023144,2.6133084e-16
2.16985,184.89104,1.2663084e-10,34.28703,7.5978502e-16
2.19155,63.61578,4.3570092e-11,24.025893,2.6142055e-16
2.23615,94.253387,6.4553618e-11,27.389887,3.8732171e-16
2.4222,41.956375,2.8735687e-11,20.913364,1.7241412e-16
2.42345,186.93481,1.2803061e-10,34.412903,7.6818365e-16
2.4409,67.956406,4.6542962e-11,24.560359,2.7925777e-16
2.4944,193.55043,1.3256161e-10,34.814163,7.9536964e-16
2.51865,66.253342,4.5376543e-11,24.353451,2.7225926e-16
2.5242,146.59402,1.0040143e-10,31.734379,6.0240857e-16
2.58145,50.615765,3.4666454e-11,22.263145,2.0799872e-16
2.59,83.593979,5.7253049e-11,26.31578,3.4351829e-16
2.6204,68.869064,4.7168037e-11,24.66982,2.8300822e-16
2.69605,140.25349,9.6058834e-11,31.270091,5.76353e-16
2.74375,48.296986,3.3078335e-11,21.917849,1.9847001e-16
2.80845,45.615765,3.1241982e-11,21.504511,1.8745189e-16
2.978,74.956398,5.1337218e-11,25.376252,3.0802331e-16
3.0029,74.956398,5.1337218e-11,25.376252,3.0802331e-16
3.0148,62.275162,4.265191e-11,23.855922,2.5591146e-16
3.07085,51.253319,3.5103111e-11,22.356231,2.1061867e-16
3.1153,77.275192,5.2925347e-11,25.635273,3.1755208e-16
3.2384,146.55037,1.0037153e-10,31.731229,6.0222917e-16
3.30475,309.93533,2.1227298e-10,40.73005,1.2736379e-15
3.33855,586.5744,4.0174153e-10,50.380865,2.4104492e-15
3.4504,96.275208,6.5938351e-11,27.584349,3.9563011e-16
3.46515,100.29709,6.8692915e-11,27.963231,4.1215749e-16
3.48945,79.253357,5.4280181e-11,25.852178,3.2568109e-16
3.66455,44.615761,3.0557085e-11,21.346205,1.8334251e-16
3.6765,69.956398,4.7912746e-11,24.798975,2.8747647e-16
3.7299,51.275158,3.5118069e-11,22.359405,2.1070841e-16
3.7585,197.27544,1.3511284e-10,35.036086,8.1067706e-16
3.7705,73.275192,5.0185769e-11,25.185094,3.0111462e-16
3.78915,31.29697,2.143512e-11,18.96671,1.2861072e-16
3.83335,89.253387,6.1129146e-11,26.89673,3.6677487e-16
3.83645,70.615799,4.8364366e-11,24.876649,2.9018619e-16
3.97485,99.615822,6.8226319e-11,27.899774,4.0935792e-16
3.9895,72.956406,4.9967434e-11,25.148518,2.998046e-16
4.0503,128.23155,8.7825073e-11,30.349827,5.2695044e-16
4.1589,43.275146,2.9638906e-11,21.130224,1.7783343e-16
4.18865,81.615807,5.5898209e-11,26.106541,3.3538926e-16
4.24125,181.61607,1.2438783e-10,34.083382,7.46327e-16
4.28435,80.572128,5.51834e-11,25.994783,3.311004e-16
4.29185,43.934536,3.0090518e-11,21.237005,1.8054311e-16
