# SPCal Export 1.2.7
# Date,Mon Jul 29 16:43:45 2024
# File,C:\Users\p1196157\Documents\Guadalupe\SP-ICP-MS\Raw data\2024-07-14_t2_samples_some\2-30_4x_2.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,6,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.03401655,
# Mass fraction,0.8881,
# Molar mass,143.09,g/mol
# Response,1.992,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.193,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,185
# Number error,13.601471
# Number concentration,33814757,#/L
# Mass concentration,0.34471933,μg/L
#
# Background,14.987948,counts
#,30.90147,nm
# Background error,4.6865463,counts
# Ionic background,7.5240705,μg/L
#
# Mean,Cu,
#,1648.2165,counts
#,1.0194346e-08,μg
#,82.335993,nm
#,6.1166076e-14,m³
# Median,Cu,
#,131.79971,counts
#,8.151914e-10,μg
#,63.78275,nm
#,4.8911484e-15,m³
# Limits of detection,Cu,
#,23.399962,counts
#,1.4473057e-10,μg
#,35.84843,nm
#,8.6838344e-16,m³
#
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,
s,counts,μg,nm,m³
1.26,232.40051,1.4374151e-09,77.056766,8.6244906e-15
1.28315,59.999962,3.7110439e-10,49.06616,2.2266264e-15
1.4343,344.00092,2.1276722e-09,87.818285,1.2766033e-14
1.5893,429.60114,2.6571162e-09,94.570037,1.5942697e-14
2.0519,87.399986,5.4057566e-10,55.620583,3.243454e-15
2.57595,1165.8059,7.2105995e-09,131.90882,4.3263597e-14
2.753,128.4001,7.9416453e-10,63.229567,4.7649872e-15
3.03525,97.799988,6.0490047e-10,57.744596,3.6294028e-15
3.7887,93.399994,5.7768617e-10,56.865304,3.466117e-15
4.41145,226.40022,1.4003028e-09,76.387805,8.4018171e-15
4.8025,189.00017,1.1689806e-09,71.925984,7.0138837e-15
5.30675,94.799973,5.8634515e-10,57.148015,3.5180709e-15
5.3486,829.60229,5.1311542e-09,117.76649,3.0786925e-14
5.98965,645.4032,3.9918686e-09,108.31172,2.3951212e-14
6.02195,194.0004,1.1999074e-09,72.554768,7.1994445e-15
6.27725,262.4003,1.6229661e-09,80.239188,9.7377966e-15
7.25475,60.999966,3.772895e-10,49.337251,2.263737e-15
7.2567,81.399971,5.034651e-10,54.317508,3.0207906e-15
8.4707,30.799999,1.9050037e-10,39.286981,1.1430022e-15
8.48825,381.00058,2.356518e-09,90.860188,1.4139108e-14
8.94845,119.80003,7.4097241e-10,61.785143,4.4458344e-15
9.4382,73.399948,4.5398434e-10,52.476356,2.7239061e-15
9.5481,87.199913,5.3933819e-10,55.578109,3.2360291e-15
9.6329,234.00026,1.4473097e-09,77.23317,8.683858e-15
9.9288,73.399956,4.5398439e-10,52.476358,2.7239063e-15
10.08915,443.60132,2.7437084e-09,95.586383,1.646225e-14
10.20905,337.20062,2.0856119e-09,87.235758,1.2513671e-14
10.2863,259.40009,1.6044095e-09,79.932204,9.6264573e-15
10.37985,144.80011,8.9559985e-10,65.814469,5.3735991e-15
11.04435,93.399834,5.7768518e-10,56.865272,3.4661111e-15
11.2821,103.40001,6.3953704e-10,58.826355,3.8372222e-15
11.4021,129.79987,8.0282219e-10,63.458504,4.8169331e-15
11.69345,128.00015,7.9169082e-10,63.163848,4.7501449e-15
11.7803,91.999863,5.6902625e-10,56.579722,3.4141575e-15
12.75005,218.60023,1.3520593e-09,75.500291,8.1123559e-15
12.7975,83.199905,5.1459784e-10,54.714953,3.087587e-15
12.8206,160.79999,9.9456033e-10,68.154377,5.967362e-15
14.19235,101.79999,6.2964078e-10,58.521349,3.7778447e-15
14.56165,388.40109,2.4022907e-09,91.444705,1.4413744e-14
14.5917,238.20044,1.4732881e-09,77.692531,8.8397286e-15
14.64895,40651.098,2.5143018e-07,430.94566,1.5085811e-12
14.73655,108.80001,6.7293646e-10,59.833085,4.0376188e-15
14.74605,58.7999,3.6368192e-10,48.73683,2.1820915e-15
15.14165,10491.329,6.488968e-08,274.37335,3.8933808e-13
15.19095,92.599899,5.7273752e-10,56.702463,3.4364251e-15
15.52385,313.80084,1.9408824e-09,85.169308,1.1645295e-14
16.1321,128.40009,7.9416444e-10,63.229564,4.7649866e-15
16.651,65.199875,4.0326626e-10,50.444521,2.4195975e-15
17.06035,94.599907,5.8510772e-10,57.107786,3.5106463e-15
17.18,110.59977,6.8406811e-10,60.1612,4.1044087e-15
18.14435,117.80003,7.2860225e-10,61.439388,4.3716135e-15
18.76665,627.60309,3.8817735e-09,107.30668,2.3290641e-14
18.9033,153.19974,9.475522e-10,67.063223,5.6853132e-15
18.948,234.00037,1.4473103e-09,77.233182,8.6838619e-15
19.697,115.40007,7.1375834e-10,61.019284,4.28255e-15
19.7519,20433.256,1.2638126e-07,342.6449,7.5828759e-13
19.76585,405.60126,2.5086751e-09,92.775118,1.505205e-14
19.8558,185.1998,1.145475e-09,71.440626,6.8728503e-15
20.00515,24.400021,1.5091601e-10,36.352014,9.0549606e-16
20.04785,121.39989,7.5086767e-10,62.058963,4.505206e-15
20.26005,185.99988,1.1504236e-09,71.543355,6.9025416e-15
20.63315,124.80003,7.7189784e-10,62.633015,4.631387e-15
21.2238,102.19994,6.3211454e-10,58.597889,3.7926872e-15
21.5719,85.199928,5.2696813e-10,55.149912,3.1618088e-15
22.1053,161.00005,9.9579771e-10,68.18263,5.9747862e-15
23.19765,89.000031,5.5047206e-10,55.957951,3.3028323e-15
23.8239,134.20001,8.3003743e-10,64.167621,4.9802246e-15
24.27165,126.80004,7.8426804e-10,62.965823,4.7056082e-15
24.83725,88.000023,5.4428693e-10,55.747579,3.2657216e-15
24.9453,421.0014,2.6039262e-09,93.934746,1.5623557e-14
25.1399,74.600021,4.6140689e-10,52.760803,2.7684413e-15
25.48825,148.60007,9.1910288e-10,66.385223,5.5146173e-15
25.53115,110.79967,6.8530449e-10,60.197423,4.111827e-15
25.62675,74,4.5769571e-10,52.618968,2.7461743e-15
25.71365,371.80115,2.2996188e-09,90.122935,1.3797713e-14
26.6774,172.20015,1.0650712e-09,69.728383,6.3904273e-15
26.7464,95.199936,5.8881895e-10,57.228272,3.5329137e-15
27.85785,329.60086,2.0386068e-09,86.575404,1.2231641e-14
27.8825,50.599972,3.1296473e-10,46.356984,1.8777884e-15
27.98015,78.799927,4.8738363e-10,53.732909,2.9243018e-15
28.4596,576.40161,3.5650884e-09,104.3054,2.1390531e-14
28.6028,40096.5,2.4799995e-07,428.9769,1.4879997e-12
28.73275,20409.855,1.2623653e-07,342.51405,7.5741919e-13
29.2392,136.7999,8.4611792e-10,64.57935,5.0767075e-15
29.43395,721.00305,4.4594595e-09,112.38563,2.6756757e-14
29.73135,154.60007,9.5621335e-10,67.266935,5.7372801e-15
30.00365,181.19997,1.1207358e-09,70.922568,6.7244147e-15
30.25075,90.799965,5.6160479e-10,56.332667,3.3696287e-15
