# SPCal Export 1.2.7
# Date,Mon Jul 29 16:45:01 2024
# File,C:\Users\p1196157\Documents\Guadalupe\SP-ICP-MS\Raw data\2024-07-14_t2_samples_some\2-28_4x_2.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,6,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.03401655,
# Mass fraction,0.8881,
# Molar mass,143.09,g/mol
# Response,1.992,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.193,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,235
# Number error,15.32971
# Number concentration,42953880,#/L
# Mass concentration,0.14791285,μg/L
#
# Background,13.722311,counts
#,30.005958,nm
# Background error,4.3942523,counts
# Ionic background,6.8887104,μg/L
#
# Mean,Cu,
#,556.74763,counts
#,3.443527e-09,μg
#,71.309116,nm
#,2.0661162e-14,m³
# Median,Cu,
#,133.10289,counts
#,8.2325165e-10,μg
#,63.992279,nm
#,4.9395099e-15,m³
# Limits of detection,Cu,
#,22.014655,counts
#,1.3616234e-10,μg
#,35.126567,nm
#,8.1697404e-16,m³
#
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,
s,counts,μg,nm,m³
0.05305,366.19159,2.2649232e-09,89.667392,1.3589539e-14
0.1856,252.1472,1.5595499e-09,79.180177,9.3572994e-15
0.7151,827.29614,5.1168905e-09,117.65727,3.0701343e-14
0.79135,121.13216,7.4921173e-10,62.013308,4.4952704e-15
0.90725,170.103,1.0521002e-09,69.444161,6.312601e-15
1.06085,133.10289,8.2325165e-10,63.992279,4.9395099e-15
1.48655,74.190704,4.5887523e-10,52.66413,2.7532514e-15
2.22825,53.102715,3.2844439e-10,47.109011,1.9706663e-15
2.74925,76.132072,4.7088274e-10,53.119539,2.8252965e-15
3.3464,174.08838,1.0767501e-09,69.982321,6.4605003e-15
3.56385,68.073418,4.2103934e-10,51.174971,2.526236e-15
3.83585,326.10376,2.0169769e-09,86.268124,1.2101862e-14
4.0356,165.11765,1.0212654e-09,68.759004,6.1275923e-15
4.2963,128.29343,7.9350474e-10,63.212051,4.7610285e-15
4.9666,78.146744,4.8334364e-10,53.584031,2.9000618e-15
5.34075,106.13213,6.5643544e-10,59.339978,3.9386126e-15
5.4426,127.11753,7.8623174e-10,63.018331,4.7173904e-15
5.4873,188.2056,1.1640661e-09,71.825049,6.9843968e-15
5.92375,159.16158,9.8442663e-10,67.922109,5.9065598e-15
6.1615,227.17645,1.4051039e-09,76.475006,8.4306233e-15
6.3136,90.088135,5.5720207e-10,56.185073,3.3432124e-15
6.41815,93.102806,5.7584804e-10,56.804927,3.4550882e-15
6.4888,62.08807,3.840195e-10,49.628879,2.304117e-15
6.5006,96.08815,5.9431262e-10,57.405701,3.5658757e-15
6.60925,64.10273,3.9648033e-10,50.159969,2.378882e-15
6.63165,621.10596,3.8415883e-09,106.93511,2.304953e-14
6.67525,84.073463,5.2000086e-10,54.90578,3.1200052e-15
6.79855,119.16149,7.3702302e-10,61.675175,4.4221381e-15
6.9237,162.08832,1.0025288e-09,68.335911,6.0151725e-15
7.528,102.20543,6.3214847e-10,58.598937,3.7928908e-15
8.2118,152.14691,9.4104039e-10,66.909245,5.6462423e-15
8.27025,366.104,2.2643815e-09,89.660243,1.3586289e-14
8.4212,77.088097,4.7679583e-10,53.340964,2.860775e-15
8.68835,186.16162,1.151424e-09,71.564087,6.908544e-15
9.114,71.088081,4.3968527e-10,51.919521,2.6381116e-15
9.50335,62.102734,3.841102e-10,49.632786,2.3046612e-15
9.7691,107.08817,6.6234857e-10,59.517623,3.9740914e-15
9.82195,271.13269,1.6769766e-09,81.119583,1.006186e-14
10.00215,76.10276,4.7070145e-10,53.112721,2.8242087e-15
10.82285,98.102806,6.0677343e-10,57.804133,3.6406406e-15
10.9783,183.20566,1.1331411e-09,71.183288,6.7988468e-15
11.0547,207.14709,1.2812208e-09,74.158004,7.6873246e-15
11.12825,155.103,9.59324e-10,67.339799,5.755944e-15
11.25505,412.13339,2.5490768e-09,93.27051,1.5294461e-14
11.2889,374.11862,2.3139525e-09,90.309795,1.3883715e-14
11.7612,100.11747,6.1923428e-10,58.197148,3.7154057e-15
11.8702,135.26411,8.3661899e-10,64.336774,5.0197139e-15
11.91835,155.24951,9.6023021e-10,67.360996,5.7613813e-15
12.33115,201.13239,1.2440193e-09,73.433194,7.4641159e-15
12.58025,138.22015,8.5490232e-10,64.802069,5.1294139e-15
12.88655,95.102798,5.8821815e-10,57.208801,3.5293089e-15
13.48435,55.102711,3.4081452e-10,47.693157,2.0448871e-15
13.49705,262.13263,1.6213105e-09,80.211895,9.7278633e-15
13.5593,84.117432,5.2027281e-10,54.915349,3.1216368e-15
13.75185,109.22009,6.755347e-10,59.909992,4.0532082e-15
13.75675,256.13278,1.584201e-09,79.595187,9.5052061e-15
14.2615,79.088104,4.8916603e-10,53.798331,2.9349962e-15
14.7799,69.088089,4.2731516e-10,51.427981,2.563891e-15
15.4166,91.117439,5.6356839e-10,56.398244,3.3814104e-15
15.63365,163.10298,1.0088045e-09,68.478207,6.0528272e-15
15.99855,140.10294,8.6654747e-10,65.09498,5.1992848e-15
16.52925,171.103,1.0582852e-09,69.579978,6.3497114e-15
16.6319,153.11758,9.4704407e-10,67.051234,5.6822644e-15
16.941,264.1181,1.6335908e-09,80.413903,9.8015451e-15
17.52925,180.13235,1.1141325e-09,70.783004,6.6847951e-15
17.8858,320.26471,1.9808619e-09,85.750128,1.1885172e-14
18.4425,159.17619,9.8451704e-10,67.924188,5.9071022e-15
18.5133,233.20583,1.442396e-09,77.145669,8.6543762e-15
18.72475,84.102768,5.2018211e-10,54.912158,3.1210927e-15
18.75415,94.16143,5.8239571e-10,57.019416,3.4943743e-15
18.9022,520.26526,3.2178808e-09,100.80298,1.9307285e-14
18.98645,51.073391,3.1589286e-10,46.501109,1.8953572e-15
19.70915,181.16165,1.1204988e-09,70.917569,6.7229928e-15
19.80585,367.16241,2.2709279e-09,89.746562,1.3625567e-14
20.4086,261.23529,1.6157604e-09,80.120263,9.6945626e-15
20.58,95.088135,5.8812745e-10,57.205861,3.5287647e-15
20.8527,99.176086,6.1341175e-10,58.014169,3.6804705e-15
21.0852,94.117447,5.8212367e-10,57.010537,3.492742e-15
21.1015,10399.874,6.4324023e-08,273.57376,3.8594414e-13
21.1526,55.058746,3.405426e-10,47.680469,2.0432556e-15
21.533,110.08818,6.8090389e-10,60.068296,4.0854234e-15
21.61275,287.19122,1.7762999e-09,82.690472,1.0657799e-14
21.6441,153.0883,9.4686297e-10,67.046959,5.6811778e-15
22.03365,123.10291,7.6140097e-10,62.347807,4.5684058e-15
22.33685,123.1322,7.6158217e-10,62.352753,4.569493e-15
22.6713,138.17615,8.5463014e-10,64.795191,5.1277808e-15
22.6846,248.35234,1.5360784e-09,78.780942,9.2164704e-15
22.81195,75.073433,4.6433498e-10,52.872175,2.7860099e-15
23.29265,127.07355,7.8595974e-10,63.011064,4.7157585e-15
23.29775,121.19082,7.4957457e-10,62.023317,4.4974474e-15
23.41355,115.13217,7.1210137e-10,60.972029,4.2726082e-15
23.4279,213.14713,1.3183314e-09,74.867198,7.9099885e-15
23.5396,358.44058,2.2169827e-09,89.030226,1.3301896e-14
23.9012,119.1175,7.3675093e-10,61.667585,4.4205056e-15
24.689,72.088097,4.4587044e-10,52.161844,2.6752226e-15
24.96835,81.073463,5.0144563e-10,54.244785,3.0086738e-15
25.0007,238.26437,1.4736835e-09,77.699481,8.8421012e-15
25.1869,67.146721,4.1530765e-10,50.94169,2.4918459e-15
