# SPCal Export 1.2.4
# Date,Mon Jun 24 23:01:47 2024
# File,C:\Users\Public\Documents\PerkinElmer Syngistix\ICPMS\Nano\RawData\Guadalupe RawData\2024-06-03 diluted AF paints\6-10_3x_3.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,8.96,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.014013426,
# Mass fraction,1,
# Molar mass,63.546,g/mol
# Response,2.19,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.192,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,156
# Number error,12.489996
# Number concentration,69576274,#/L
# Mass concentration,0.013100578,μg/L
#
# Background,1.2171632,counts
#,8.0989886,nm
# Background error,1.225708,counts
# Ionic background,0.55578229,μg/L
#
# Mean,Cu,
#,91.955798,counts
#,1.8829089e-10,μg
#,32.311787,nm
#,1.6870863e-15,m³
# Median,Cu,
#,61.16367,counts
#,1.2524019e-10,μg
#,29.886758,nm
#,1.1221521e-15,m³
# Limits of detection,Cu,
#,11.754068,counts
#,2.4067909e-11,μg
#,17.246881,nm
#,2.1564847e-16,m³
#
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,
s,counts,μg,nm,m³
0.52225,517.78839,1.0602359e-09,60.911405,9.4997134e-15
1.7115,257.55725,5.2738037e-10,48.262051,4.7253281e-15
2.53415,57.786629,1.1832528e-10,29.32628,1.0601945e-15
2.86455,258.31137,5.2892453e-10,48.309109,4.7391638e-15
2.96605,141.27864,2.8928552e-10,39.506936,2.5919982e-15
3.1472,180.54095,3.6967997e-10,42.871936,3.3123325e-15
3.49235,41.786621,8.5563283e-11,26.322488,7.6664701e-16
3.68495,217.32748,4.4500494e-10,45.605729,3.9872443e-15
4.62775,83.278519,1.7052308e-10,33.125226,1.5278868e-15
4.74625,144.31117,2.95495e-10,39.787608,2.6476352e-15
4.7767,38.524422,7.8883525e-11,25.618865,7.0679639e-16
4.95235,108.78669,2.2275422e-10,36.210938,1.9958778e-15
4.9702,58.048828,1.1886217e-10,29.370567,1.065005e-15
5.2119,32.524414,6.6597766e-11,24.213134,5.9671599e-16
5.88965,142.27867,2.913332e-10,39.599933,2.6103455e-15
6.61705,144.29489,2.9546166e-10,39.786112,2.6473365e-15
6.9521,98.048859,2.0076718e-10,34.978031,1.798874e-15
7.46075,118.78671,2.4323051e-10,37.288119,2.1793453e-15
7.87445,78.278526,1.6028498e-10,32.448558,1.4361534e-15
8.0325,169.03279,3.4611558e-10,41.940941,3.1011956e-15
8.3319,69.524445,1.4235991e-10,31.190837,1.2755448e-15
9.5012,60.03257,1.2292412e-10,29.701394,1.1014001e-15
9.6234,53.032562,1.0859074e-10,28.498941,9.7297303e-16
9.6247,58.03257,1.1882888e-10,29.367825,1.0647067e-15
9.94935,61.294762,1.2550862e-10,29.90811,1.1245572e-15
10.1204,58.03257,1.1882888e-10,29.367825,1.0647067e-15
10.1771,55.048828,1.1271929e-10,28.855629,1.0099649e-15
10.1897,95.032608,1.9459104e-10,34.615616,1.7435357e-15
10.21015,57.802895,1.1835859e-10,29.329031,1.0604929e-15
10.34785,91.294777,1.8693736e-10,34.155698,1.6749588e-15
10.56475,51.294758,1.0503237e-10,28.184187,9.4109004e-16
10.69775,85.786659,1.7565881e-10,33.454492,1.5739029e-15
11.5692,53.032555,1.0859072e-10,28.49894,9.7297289e-16
12.26795,119.7867,2.452781e-10,37.392461,2.1976918e-15
13.03695,38.278484,7.8379938e-11,25.564233,7.0228424e-16
13.69145,187.31122,3.8354292e-10,43.401271,3.4365446e-15
13.8419,61.032578,1.2497176e-10,29.865406,1.119747e-15
13.8746,39.524429,8.0931165e-11,25.838644,7.2514324e-16
14.2079,102.04886,2.0895768e-10,35.44736,1.8722608e-15
14.39915,33.278484,6.8141819e-11,24.398832,6.105507e-16
14.8268,59.032562,1.2087648e-10,29.53555,1.0830533e-15
15.08295,56.786633,1.1627766e-10,29.156131,1.0418479e-15
15.15785,119.78669,2.4527808e-10,37.39246,2.1976916e-15
15.30795,63.294769,1.2960388e-10,30.229929,1.1612508e-15
15.3858,41.032555,8.4019238e-11,26.16319,7.5281237e-16
15.4723,49.524429,1.014074e-10,27.856145,9.0861033e-16
15.7198,124.08141,2.5407206e-10,37.834102,2.2764857e-15
16.61795,79.278526,1.623326e-10,32.586149,1.4545001e-15
17.3598,90.048851,1.8438618e-10,33.999608,1.6521001e-15
17.56315,83.786659,1.7156356e-10,33.192463,1.5372095e-15
17.6399,57.540691,1.1782169e-10,29.284617,1.0556824e-15
17.7917,69.540703,1.423932e-10,31.193268,1.2758431e-15
18.25835,39.786621,8.1468035e-11,25.895653,7.2995359e-16
18.3652,40.032555,8.1971614e-11,25.9489,7.3446566e-16
18.40345,58.278496,1.1933244e-10,29.409251,1.0692187e-15
18.54505,72.278511,1.479992e-10,31.597369,1.3260729e-15
18.60365,76.278526,1.5618973e-10,32.169819,1.39946e-15
19.0034,54.540695,1.1167883e-10,28.766569,1.0006423e-15
19.1042,55.540695,1.1372645e-10,28.941317,1.018989e-15
19.3298,55.540703,1.1372647e-10,28.941318,1.0189892e-15
19.8879,65.03257,1.3316224e-10,30.504096,1.1931337e-15
20.6169,39.016289,7.9890684e-11,25.727436,7.1582053e-16
21.6696,84.556976,1.7314088e-10,33.293874,1.5513423e-15
21.9257,58.032562,1.1882886e-10,29.367824,1.0647066e-15
22.4457,29.016281,5.941443e-11,23.309257,5.3235329e-16
22.5706,174.04901,3.5638691e-10,42.351783,3.1932267e-15
22.8029,64.540703,1.3215508e-10,30.426996,1.1841095e-15
22.81135,64.786636,1.3265866e-10,30.465595,1.1886216e-15
23.42435,17.262209,3.5346511e-11,19.604088,3.1670474e-16
23.43455,88.786674,1.8180171e-10,33.840007,1.6289434e-15
23.89745,31.278484,6.4046571e-11,23.899918,5.7385728e-16
23.97815,44.278488,9.0665689e-11,26.83565,8.1236457e-16
24.1083,95.048851,1.946243e-10,34.617588,1.7438337e-15
26.91495,56.786629,1.1627766e-10,29.15613,1.0418478e-15
26.9429,155.03273,3.1744872e-10,40.749503,2.8443405e-15
26.9594,59.524445,1.2188367e-10,29.617357,1.0920777e-15
27.04085,44.278496,9.0665705e-11,26.835651,8.1236471e-16
27.0946,105.54076,2.1610777e-10,35.847146,1.9363256e-15
27.2254,50.524422,1.0345501e-10,28.042386,9.269569e-16
27.24885,51.770359,1.0600622e-10,28.271026,9.4981575e-16
28.1194,95.524483,1.9559821e-10,34.675235,1.75256e-15
28.2063,117.03264,2.3963882e-10,37.103668,2.1471639e-15
28.26395,37.770355,7.7339481e-11,25.450611,6.9296175e-16
28.7425,47.032558,9.6304989e-11,27.380879,8.628927e-16
28.8135,115.54077,2.3658404e-10,36.945335,2.119793e-15
28.91535,61.786633,1.2651578e-10,29.987898,1.1335814e-15
29.34335,470.78802,9.639968e-10,59.009643,8.6374113e-15
29.43735,32.770348,6.7101346e-11,24.27401,6.0122806e-16
30.2241,101.52449,2.0788397e-10,35.386542,1.8626404e-15
