# SPCal Export 1.2.4
# Date,Mon Jun 24 22:13:17 2024
# File,C:\Users\Public\Documents\PerkinElmer Syngistix\ICPMS\Nano\RawData\Guadalupe RawData\2024-05-28_Cu_AF_paint\4-10_3.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,8.92,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.0041561106,
# Mass fraction,1,
# Molar mass,63.546,g/mol
# Response,2.412,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.212,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,1651
# Number error,40.632499
# Number concentration,2.248569e+09,#/L
# Mass concentration,0.20885295,μg/L
#
# Background,8.7797155,counts
#,10.460131,nm
# Background error,4.0933371,counts
# Ionic background,3.6400147,μg/L
#
# Mean,Cu,
#,152.55975,counts
#,9.2882603e-11,μg
#,25.473549,nm
#,8.2851282e-16,m³
# Median,Cu,
#,107.30342,counts
#,6.5329295e-11,μg
#,24.094329,nm
#,5.8273732e-16,m³
# Limits of detection,Cu,
#,19.700362,counts
#,1.1994126e-11,μg
#,13.694149,nm
#,1.0698761e-16,m³
#
# Peak composition,count,Cu,,error
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,,cluster idx,cluster idx,cluster idx
s,counts,μg,nm,m³,signal,mass,size
10.70535,137.90279,8.3959037e-11,26.19598,7.4891461e-16,1,1,1
10.7195,112.4045,6.8434975e-11,24.470239,6.1043998e-16,1,1,1
10.73665,204.10503,1.2426479e-10,29.853474,1.108442e-15,1,1,1
10.7397,116.00379,7.0626322e-11,24.728686,6.2998679e-16,1,1,1
10.741,58.202251,3.5435143e-11,19.649744,3.1608148e-16,1,1,1
10.756,98.603043,6.0032264e-11,23.424684,5.354878e-16,1,1,1
10.78465,94.704132,5.7658499e-11,23.111774,5.1431381e-16,1,1,1
10.79685,107.30342,6.5329295e-11,24.094329,5.8273732e-16,1,1,1
10.8086,66.602989,4.0549745e-11,20.552984,3.6170373e-16,1,1,1
10.839,41.801517,2.5449922e-11,17.597096,2.270133e-16,1,1,1
10.85315,95.303398,5.8023349e-11,23.16042,5.1756827e-16,1,1,1
10.87535,85.303383,5.1935063e-11,22.32025,4.6326076e-16,1,1,1
10.9302,207.40828,1.2627591e-10,30.013663,1.1263811e-15,1,1,1
10.94105,108.70416,6.6182106e-11,24.198719,5.9034438e-16,1,1,1
10.95375,426.90707,2.5991285e-10,38.178726,2.3184227e-15,1,1,1
11.0111,92.603043,5.6379298e-11,22.939576,5.0290334e-16,1,1,1
11.03105,474.10608,2.8864892e-10,39.536858,2.5747483e-15,1,1,1
11.0499,73.603004,4.4811548e-11,21.249179,3.9971901e-16,1,1,1
11.0566,775.80914,4.723341e-10,46.590275,4.2132202e-15,1,1,1
11.13755,91.902679,5.5952897e-11,22.881599,4.9909984e-16,1,1,1
11.15405,56.501904,3.4399924e-11,19.456498,3.0684732e-16,1,1,1
11.30975,88.501938,5.3882432e-11,22.595809,4.8063129e-16,1,1,1
11.3127,219.40472,1.3357967e-10,30.581513,1.1915307e-15,1,1,1
11.34815,91.902657,5.5952883e-11,22.881597,4.9909972e-16,1,1,1
11.35185,112.70415,6.8617407e-11,24.491964,6.1206727e-16,1,1,1
11.38165,158.30354,9.6379583e-11,27.428824,8.5970588e-16,1,1,1
11.3828,77.202286,4.700289e-11,21.590052,4.1926578e-16,1,1,1
11.4973,153.60316,9.3517862e-11,27.154618,8.3417933e-16,1,1,1
11.50595,174.30357,1.0612084e-10,28.323423,9.4659793e-16,1,1,1
11.5729,186.60326,1.1360923e-10,28.974551,1.0133944e-15,1,1,1
11.60775,53.303341,3.2452551e-11,19.0822,2.8947675e-16,1,1,1
11.63075,145.70419,8.8708749e-11,26.680932,7.9128204e-16,1,1,1
11.68495,462.30502,2.8146411e-10,39.206058,2.5106598e-15,1,1,1
11.71315,76.902649,4.6820463e-11,21.562084,4.1763853e-16,1,1,1
11.7915,30.400768,1.850883e-11,15.82481,1.6509876e-16,1,1,1
11.82135,93.902679,5.7170553e-11,23.046393,5.0996133e-16,1,1,1
11.89085,83.704094,5.0961371e-11,22.179881,4.5457543e-16,1,1,1
11.9134,77.003731,4.6882005e-11,21.571527,4.1818748e-16,1,1,1
12.0003,120.20242,7.3182565e-11,25.0235,6.5278848e-16,1,1,1
12.01085,174.3036,1.0612086e-10,28.323425,9.465981e-16,1,1,1
12.1267,51.801521,3.1538201e-11,18.901277,2.8132076e-16,1,1,1
12.14515,29.501858,1.7961548e-11,15.667274,1.6021701e-16,1,1,1
12.1523,87.003746,5.2970291e-11,22.46758,4.72495e-16,1,1,1
12.1687,78.801582,4.7976586e-11,21.738119,4.2795115e-16,1,1,1
12.32075,106.90272,6.5085336e-11,24.0643,5.805612e-16,1,1,1
12.32515,126.50205,7.7017954e-11,25.453226,6.8700015e-16,1,1,1
12.4352,76.801575,4.6758926e-11,21.552634,4.1708962e-16,1,1,1
12.4637,103.20236,6.2832457e-11,23.783377,5.6046552e-16,1,1,1
12.4739,304.00455,1.8508639e-10,34.093402,1.6509706e-15,1,1,1
12.50425,62.5019,3.8052888e-11,20.122165,3.3943176e-16,1,1,1
12.51575,96.902679,5.8997036e-11,23.289254,5.2625356e-16,1,1,1
12.58765,351.50626,2.1400675e-10,35.783927,1.9089402e-15,1,1,1
12.60565,471.51025,2.8706851e-10,39.464568,2.5606511e-15,1,1,1
12.6322,61.202259,3.7261631e-11,19.981717,3.3237375e-16,1,1,1
12.6372,234.60344,1.4283307e-10,31.27196,1.274071e-15,1,1,1
12.6409,50.801529,3.0929378e-11,18.778861,2.7589005e-16,1,1,1
12.644,75.603012,4.6029208e-11,21.439929,4.1058054e-16,1,1,1
12.6449,191.6033,1.166534e-10,29.231065,1.0405483e-15,1,1,1
12.6638,72.603004,4.4202721e-11,21.152507,3.9428827e-16,1,1,1
12.7247,115.80523,7.0505432e-11,24.714569,6.2890845e-16,1,1,1
12.7416,58.202251,3.5435143e-11,19.649744,3.1608148e-16,1,1,1
12.79635,82.501945,5.022947e-11,22.073187,4.4804687e-16,1,1,1
12.83285,75.501938,4.5967672e-11,21.43037,4.1003163e-16,1,1,1
12.91995,95.303398,5.8023349e-11,23.16042,5.1756827e-16,1,1,1
12.9509,118.20596,7.1967065e-11,24.884186,6.4194622e-16,1,1,1
12.97065,113.30344,6.8982271e-11,24.535298,6.1532186e-16,1,1,1
12.97275,403.10571,2.4542193e-10,37.455589,2.1891636e-15,1,1,1
12.9882,76.202293,4.6394067e-11,21.496429,4.1383508e-16,1,1,1
12.99075,64.501907,3.9270548e-11,20.334547,3.5029329e-16,1,1,1
12.99385,356.70831,2.171739e-10,35.959589,1.9371912e-15,1,1,1
13.0313,256.00772,1.5586459e-10,32.195462,1.3903122e-15,1,1,1
13.05245,64.902634,3.9514521e-11,20.37657,3.5246953e-16,1,1,1
13.09785,131.90636,8.0308244e-11,25.810647,7.1634954e-16,1,1,1
13.1233,88.202309,5.3700009e-11,22.570281,4.7900408e-16,1,1,1
13.12805,79.704102,4.8526065e-11,21.820793,4.328525e-16,1,1,1
13.16345,215.50578,1.3120589e-10,30.399279,1.1703565e-15,1,1,1
13.2182,77.202293,4.7002895e-11,21.590053,4.1926582e-16,1,1,1
13.23765,82.501945,5.022947e-11,22.073187,4.4804687e-16,1,1,1
13.2492,83.202293,5.0655861e-11,22.13547,4.5185028e-16,1,1,1
13.29175,79.303375,4.8282092e-11,21.784162,4.3067626e-16,1,1,1
13.30045,82.902679,5.0473448e-11,22.108868,4.5022316e-16,1,1,1
13.31765,185.10504,1.1269708e-10,28.896798,1.0052579e-15,1,1,1
13.3198,73.003738,4.4446698e-11,21.191353,3.9646455e-16,1,1,1
13.33505,207.5058,1.2633528e-10,30.018366,1.1269107e-15,1,1,1
13.3636,123.0038,7.4888121e-11,25.216404,6.6800204e-16,1,1,1
13.3848,370.60403,2.25634e-10,36.420594,2.0126553e-15,1,1,1
13.4246,126.80524,7.7202546e-11,25.473545,6.8864671e-16,1,1,1
13.4605,275.40494,1.6767416e-10,32.988878,1.4956535e-15,1,1,1
13.46535,56.303341,3.4279034e-11,19.433679,3.0576898e-16,1,1,1
13.48415,81.902664,4.9864611e-11,22.019612,4.4479233e-16,1,1,1
13.49995,35.101147,2.1370551e-11,16.601631,1.9062531e-16,1,1,1
13.5273,129.00381,7.8541096e-11,25.619923,7.0058658e-16,1,1,1
13.5394,122.80526,7.4767244e-11,25.202829,6.6692382e-16,1,1,1
13.55105,88.501953,5.3882441e-11,22.595811,4.8063137e-16,1,1,1
13.67995,85.303391,5.1935067e-11,22.320251,4.632608e-16,1,1,1
13.7254,134.60315,8.1950126e-11,25.985359,7.3099513e-16,1,1,1
13.74785,343.50638,2.091362e-10,35.510374,1.8654949e-15,1,1,1
13.79235,86.501953,5.2664786e-11,22.424303,4.6976989e-16,1,1,1
13.8347,170.00395,1.0350312e-10,28.088593,9.2324779e-16,1,1,1
13.8379,52.202251,3.1782177e-11,18.949891,2.8349702e-16,1,1,1
13.84025,107.90273,6.5694173e-11,24.139103,5.8599202e-16,1,1,1
13.85295,132.70418,8.079398e-11,25.86258,7.206823e-16,1,1,1
13.9284,78.603012,4.7855691e-11,21.719844,4.2687277e-16,1,1,1
13.93985,136.90279,8.3350209e-11,26.132507,7.4348386e-16,1,1,1
13.9441,47.202244,2.8738034e-11,18.32446,2.5634326e-16,1,1,1
13.9666,73.003723,4.4446689e-11,21.191351,3.9646447e-16,1,1,1
13.9841,219.40468,1.3357965e-10,30.581511,1.1915304e-15,1,1,1
13.986,668.2088,4.0682403e-10,44.328296,3.6288704e-15,1,1,1
14.05395,269.30396,1.6395971e-10,32.743459,1.4625206e-15,1,1,1
14.13635,72.501915,4.4141174e-11,21.142685,3.9373928e-16,1,1,1
14.13755,352.90695,2.1485953e-10,35.831395,1.916547e-15,1,1,1
14.14715,80.303375,4.889092e-11,21.875345,4.36107e-16,1,1,1
14.15175,230.70442,1.4045924e-10,31.097749,1.2528965e-15,1,1,1
14.18695,95.902679,5.8388208e-11,23.208864,5.2082282e-16,1,1,1
14.26955,104.90269,6.3867667e-11,23.913282,5.6969959e-16,1,1,1
14.2718,44.20224,2.6911548e-11,17.92772,2.4005101e-16,1,1,1
14.27395,57.501892,3.5008745e-11,19.57061,3.1227801e-16,1,1,1
14.2878,153.00389,9.3153008e-11,27.119258,8.3092483e-16,1,1,1
14.2894,226.20615,1.3772057e-10,30.894306,1.2284675e-15,1,1,1
14.32865,48.902615,2.9773267e-11,18.541904,2.6557754e-16,1,1,1
14.3708,149.20599,9.0840743e-11,26.892989,8.1029942e-16,1,1,1
14.39645,127.90277,7.787075e-11,25.546827,6.9460709e-16,1,1,1
14.41405,80.902664,4.9255783e-11,21.929627,4.3936159e-16,1,1,1
14.4157,50.801521,3.0929374e-11,18.77886,2.7589001e-16,1,1,1
14.43675,106.70417,6.4964455e-11,24.049392,5.7948294e-16,1,1,1
14.4444,83.404457,5.0778944e-11,22.153383,4.5294818e-16,1,1,1
14.52545,172.10498,1.0478228e-10,28.203832,9.3465794e-16,1,1,1
14.5521,178.40463,1.0861768e-10,28.543837,9.6886973e-16,1,1,1
14.589,38.400784,2.3379461e-11,17.106336,2.0854479e-16,1,1,1
14.6073,74.603012,4.5420381e-11,21.344981,4.0514979e-16,1,1,1
14.6616,168.20604,1.024085e-10,27.989223,9.1348379e-16,1,1,1
14.721,101.60305,6.1858752e-11,23.659881,5.5178007e-16,1,1,1
14.7277,90.202316,5.4917669e-11,22.739603,4.8986561e-16,1,1,1
14.7295,76.603004,4.6638031e-11,21.534043,4.1601124e-16,1,1,1
14.7848,337.60394,2.0554263e-10,35.305807,1.8334403e-15,1,1,1
14.81165,144.30348,8.7855958e-11,26.595158,7.8367514e-16,1,1,1
14.81445,312.90356,1.9050436e-10,34.422876,1.6992989e-15,1,1,1
14.83905,60.902618,3.7079201e-11,19.949054,3.3074648e-16,1,1,1
14.86115,110.10487,6.7034893e-11,24.302213,5.9795124e-16,1,1,1
14.89505,69.902634,4.255866e-11,20.88694,3.7962325e-16,1,1,1
14.92715,204.90303,1.2475064e-10,29.89233,1.1127757e-15,1,1,1
14.97565,121.90634,7.4219958e-11,25.141185,6.6204203e-16,1,1,1
15.159,123.00381,7.488813e-11,25.216405,6.6800212e-16,1,1,1
15.1916,75.602997,4.6029199e-11,21.439928,4.1058046e-16,1,1,1
15.20555,1136.9117,6.9218337e-10,52.919926,6.1742756e-15,1,1,1
15.2304,133.60312,8.134128e-11,25.920846,7.2556422e-16,1,1,1
15.2887,76.003731,4.6273177e-11,21.477742,4.1275674e-16,1,1,1
15.3333,119.40453,7.2696783e-11,24.968009,6.4845531e-16,1,1,1
15.34405,43.501873,2.6485145e-11,17.83253,2.362475e-16,1,1,1
15.37125,137.50565,8.3717247e-11,26.170809,7.4675784e-16,1,1,1
15.4235,370.60422,2.2563411e-10,36.4206,2.0126563e-15,1,1,1
15.44065,61.501904,3.7444063e-11,20.014273,3.3400104e-16,1,1,1
15.54975,190.1086,1.1574338e-10,29.154856,1.032431e-15,1,1,1
15.56615,99.104836,6.0337769e-11,23.464353,5.382129e-16,1,1,1
15.5818,615.6059,3.7479792e-10,43.133156,3.3431975e-15,1,1,1
15.6226,57.801537,3.5191177e-11,19.604545,3.139053e-16,1,1,1
15.70565,75.902657,4.621164e-11,21.468217,4.1220783e-16,1,1,1
15.77805,97.303436,5.9241028e-11,23.321315,5.2842997e-16,1,1,1
15.80705,114.50562,6.9714191e-11,24.621768,6.2185058e-16,1,1,1
15.81275,66.902634,4.0732177e-11,20.58376,3.6333102e-16,1,1,1
15.8242,89.603035,5.455281e-11,22.689132,4.8661107e-16,1,1,1
15.86825,136.70419,8.32293e-11,26.119865,7.4240536e-16,1,1,1
15.8794,83.202301,5.0655866e-11,22.13547,4.5185032e-16,1,1,1
15.88565,90.704124,5.5223184e-11,22.781693,4.925908e-16,1,1,1
15.89715,116.70416,7.1052727e-11,24.778352,6.3379033e-16,1,1,1
15.90955,86.303398,5.25439e-11,22.407132,4.6869159e-16,1,1,1
15.9148,61.602997,3.7505611e-11,20.025234,3.3455005e-16,1,1,1
15.96275,117.90273,7.1782446e-11,24.862889,6.4029941e-16,1,1,1
16.03685,61.902637,3.7688041e-11,20.057649,3.3617732e-16,1,1,1
16.0569,106.60306,6.4902895e-11,24.041794,5.7893382e-16,1,1,1
16.0623,183.00395,1.1141788e-10,28.787048,9.9384745e-16,1,1,1
16.0688,80.801575,4.9194237e-11,21.92049,4.388126e-16,1,1,1
16.15835,96.704124,5.887615e-11,23.273336,5.2517526e-16,1,1,1
16.1873,198.60327,1.2091517e-10,29.582789,1.0785634e-15,1,1,1
16.22765,58.303341,3.5496689e-11,19.661114,3.1663047e-16,1,1,1
16.2487,104.60306,6.368524e-11,23.890493,5.6807234e-16,1,1,1
16.2735,104.4045,6.3564354e-11,23.875367,5.6699404e-16,1,1,1
16.27935,134.10489,8.1646772e-11,25.953256,7.282892e-16,1,1,1
16.30205,243.1088,1.4801137e-10,31.645396,1.3202614e-15,1,1,1
16.30465,118.90276,7.2391292e-11,24.932985,6.4573032e-16,1,1,1
16.34585,72.704086,4.4264262e-11,21.162319,3.9483722e-16,1,1,1
16.35245,72.303375,4.4020298e-11,21.123368,3.9266106e-16,1,1,1
16.3659,125.00382,7.610579e-11,25.352341,6.7886365e-16,1,1,1
16.3676,80.202301,4.8829383e-11,21.866163,4.3555809e-16,1,1,1
16.39635,222.70442,1.3558862e-10,30.734059,1.2094505e-15,1,1,1
16.4037,2499.2766,1.5216288e-09,68.809503,1.3572929e-14,1,1,1
16.41555,102.30341,6.2285148e-11,23.71412,5.5558352e-16,1,1,1
16.42525,98.902687,6.0214696e-11,23.448389,5.3711509e-16,1,1,1
16.44795,550.70624,3.3528521e-10,41.560775,2.9907441e-15,1,1,1
16.4725,159.60318,9.7170838e-11,27.503681,8.6676387e-16,1,1,1
16.4941,340.00464,2.0700424e-10,35.389296,1.8464779e-15,1,1,1
16.51215,69.704094,4.2437783e-11,20.867147,3.7854503e-16,1,1,1
16.52285,123.90273,7.5435416e-11,25.277683,6.7288391e-16,1,1,1
16.524,116.60309,7.0991191e-11,24.771197,6.3324142e-16,1,1,1
16.5596,52.202255,3.1782179e-11,18.949892,2.8349704e-16,1,1,1
16.5745,90.603027,5.5161633e-11,22.773225,4.9204177e-16,1,1,1
16.6437,56.602978,3.4461461e-11,19.468093,3.0739623e-16,1,1,1
16.65385,126.70418,7.7141014e-11,25.466775,6.8809784e-16,1,1,1
16.6641,78.202286,4.7611718e-11,21.682871,4.2469653e-16,1,1,1
16.67915,118.90274,7.2391283e-11,24.932984,6.4573024e-16,1,1,1
16.72695,90.303398,5.4979211e-11,22.748094,4.9041456e-16,1,1,1
16.77835,95.501976,5.8144249e-11,23.176495,5.186467e-16,1,1,1
16.78495,105.30343,6.4111645e-11,23.943694,5.7187587e-16,1,1,1
16.786,115.0038,7.0017499e-11,24.657424,6.2455609e-16,1,1,1
16.84215,126.30344,7.6897036e-11,25.439898,6.8592156e-16,1,1,1
16.872,280.6037,1.7083931e-10,33.195161,1.5238866e-15,1,1,1
16.92025,120.90277,7.3608957e-11,25.072005,6.5659189e-16,1,1,1
16.97155,69.30336,4.2193806e-11,20.827081,3.7636875e-16,1,1,1
16.97635,527.30817,3.2103982e-10,40.963634,2.8636752e-15,1,1,1
17.01255,108.30345,6.5938142e-11,24.168948,5.8816822e-16,1,1,1
17.0707,70.202271,4.2741087e-11,20.916742,3.812505e-16,1,1,1
17.08585,86.902664,5.290875e-11,22.458875,4.7194605e-16,1,1,1
17.12705,42.501881,2.5876322e-11,17.694829,2.308168e-16,1,1,1
17.17975,48.501881,2.9529289e-11,18.491118,2.6340125e-16,1,1,1
17.2099,79.003738,4.8099665e-11,21.756692,4.2904901e-16,1,1,1
17.2157,82.202293,5.0047034e-11,22.046431,4.4641954e-16,1,1,1
17.217,121.6031,7.4035338e-11,25.120322,6.6039522e-16,1,1,1
17.28095,92.303383,5.6196857e-11,22.914806,5.0127596e-16,1,1,1
17.30115,841.6391,5.124132e-10,47.872445,4.5707257e-15,1,1,1
17.3146,254.20625,1.5476781e-10,32.119767,1.3805289e-15,1,1,1
17.34435,70.501915,4.2923519e-11,20.946459,3.8287779e-16,1,1,1
17.3483,172.40463,1.0496472e-10,28.220191,9.3628527e-16,1,1,1
17.35095,124.30345,7.5679385e-11,25.304905,6.7506011e-16,1,1,1
17.38665,180.70432,1.1001779e-10,28.66596,9.8135872e-16,1,1,1
17.3991,274.0043,1.6682141e-10,32.932859,1.488047e-15,1,1,1
17.4133,92.404472,5.6258403e-11,22.923168,5.0182495e-16,1,1,1
17.43475,316.90366,1.9293973e-10,34.56894,1.7210224e-15,1,1,1
17.573,81.40448,4.9561303e-11,21.974875,4.4208682e-16,1,1,1
17.5874,54.602978,3.3243806e-11,19.236044,2.9653475e-16,1,1,1
17.61495,879.50916,5.3546954e-10,48.579954,4.7763883e-15,1,1,1
17.631,74.60302,4.5420385e-11,21.344981,4.0514984e-16,1,1,1
17.66825,80.303375,4.889092e-11,21.875345,4.36107e-16,1,1,1
17.6991,86.202309,5.2482354e-11,22.39838,4.6814259e-16,1,1,1
17.75355,175.90286,1.0709454e-10,28.409785,9.5528326e-16,1,1,1
17.78255,122.30346,7.4461734e-11,25.168455,6.6419867e-16,1,1,1
17.78645,115.90274,7.0564799e-11,24.721503,6.2943801e-16,1,1,1
17.8125,68.602989,4.17674e-11,20.756685,3.7256521e-16,1,1,1
17.8729,414.40881,2.5230357e-10,37.802452,2.2505478e-15,1,1,1
17.9701,116.00378,7.0626318e-11,24.728685,6.2998675e-16,1,1,1
17.9832,68.602997,4.1767405e-11,20.756686,3.7256525e-16,1,1,1
17.9879,85.60302,5.211749e-11,22.346354,4.6488801e-16,1,1,1
17.99935,102.30341,6.2285152e-11,23.71412,5.5558356e-16,1,1,1
18.00145,81.902664,4.9864611e-11,22.019612,4.4479233e-16,1,1,1
18.0208,151.00386,9.1935334e-11,27.000574,8.2006318e-16,1,1,1
18.07745,97.303421,5.9241018e-11,23.321314,5.2842988e-16,1,1,1
18.09345,94.501976,5.7535421e-11,23.095318,5.1321596e-16,1,1,1
18.18565,357.90378,2.1790174e-10,35.999716,1.9436835e-15,1,1,1
18.2421,54.202251,3.2999832e-11,19.188871,2.943585e-16,1,1,1
18.2455,342.60406,2.0858685e-10,35.479254,1.8605947e-15,1,1,1
18.3068,229.60336,1.3978889e-10,31.048197,1.2469169e-15,1,1,1
18.33205,133.70419,8.1402817e-11,25.927381,7.2611313e-16,1,1,1
18.4812,73.202278,4.4567575e-11,21.210546,3.9754277e-16,1,1,1
18.5355,87.003746,5.2970291e-11,22.46758,4.72495e-16,1,1,1
18.56865,155.70425,9.4797064e-11,27.277871,8.4558981e-16,1,1,1
18.62885,84.104836,5.1205354e-11,22.215221,4.5675176e-16,1,1,1
18.66505,75.303368,4.5846776e-11,21.411567,4.0895325e-16,1,1,1
18.6883,64.801544,3.9452975e-11,20.365985,3.5192054e-16,1,1,1
18.723,78.603012,4.7855691e-11,21.719844,4.2687277e-16,1,1,1
18.82005,74.902649,4.5602808e-11,21.373519,4.0677705e-16,1,1,1
18.89115,87.902664,5.3517577e-11,22.544693,4.7737679e-16,1,1,1
18.9408,49.20224,2.9955687e-11,18.579696,2.6720473e-16,1,1,1
18.97575,127.10493,7.7385001e-11,25.493596,6.9027421e-16,1,1,1
18.9791,318.60379,1.9397481e-10,34.630648,1.7302553e-15,1,1,1
18.9861,59.602985,3.6287949e-11,19.806131,3.236885e-16,1,1,1
19.02745,75.303368,4.5846776e-11,21.411567,4.0895325e-16,1,1,1
19.1177,105.20596,6.40523e-11,23.936304,5.7134652e-16,1,1,1
19.13735,60.902626,3.7079206e-11,19.949054,3.3074652e-16,1,1,1
19.1681,84.60302,5.1508662e-11,22.258997,4.5945727e-16,1,1,1
19.20895,71.501923,4.3532351e-11,21.04503,3.8830857e-16,1,1,1
19.23345,60.90263,3.7079208e-11,19.949055,3.3074654e-16,1,1,1
19.24755,183.30717,1.1160249e-10,28.802939,9.9549418e-16,1,1,1
19.26345,67.902634,4.1341005e-11,20.685809,3.6876176e-16,1,1,1
19.2948,52.801525,3.2147031e-11,19.022129,2.8675152e-16,1,1,1
19.37995,415.30777,2.5285088e-10,37.829767,2.2554298e-15,1,1,1
19.4454,135.00386,8.219409e-11,26.011119,7.3317129e-16,1,1,1
19.4936,59.80154,3.6408835e-11,19.8281,3.247668e-16,1,1,1
19.50015,27.101131,1.649992e-11,15.230218,1.4717928e-16,1,1,1
19.5441,63.202271,3.8479293e-11,20.197047,3.432353e-16,1,1,1
19.56375,193.90642,1.180556e-10,29.34772,1.0530559e-15,1,1,1
19.6018,87.202309,5.3091181e-11,22.484659,4.7357334e-16,1,1,1
19.63075,67.902626,4.1341e-11,20.685809,3.6876172e-16,1,1,1
19.6416,110.80527,6.7461317e-11,24.353634,6.0175494e-16,1,1,1
19.6545,114.0038,6.9408671e-11,24.585748,6.1912535e-16,1,1,1
19.71695,95.501968,5.8144244e-11,23.176495,5.1864666e-16,1,1,1
19.7197,130.40454,7.9393897e-11,25.712317,7.0819356e-16,1,1,1
19.75395,48.501881,2.9529289e-11,18.491118,2.6340125e-16,1,1,1
19.77925,138.90636,8.4570038e-11,26.259373,7.5436474e-16,1,1,1
19.80375,144.70421,8.8099931e-11,26.619754,7.8585138e-16,1,1,1
19.81705,151.90637,9.2484808e-11,27.054259,8.2496449e-16,1,1,1
19.83785,94.303391,5.7414517e-11,23.079129,5.1213749e-16,1,1,1
19.88805,567.3089,3.4539337e-10,41.974304,3.0809089e-15,1,1,1
19.89425,70.501923,4.2923524e-11,20.94646,3.8287783e-16,1,1,1
19.9159,114.60308,6.9773531e-11,24.628752,6.2237989e-16,1,1,1
19.9427,48.20224,2.9346859e-11,18.45296,2.6177398e-16,1,1,1
19.94645,74.303375,4.5237953e-11,21.316365,4.0352254e-16,1,1,1
19.97405,164.90642,1.003996e-10,27.804996,8.9556439e-16,1,1,1
20.06195,164.30356,1.0003256e-10,27.771071,8.9229042e-16,1,1,1
20.06535,93.704124,5.7049667e-11,23.030138,5.0888303e-16,1,1,1
20.1731,84.003738,5.1143803e-11,22.206316,4.5620272e-16,1,1,1
20.21475,127.1049,7.7384987e-11,25.493595,6.9027408e-16,1,1,1
20.217,120.20238,7.3182537e-11,25.023497,6.5278823e-16,1,1,1
20.27475,126.30349,7.6897064e-11,25.439902,6.8592181e-16,1,1,1
20.35465,46.303333,2.8190752e-11,18.207391,2.5146151e-16,1,1,1
20.41415,110.10488,6.7034902e-11,24.302214,5.9795133e-16,1,1,1
20.4323,122.00382,7.4279307e-11,25.147884,6.6257142e-16,1,1,1
20.4353,74.603004,4.5420376e-11,21.34498,4.0514975e-16,1,1,1
20.4445,64.202255,3.9088112e-11,20.303009,3.4866596e-16,1,1,1
20.4574,59.202259,3.6043975e-11,19.761644,3.2151226e-16,1,1,1
20.45945,72.303375,4.4020298e-11,21.123368,3.9266106e-16,1,1,1
20.46275,58.902618,3.5861546e-11,19.728248,3.1988499e-16,1,1,1
20.49565,163.90286,9.9788604e-11,27.748477,8.9011434e-16,1,1,1
20.515,117.60669,7.1602211e-11,24.842063,6.3869172e-16,1,1,1
20.57195,214.50578,1.3059706e-10,30.352186,1.1649258e-15,1,1,1
20.59805,134.50208,8.188859e-11,25.978853,7.3044622e-16,1,1,1
20.60995,67.501907,4.1097031e-11,20.645037,3.6658552e-16,1,1,1
20.61405,136.70421,8.3229309e-11,26.119866,7.4240544e-16,1,1,1
20.6262,72.202278,4.3958747e-11,21.113518,3.9211203e-16,1,1,1
20.6348,78.202293,4.7611723e-11,21.682872,4.2469657e-16,1,1,1
20.67635,200.70432,1.2219435e-10,29.686743,1.0899736e-15,1,1,1
20.72685,303.5061,1.8478292e-10,34.074758,1.6482637e-15,1,1,1
20.7336,66.202263,4.0305772e-11,20.511681,3.5952748e-16,1,1,1
20.76515,198.903,1.2109766e-10,29.597663,1.0801911e-15,1,1,1
20.77505,115.70414,7.0443886e-11,24.707375,6.2835946e-16,1,1,1
20.7937,227.60344,1.3857128e-10,30.957788,1.2360558e-15,1,1,1
20.8255,109.40451,6.6608497e-11,24.250576,5.9414779e-16,1,1,1
20.9155,259.40491,1.5793289e-10,32.337247,1.4087614e-15,1,1,1
20.93445,178.90289,1.0892104e-10,28.570385,9.7157566e-16,1,1,1
20.94205,124.70419,7.5923363e-11,25.332068,6.772364e-16,1,1,1
20.97815,78.303375,4.7673264e-11,21.69221,4.2524552e-16,1,1,1
20.98015,113.30344,6.8982271e-11,24.535298,6.1532186e-16,1,1,1
20.99095,123.50203,7.5191457e-11,25.250405,6.707078e-16,1,1,1
20.9996,113.00381,6.8799848e-11,24.513651,6.1369465e-16,1,1,1
21.0215,529.00598,3.220735e-10,41.007551,2.8728956e-15,1,1,1
21.0857,96.603043,5.8814609e-11,23.265224,5.2462631e-16,1,1,1
21.12755,87.902672,5.3517582e-11,22.544693,4.7737683e-16,1,1,1
21.13015,82.902664,5.0473439e-11,22.108866,4.5022307e-16,1,1,1
21.1609,63.202267,3.8479291e-11,20.197046,3.4323528e-16,1,1,1
21.18195,91.704117,5.5832007e-11,22.865108,4.980215e-16,1,1,1
21.23185,67.501907,4.1097031e-11,20.645037,3.6658552e-16,1,1,1
21.24805,54.501896,3.3182264e-11,19.224166,2.959858e-16,1,1,1
21.3284,99.603058,6.0641101e-11,23.503608,5.4091862e-16,1,1,1
21.42135,73.902634,4.4993971e-11,21.277974,4.0134622e-16,1,1,1
21.4342,191.2061,1.1641157e-10,29.210852,1.0383912e-15,1,1,1
