# SPCal Export 1.2.7
# Date,Mon Jul 15 18:27:59 2024
# File,C:\Users\p1196157\Documents\Guadalupe\SP-ICP-MS\Raw data\2024-05-28_Cu_AF_paint\2-10_1.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,6,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.0041521992,
# Mass fraction,0.8881,
# Molar mass,143.09,g/mol
# Response,2.412,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.212,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,4010
# Number error,63.324561
# Number concentration,5.4665389e+09,#/L
# Mass concentration,0.62430776,μg/L
#
# Background,10.788698,counts
#,13.298855,nm
# Background error,5.2003222,counts
# Ionic background,4.4729263,μg/L
#
# Mean,Cu,
#,166.74878,counts
#,1.1420531e-10,μg
#,31.589966,nm
#,6.8523185e-16,m³
# Median,Cu,
#,126.4437,counts
#,8.6600579e-11,μg
#,30.208116,nm
#,5.1960348e-16,m³
# Limits of detection,Cu,
#,21.767587,counts
#,1.4908498e-11,μg
#,16.804593,nm
#,8.945099e-17,m³
#
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,
s,counts,μg,nm,m³
0.00695,160.04929,1.0961686e-10,32.677024,6.5770116e-16
0.01035,177.90869,1.2184867e-10,33.849867,7.3109201e-16
0.01565,122.44368,8.3860991e-11,29.886155,5.0316595e-16
0.02215,701.44678,4.8041697e-10,53.47566,2.8825018e-15
0.0284,120.21126,8.2332018e-11,29.703409,4.9399211e-16
0.0573,507.9588,3.4789814e-10,48.021318,2.0873889e-15
0.05985,74.373238,5.0937814e-11,25.310272,3.0562689e-16
0.0611,172.28174,1.179948e-10,33.489166,7.0796879e-16
0.0667,81.605667,5.5891265e-11,26.10546,3.3534759e-16
0.06825,146.9789,1.0066502e-10,31.762127,6.0399015e-16
0.0739,102.14088,6.995572e-11,28.133545,4.1973432e-16
0.07495,61.373226,4.2034179e-11,23.740192,2.5220508e-16
0.07965,41.302834,2.828808e-11,20.804209,1.6972848e-16
0.08475,92.90847,6.3632492e-11,27.258985,3.8179495e-16
0.089,90.605675,6.205532e-11,27.031888,3.7233192e-16
0.10245,123.37336,8.4497724e-11,29.961603,5.0698634e-16
0.11245,85.908447,5.8838215e-11,26.556441,3.5302929e-16
0.1173,132.14095,9.0502594e-11,30.655169,5.4301557e-16
0.1231,523.14301,3.5829772e-10,48.495122,2.1497863e-15
0.1242,133.21129,9.1235666e-11,30.737716,5.47414e-16
0.1265,115.67609,7.9225905e-11,29.325074,4.7535543e-16
0.13545,166.37346,1.1394825e-10,33.101875,6.8368951e-16
0.1366,189.67624,1.299082e-10,34.580311,7.7944917e-16
0.13875,186.90868,1.2801271e-10,34.411299,7.6807624e-16
0.16975,157.37344,1.0778419e-10,32.493892,6.4670515e-16
0.1757,146.74648,1.0050584e-10,31.745376,6.0303504e-16
0.1778,170.14105,1.1652865e-10,33.349881,6.9917193e-16
0.1976,61.605629,4.2193351e-11,23.77012,2.531601e-16
0.1986,147.21132,1.0082421e-10,31.77886,6.0494525e-16
0.20165,222.51433,1.5239882e-10,36.470684,9.1439291e-16
0.2094,87.140854,5.9682283e-11,26.682828,3.580937e-16
0.2171,452.81793,3.1013247e-10,46.21672,1.8607948e-15
0.2221,479.35297,3.2830617e-10,47.102402,1.969837e-15
0.22615,75.838074,5.1941072e-11,25.475361,3.1164643e-16
0.2316,299.28217,2.0497668e-10,40.257938,1.2298601e-15
0.2336,232.21155,1.5904039e-10,36.992969,9.5424234e-16
0.2375,93.140869,6.379166e-11,27.281695,3.8274996e-16
0.24265,111.44369,7.6327158e-11,28.962969,4.5796295e-16
0.2488,208.21143,1.4260284e-10,35.671888,8.5561705e-16
0.25845,136.4437,9.3449524e-11,30.984351,5.6069714e-16
