# SPCal Export 1.2.7
# Date,Mon Jul 29 13:45:25 2024
# File,C:\Users\p1196157\Documents\Guadalupe\SP-ICP-MS\Raw data\2024-07-14_t2_samples_some\2-29_4x_1.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,6,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.03401655,
# Mass fraction,0.8881,
# Molar mass,143.09,g/mol
# Response,1.992,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.193,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,239
# Number error,15.459625
# Number concentration,43685010,#/L
# Mass concentration,0.082073737,μg/L
#
# Background,4.7662573,counts
#,21.092315,nm
# Background error,2.5656078,counts
# Ionic background,2.3926994,μg/L
#
# Mean,Cu,
#,303.75724,counts
#,1.878762e-09,μg
#,62.706905,nm
#,1.1272572e-14,m³
# Median,Cu,
#,94.526855,counts
#,5.846559e-10,μg
#,57.093082,nm
#,3.5079354e-15,m³
# Limits of detection,Cu,
#,16.087792,counts
#,9.9504237e-11,μg
#,31.63957,nm
#,5.9702542e-16,m³
#
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,
s,counts,μg,nm,m³
0.15125,87.492538,5.411481e-10,55.640209,3.2468886e-15
0.4143,98.702431,6.1048215e-10,57.921664,3.6628929e-15
0.9617,76.877998,4.7549635e-10,53.292461,2.8529781e-15
1.24335,135.79034,8.3987376e-10,64.420098,5.0392425e-15
1.2809,80.526833,4.9806467e-10,54.122596,2.988388e-15
1.3592,277.8786,1.7187006e-09,81.786844,1.0312204e-14
1.8911,284.75629,1.7612396e-09,82.456113,1.0567438e-14
2.0322,47.526791,2.9395687e-10,45.398822,1.7637412e-15
2.58495,183.79047,1.1367582e-09,71.258949,6.8205493e-15
2.60815,442.79156,2.7387e-09,95.528186,1.64322e-14
2.74025,85.614632,5.295331e-10,55.239247,3.1771986e-15
2.8584,91.702438,5.6718666e-10,56.518684,3.4031199e-15
2.96555,145.79034,9.0172453e-10,65.964155,5.4103472e-15
3.21825,66.790184,4.1310244e-10,50.851367,2.4786147e-15
3.28865,101.79023,6.2958043e-10,58.519479,3.7774826e-15
3.8685,75.702408,4.6822523e-10,53.019421,2.8093514e-15
4.1018,61.877983,3.827201e-10,49.57284,2.2963206e-15
4.2081,46.526794,2.8777181e-10,45.078154,1.7266309e-15
4.4868,45.526794,2.8158674e-10,44.752858,1.6895204e-15
4.70425,48.439003,2.9959897e-10,45.687439,1.7975938e-15
4.9917,69.877975,4.3220067e-10,51.623232,2.593204e-15
5.37305,162.61481,1.0057851e-09,68.40982,6.0347108e-15
5.42445,127.79028,7.9039276e-10,63.129308,4.7423566e-15
5.8588,269.05405,1.66412e-09,80.91175,9.9847202e-15
5.9865,49.526806,3.0632712e-10,46.026914,1.8379627e-15
6.08365,278.96631,1.7254281e-09,81.893419,1.0352569e-14
6.2522,69.7024,4.3111472e-10,51.579959,2.5866883e-15
6.3698,74.7024,4.6204011e-10,52.784928,2.7722407e-15
6.56315,122.6147,7.5838138e-10,62.265278,4.5502883e-15
6.60025,64.439041,3.9856044e-10,50.247536,2.3913627e-15
6.79395,102.79023,6.357655e-10,58.710489,3.814593e-15
6.9006,229.87837,1.4218155e-09,76.776997,8.5308928e-15
6.9411,66.877975,4.1364544e-10,50.873637,2.4818726e-15
7.02795,120.79028,7.4709718e-10,61.954911,4.4825831e-15
7.1663,48.877968,3.02314e-10,45.825034,1.813884e-15
7.2919,82.877991,5.1260677e-10,54.644294,3.0756406e-15
7.6177,128.87808,7.9712088e-10,63.307929,4.7827253e-15
7.7434,89.053589,5.5080332e-10,55.969173,3.3048199e-15
8.2244,332.70319,2.0577949e-09,86.846183,1.2346769e-14
8.412,55.52681,3.434376e-10,47.815202,2.0606256e-15
8.50915,216.61499,1.3397804e-09,75.27104,8.0386826e-15
8.61365,47.614586,2.9449989e-10,45.426759,1.7669993e-15
8.7275,76.702423,4.7441041e-10,53.25186,2.8464624e-15
9.16945,115.61469,7.150858e-10,61.057089,4.2905148e-15
