# SPCal Export 1.2.7
# Date,Mon Jul 15 18:27:59 2024
# File,C:\Users\p1196157\Documents\Guadalupe\SP-ICP-MS\Raw data\2024-05-28_Cu_AF_paint\2-10_2.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,6,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.0041521992,
# Mass fraction,0.8881,
# Molar mass,143.09,g/mol
# Response,2.412,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.212,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,3727
# Number error,61.049161
# Number concentration,5.0807458e+09,#/L
# Mass concentration,0.52426359,μg/L
#
# Background,7.5488262,counts
#,11.806406,nm
# Background error,4.2253489,counts
# Ionic background,3.1296958,μg/L
#
# Mean,Cu,
#,150.66023,counts
#,1.0318635e-10,μg
#,30.207161,nm
#,6.1911807e-16,m³
# Median,Cu,
#,108.45158,counts
#,7.4277883e-11,μg
#,28.701409,nm
#,4.456673e-16,m³
# Limits of detection,Cu,
#,19.245144,counts
#,1.3180891e-11,μg
#,16.128661,nm
#,7.9085348e-17,m³
#
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,
s,counts,μg,nm,m³
0.00695,59.225807,4.0563424e-11,23.460013,2.4338054e-16
0.0228,126.96136,8.6955129e-11,30.249285,5.2173077e-16
0.0239,179.94203,1.2324129e-10,33.978337,7.3944775e-16
0.0363,61.980675,4.2450217e-11,23.818259,2.547013e-16
0.0471,101.92245,6.9806114e-11,28.113475,4.1883668e-16
0.07655,86.206413,5.904229e-11,26.587108,3.5425374e-16
0.08445,92.206436,6.3151672e-11,27.190154,3.7891003e-16
0.1029,202.96152,1.3900721e-10,35.369519,8.3404325e-16
0.11975,171.20654,1.172584e-10,33.419353,7.0355042e-16
0.12285,160.65796,1.1003374e-10,32.718395,6.6020242e-16
0.1292,205.94211,1.410486e-10,35.541818,8.4629159e-16
0.14395,111.69674,7.6500472e-11,28.984874,4.5900283e-16
0.1478,734.92523,5.0334618e-10,54.31323,3.0200771e-15
0.1498,148.94194,1.020095e-10,31.902907,6.1205701e-16
0.15395,123.69678,8.4719231e-11,29.987761,5.0831539e-16
0.1776,116.45161,7.9757054e-11,29.390462,4.7854232e-16
0.2077,248.94212,1.7049907e-10,37.860881,1.0229944e-15
0.21,97.471008,6.6757348e-11,27.698084,4.0054409e-16
0.21355,64.20639,4.3974598e-11,24.100016,2.6384759e-16
0.221,205.39343,1.4067281e-10,35.510226,8.4403688e-16
0.23185,564.1889,3.8640982e-10,49.731638,2.3184589e-15
0.2396,72.470955,4.9634952e-11,25.092614,2.9780971e-16
0.24765,438.20779,3.0012607e-10,45.714217,1.8007564e-15
0.249,122.96138,8.4215561e-11,29.928216,5.0529337e-16
0.25965,232.16786,1.5901047e-10,36.990649,9.5406282e-16
0.2813,304.45209,2.0851753e-10,40.488427,1.2511052e-15
0.2982,151.9225,1.0405087e-10,32.114312,6.2430523e-16
0.32495,95.716148,6.5555455e-11,27.530852,3.9333273e-16
0.33595,160.18712,1.0971126e-10,32.686402,6.5826757e-16
0.34185,106.71618,7.3089314e-11,28.547495,4.3853588e-16
0.34585,85.206406,5.8357391e-11,26.483904,3.5014434e-16
0.3535,78.451538,5.373102e-11,25.764699,3.2238612e-16
0.3799,126.4322,8.6592705e-11,30.2072,5.1955623e-16
0.4126,157.43225,1.0782447e-10,32.497939,6.4694681e-16
0.4204,51.47094,3.5252159e-11,22.387827,2.1151295e-16
0.4227,193.47128,1.325074e-10,34.809417,7.950444e-16
0.4324,336.45224,2.3043426e-10,41.859984,1.3826055e-15
0.43765,560.67932,3.8400613e-10,49.628303,2.3040368e-15
0.45775,96.225876,6.5904564e-11,27.579637,3.9542738e-16
0.46215,120.18705,8.2315438e-11,29.701415,4.9389263e-16
0.4748,130.47107,8.9358906e-11,30.525491,5.3615343e-16
0.4891,93.961288,6.4353561e-11,27.361563,3.8612137e-16
0.5035,70.961266,4.8600974e-11,24.91715,2.9160584e-16
0.53,181.9615,1.2462441e-10,34.104976,7.4774649e-16
0.53435,79.206406,5.4248024e-11,25.847072,3.2548815e-16
0.5373,61.470955,4.2101113e-11,23.752787,2.5260668e-16
0.54405,150.20654,1.0287562e-10,31.992944,6.1725373e-16
0.5542,86.470985,5.9223494e-11,26.61428,3.5534097e-16
0.5633,60.470955,4.1416219e-11,23.62328,2.4849731e-16
0.5809,301.4718,2.0647635e-10,40.355879,1.2388581e-15
0.59955,72.71611,4.9802857e-11,25.120877,2.9881714e-16
0.60325,91.225876,6.2480092e-11,27.093426,3.7488055e-16
0.6392,62.980667,4.3135107e-11,23.94567,2.5881064e-16
0.6419,291.92285,1.9993633e-10,39.925216,1.199618e-15
0.64785,132.71625,9.0896616e-11,30.699593,5.4537969e-16
0.67135,69.20639,4.739907e-11,24.710032,2.8439442e-16
0.67545,60.716095,4.1584114e-11,23.655158,2.4950468e-16
0.68,82.451553,5.6470608e-11,26.195349,3.3882365e-16
0.692,94.470993,6.4702655e-11,27.410949,3.8821593e-16
0.7152,117.47107,8.0455278e-11,29.475978,4.8273167e-16
0.7192,188.45178,1.2906957e-10,34.505739,7.7441743e-16
0.72755,49.716076,3.4050262e-11,22.130448,2.0430157e-16
0.7283,98.471016,6.7442248e-11,27.792486,4.0465349e-16
0.72925,115.71622,7.9253395e-11,29.328465,4.7552037e-16
0.73615,244.20685,1.672559e-10,37.619284,1.0035354e-15
0.74285,73.71611,5.0487752e-11,25.235508,3.0292651e-16
0.7448,188.96147,1.2941865e-10,34.536819,7.7651193e-16
0.7483,121.43219,8.3168228e-11,29.803632,4.9900937e-16
0.7602,66.961243,4.5861381e-11,24.439881,2.7516828e-16
0.76225,212.2067,1.4533918e-10,35.898608,8.7203507e-16
0.7641,82.961273,5.6819712e-11,26.249219,3.4091827e-16
0.7783,85.941856,5.8861097e-11,26.559883,3.5316658e-16
0.8016,77.451553,5.3046136e-11,25.65476,3.1827681e-16
0.8034,103.9613,7.120251e-11,28.299699,4.2721506e-16
0.8195,321.47186,2.2017428e-10,41.229263,1.3210457e-15
0.82375,167.14825,1.144789e-10,33.15318,6.8687343e-16
0.8515,91.451584,6.2634678e-11,27.115752,3.7580807e-16
0.85405,60.20639,4.123502e-11,23.588778,2.4741012e-16
0.87125,111.20647,7.6164687e-11,28.942404,4.5698812e-16
0.87815,229.65807,1.5729152e-10,36.856873,9.4374915e-16
0.88175,83.696701,5.7323402e-11,26.326555,3.4394041e-16
0.8967,90.451569,6.1949773e-11,27.016554,3.7169864e-16
0.90415,70.20639,4.8083964e-11,24.82848,2.8850378e-16
0.90655,106.20647,7.2740215e-11,28.501972,4.3644129e-16
0.91075,159.6969,1.0937551e-10,32.653024,6.5625308e-16
0.9172,167.43225,1.1467341e-10,33.171946,6.8804047e-16
0.9473,62.470947,4.2786002e-11,23.880896,2.5671601e-16
0.94835,39.225777,2.6865515e-11,20.449456,1.6119309e-16
0.9711,136.94191,9.3790748e-11,31.022018,5.6274449e-16
0.9945,108.45159,7.4277888e-11,28.70141,4.4566733e-16
1.02125,53.225792,3.6454047e-11,22.63942,2.1872428e-16
1.0241,58.470947,4.0046425e-11,23.359917,2.4027855e-16
1.0404,1226.7252,8.4017724e-10,64.427856,5.0410634e-15
1.06385,51.225792,3.5084258e-11,22.352228,2.1050555e-16
1.0728,125.47108,8.5934444e-11,30.130463,5.1560666e-16
1.0752,54.980648,3.7655938e-11,22.885542,2.2593563e-16
1.09525,64.716087,4.4323686e-11,24.16362,2.6594212e-16
1.10055,115.71621,7.9253385e-11,29.328464,4.7552031e-16
1.10875,150.20656,1.0287563e-10,31.992945,6.1725379e-16
1.1366,113.4516,7.7702366e-11,29.135879,4.6621419e-16
1.1411,336.43277,2.3042092e-10,41.859176,1.3825255e-15
1.1531,37.980629,2.601272e-11,20.230749,1.5607632e-16
1.16425,111.20647,7.6164687e-11,28.942404,4.5698812e-16
1.18045,317.69736,2.1758914e-10,41.067265,1.3055349e-15
1.1868,85.961273,5.8874395e-11,26.561883,3.5324637e-16
1.2093,77.961266,5.3395235e-11,25.710916,3.2037141e-16
