# SPCal Export 1.2.4
# Date,Mon Jun 24 23:01:48 2024
# File,C:\Users\Public\Documents\PerkinElmer Syngistix\ICPMS\Nano\RawData\Guadalupe RawData\2024-06-03 diluted AF paints\6-10_3x_4.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,8.96,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.014013426,
# Mass fraction,1,
# Molar mass,63.546,g/mol
# Response,2.19,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.192,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,138
# Number error,11.74734
# Number concentration,61548242,#/L
# Mass concentration,0.011900023,μg/L
#
# Background,0.97591096,counts
#,7.5240427,nm
# Background error,1.0850476,counts
# Ionic background,0.44562144,μg/L
#
# Mean,Cu,
#,94.423905,counts
#,1.9334464e-10,μg
#,31.927713,nm
#,1.732368e-15,m³
# Median,Cu,
#,59.985811,counts
#,1.2282838e-10,μg
#,29.69368,nm
#,1.1005423e-15,m³
# Limits of detection,Cu,
#,11.997968,counts
#,2.4567326e-11,μg
#,17.365359,nm
#,2.2012324e-16,m³
#
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,
s,counts,μg,nm,m³
0.22995,53.985802,1.1054262e-10,28.66868,9.9046184e-16
0.33315,61.981739,1.2691529e-10,30.01943,1.137161e-15
0.70375,67.985817,1.3920938e-10,30.959026,1.2473161e-15
1.6483,77.975662,1.5966483e-10,32.406655,1.4305968e-15
2.77835,51.985809,1.0644738e-10,28.31019,9.5376856e-16
3.76125,48.981735,1.0029617e-10,27.754021,8.9865368e-16
4.4308,42.983757,8.8014567e-11,26.571494,7.8861052e-16
4.51075,29.985786,6.1399612e-11,23.566025,5.5014052e-16
4.99565,37.98579,7.7780611e-11,25.498907,6.9691427e-16
5.1568,116.98386,2.3953894e-10,37.098512,2.1462689e-15
5.25785,44.985802,9.2114001e-11,26.977788,8.2534145e-16
6.26085,424.983,8.7020534e-10,57.030219,7.7970398e-15
6.2873,37.987827,7.7784782e-11,25.499363,6.9695164e-16
7.26225,1741.7665,3.5664826e-09,91.26645,3.1955684e-14
7.3495,52.983765,1.0849082e-10,28.490197,9.7207776e-16
8.3006,38.987827,7.9832406e-11,25.721178,7.1529835e-16
8.6944,28.987822,5.9356155e-11,23.301634,5.3183115e-16
8.71855,80.985825,1.6582851e-10,32.818409,1.4858234e-15
8.77685,82.985832,1.6992377e-10,33.086374,1.522517e-15
9.5291,60.979706,1.248635e-10,29.856779,1.118777e-15
9.82585,59.977673,1.2281171e-10,29.692337,1.100393e-15
9.84195,56.985806,1.166855e-10,29.190178,1.045502e-15
9.94565,43.985798,9.0066369e-11,26.776389,8.0699467e-16
10.26715,47.985806,9.8256881e-11,27.564627,8.8038165e-16
10.90295,66.981758,1.3715345e-10,30.805862,1.2288949e-15
10.9579,43.987823,9.0070517e-11,26.7768,8.0703183e-16
10.9692,58.983768,1.2077657e-10,29.52741,1.0821581e-15
10.9797,122.98387,2.5182471e-10,37.722219,2.2563494e-15
11.43325,59.985813,1.2282838e-10,29.693681,1.1005423e-15
11.49535,40.989864,8.3931824e-11,26.154114,7.5202915e-16
11.89345,62.985806,1.2897124e-10,30.180661,1.1555823e-15
12.2722,89.975662,1.8423631e-10,33.990394,1.6507574e-15
12.28555,29.985788,6.1399616e-11,23.566025,5.5014056e-16
13.0195,117.96756,2.4155319e-10,37.202208,2.1643166e-15
13.4584,39.987823,8.1880022e-11,25.939232,7.3364499e-16
13.9089,47.987839,9.8261044e-11,27.565016,8.8041895e-16
14.0989,49.987839,1.0235629e-10,27.94276,9.1711237e-16
14.2306,53.983772,1.1053846e-10,28.668321,9.9042461e-16
14.46615,84.98584,1.7401903e-10,33.350067,1.5592105e-15
14.6706,50.987835,1.0440391e-10,28.127861,9.3545901e-16
15.4582,155.97981,3.1938799e-10,40.832313,2.8617164e-15
15.99105,254.97392,5.2209069e-10,48.100151,4.6779326e-15
16.8318,80.979736,1.6581604e-10,32.817586,1.4857117e-15
18.03415,33.98579,6.9590115e-11,24.57048,6.2352743e-16
18.5336,128.9798,2.6410211e-10,38.325552,2.3663549e-15
19.0378,109.98384,2.2520554e-10,36.343282,2.0178416e-15
19.3859,35.987823,7.3689526e-11,25.04377,6.6025815e-16
19.46275,43.985794,9.0066362e-11,26.776388,8.069946e-16
21.23525,73.973618,1.5147014e-10,31.842474,1.3571725e-15
21.8538,70.979721,1.4533977e-10,31.406963,1.3022443e-15
21.9102,46.983765,9.6205078e-11,27.371407,8.619975e-16
22.10035,198.98199,4.0744028e-10,44.284571,3.6506649e-15
22.345,97.987885,2.0064233e-10,34.970779,1.7977553e-15
22.35845,89.977707,1.842405e-10,33.990652,1.6507949e-15
22.80435,89.981766,1.8424881e-10,33.991163,1.6508693e-15
23.07275,59.985809,1.2282837e-10,29.69368,1.1005422e-15
23.0791,82.987877,1.6992796e-10,33.086645,1.5225545e-15
23.9738,124.97978,2.5591158e-10,37.925191,2.2929678e-15
23.99475,75.977699,1.5557375e-10,32.127473,1.3939408e-15
24.25795,53.977673,1.1052597e-10,28.667241,9.903127e-16
24.63545,52.985798,1.0849498e-10,28.490562,9.7211506e-16
24.9843,49.987835,1.0235628e-10,27.942759,9.171123e-16
24.9998,33.99189,6.9602605e-11,24.57195,6.2363934e-16
25.17585,52.989868,1.0850332e-10,28.491291,9.7218974e-16
25.19635,267.97806,5.4871827e-10,48.904362,4.9165157e-15
25.2775,53.983768,1.1053845e-10,28.66832,9.9042454e-16
25.42105,22.989849,4.7074564e-11,21.568828,4.2178809e-16
25.9627,88.983788,1.8220533e-10,33.865031,1.6325597e-15
26.3013,61.987843,1.2692779e-10,30.020415,1.137273e-15
26.89435,57.985809,1.1873313e-10,29.359935,1.0638488e-15
26.94565,47.981731,9.8248538e-11,27.563846,8.803069e-16
27.2731,58.987846,1.2078492e-10,29.528091,1.0822329e-15
27.3916,63.987846,1.3102304e-10,30.339868,1.1739664e-15
27.41095,54.989872,1.1259857e-10,28.845324,1.0088832e-15
27.7789,101.97567,2.0880782e-10,35.438884,1.870918e-15
27.904,91.979729,1.8833989e-10,34.240904,1.6875254e-15
27.9511,53.987835,1.1054678e-10,28.66904,9.9049914e-16
28.3761,39.983761,8.1871703e-11,25.938353,7.3357046e-16
28.6775,36.979698,7.5720513e-11,25.271769,6.7845579e-16
29.66765,47.981735,9.8248546e-11,27.563847,8.8030697e-16
30.17595,256.97809,5.2619447e-10,48.225849,4.7147024e-15
30.2046,80.983803,1.6582437e-10,32.818136,1.4857863e-15
30.20635,49.989868,1.0236045e-10,27.943138,9.1714961e-16
30.2092,36.983753,7.5728816e-11,25.272692,6.7853019e-16
30.3701,64.98378,1.3306234e-10,30.496465,1.1922386e-15
30.62605,49.985802,1.0235212e-10,27.942381,9.17075e-16
30.81345,49.985802,1.0235212e-10,27.942381,9.17075e-16
31.18245,93.981796,1.9243937e-10,34.487557,1.7242567e-15
31.4213,44.983765,9.210983e-11,26.977381,8.2530408e-16
31.69245,39.985794,8.1875866e-11,25.938793,7.3360776e-16
31.82555,104.98589,2.149716e-10,35.784215,1.9261456e-15
31.8535,138.97574,2.8457004e-10,39.291099,2.5497475e-15
32.07505,97.981789,2.0062985e-10,34.970054,1.7976434e-15
32.31435,89.977699,1.8424048e-10,33.990651,1.6507947e-15
32.42005,38.981724,7.9819908e-11,25.719836,7.1518637e-16
32.45285,41.98579,8.5971106e-11,26.364242,7.7030111e-16
32.6085,92.983818,1.9039588e-10,34.36505,1.7059471e-15
32.8549,58.987839,1.2078491e-10,29.528089,1.0822328e-15
33.15225,49.981731,1.0234379e-10,27.941622,9.1700032e-16
33.80045,122.98591,2.5182888e-10,37.722428,2.2563868e-15
