# SPCal Export 1.2.7
# Date,Mon Jul 29 13:45:25 2024
# File,C:\Users\p1196157\Documents\Guadalupe\SP-ICP-MS\Raw data\2024-07-14_t2_samples_some\2-30_4x.csv
# Acquisition events,499999
#
# Options and inputs,Cu,
# Density,6,g/cm3
# Dwelltime,0.1,ms
# Efficiency,0.03401655,
# Mass fraction,0.8881,
# Molar mass,143.09,g/mol
# Response,1.992,counts/(μg/L)
# Time,49.9999,s
# Uptake,0.193,ml/min
#
# Limit method,Poisson (alpha=0.001)
#
# Detection results,Cu,
# Particle number,299
# Number error,17.291616
# Number concentration,54651958,#/L
# Mass concentration,0.091013816,μg/L
#
# Background,3.9461126,counts
#,19.805611,nm
# Background error,2.301373,counts
# Ionic background,1.9809802,μg/L
#
# Mean,Cu,
#,269.25047,counts
#,1.665335e-09,μg
#,62.415244,nm
#,9.9920097e-15,m³
# Median,Cu,
#,95.027702,counts
#,5.8775367e-10,μg
#,57.193739,nm
#,3.526522e-15,m³
# Limits of detection,Cu,
#,14.891958,counts
#,9.2107908e-11,μg
#,30.835359,nm
#,5.5264745e-16,m³
#
# Raw detection data
Time,Cu,,Cu,,Cu,,Cu,
s,counts,μg,nm,m³
0.3205,46.1357,2.8535287e-10,44.951493,1.7121172e-15
0.4341,101.13577,6.2553251e-10,58.393791,3.7531951e-15
0.5689,206.35217,1.2763041e-09,74.063023,7.6578247e-15
0.71135,59.459839,3.6776369e-10,48.918484,2.2065822e-15
0.71945,454.5159,2.8112159e-09,96.363991,1.6867295e-14
0.7365,64.351799,3.9802084e-10,50.22485,2.3881251e-15
1.0701,206.91988,1.2798154e-09,74.13088,7.6788924e-15
1.334,30.35177,1.8772804e-10,39.095469,1.1263683e-15
1.7902,152.27144,9.418106e-10,66.927494,5.6508636e-15
1.83765,94.243805,5.8290521e-10,57.036039,3.4974312e-15
1.86855,76.243774,4.7157363e-10,53.145506,2.8294418e-15
1.8923,58.351791,3.6091033e-10,48.612708,2.165462e-15
2.13615,149.02777,9.2174826e-10,66.448852,5.5304896e-15
2.1701,108.13577,6.688281e-10,59.711074,4.0129686e-15
2.38625,124.45996,7.6979446e-10,62.576073,4.6187668e-15
2.38945,47.243744,2.922062e-10,45.308517,1.7532372e-15
2.5775,53.351795,3.2998497e-10,47.182552,1.9799098e-15
3.11075,270.0282,1.6701452e-09,81.009283,1.0020871e-14
3.3017,82.351822,5.0935237e-10,54.528408,3.0561142e-15
3.5934,42.135696,2.6061253e-10,43.612918,1.5636752e-15
3.9867,332.35266,2.0556269e-09,86.815673,1.2333761e-14
4.5937,175.13591,1.0832291e-09,70.122407,6.4993747e-15
4.9208,191.9198,1.1870388e-09,72.294459,7.1222326e-15
4.9661,261.48782,1.6173224e-09,80.146072,9.7039342e-15
5.0156,121.35191,7.5057095e-10,62.050787,4.5034257e-15
5.26425,85.24379,5.2723942e-10,55.159375,3.1634365e-15
5.2743,310.92029,1.923066e-09,84.907901,1.1538396e-14
5.451,87.919647,5.437898e-10,55.730601,3.2627388e-15
5.5805,154.91978,9.5819082e-10,67.313274,5.7491449e-15
5.73215,80.243774,4.9631394e-10,54.059107,2.9778836e-15
5.82745,43.243736,2.6746585e-10,43.99191,1.6047951e-15
6.61275,72.243759,4.4683323e-10,52.199362,2.6809994e-15
7.4648,146.91975,9.0871002e-10,66.134054,5.4522601e-15
7.5308,153.13585,9.4715704e-10,67.0539,5.6829423e-15
8.0424,52.351788,3.2379985e-10,46.8859,1.9427991e-15
8.1198,48.35178,2.9905949e-10,45.66,1.7943569e-15
8.27985,84.02771,5.1971787e-10,54.895818,3.1183072e-15
8.31885,53.243752,3.2931671e-10,47.150681,1.9759003e-15
8.4544,124.13582,7.6778962e-10,62.521701,4.6067377e-15
8.4825,50.351803,3.1142979e-10,46.281074,1.8685787e-15
8.67025,115.02773,7.114554e-10,60.953587,4.2687324e-15
8.7353,144.13583,8.9149125e-10,65.713672,5.3489475e-15
8.9243,249.92,1.5457745e-09,78.946356,9.2746469e-15
9.09535,43.459824,2.6880236e-10,44.065064,1.6128142e-15
9.38145,142.59558,8.8196467e-10,65.478759,5.291788e-15
9.68635,120.02773,7.4238079e-10,61.824263,4.4542847e-15
10.089,59.135708,3.6575892e-10,48.829433,2.1945535e-15
10.47355,45.24374,2.7983602e-10,44.659917,1.6790161e-15
10.6762,199.91988,1.2365199e-09,73.285335,7.4191192e-15
10.67975,57.243752,3.5405702e-10,48.303038,2.1243421e-15
10.7139,108.91966,6.7367652e-10,59.855011,4.0420591e-15
10.7858,412.92056,2.5539455e-09,93.329854,1.5323673e-14
10.89035,106.24383,6.5712627e-10,59.360787,3.9427576e-15
11.10985,113.81164,7.0393376e-10,60.738022,4.2236026e-15
11.39655,82.027695,5.0734762e-10,54.456775,3.0440857e-15
11.58785,47.243748,2.9220623e-10,45.308519,1.7532374e-15
11.767,42.567871,2.6328557e-10,43.76152,1.5797134e-15
11.8425,312.13635,1.9305874e-09,85.018453,1.1583525e-14
11.92875,89.243805,5.5197982e-10,56.008994,3.3118789e-15
12.1501,119.13581,7.3686418e-10,61.670745,4.4211851e-15
12.29255,42.45982,2.6261726e-10,43.724461,1.5757036e-15
12.5087,64.135712,3.9668433e-10,50.16857,2.380106e-15
12.93315,55.243744,3.4168682e-10,47.733812,2.0501209e-15
12.99245,44.459831,2.7498749e-10,44.400482,1.6499249e-15
13.0025,74.351814,4.5987171e-10,52.702224,2.7592303e-15
13.0635,371.70444,2.2990206e-09,90.11512,1.3794124e-14
13.07045,122.59557,7.5826308e-10,62.26204,4.5495785e-15
13.212,123.91969,7.6645286e-10,62.485396,4.5987172e-15
13.2446,112.1358,6.9356855e-10,60.43843,4.1614113e-15
13.354,32.567856,2.014347e-10,40.024705,1.2086082e-15
13.36425,60.243752,3.7261225e-10,49.132525,2.2356735e-15
13.56635,63.243755,3.9116751e-10,49.934913,2.347005e-15
13.84835,72.459854,4.4816979e-10,52.251356,2.6890187e-15
13.864,64.135719,3.9668437e-10,50.168572,2.3801062e-15
14.17915,95.027702,5.8775367e-10,57.193739,3.526522e-15
14.18145,132.02776,8.1660186e-10,63.819515,4.8996111e-15
