X value [cm⁻¹],IR Spectrum 1/O-PTIR (mV) [],out 1/O-PTIR (mV) [],out2/O-PTIR (mV) [],IR Spectrum 6/O-PTIR (mV) [],IR Spectrum 7/O-PTIR (mV) [],IR Spectrum 8/O-PTIR (mV) [],out4/O-PTIR (mV) [],out5/O-PTIR (mV) [],IR Spectrum 16/O-PTIR (mV) []
1115,78.3442840576172,207.293899536133,20.9383850097656,37.9303970336914,12.7542343139648,6.47376728057861,34.9541549682617,101.308006286621,6.71880674362183
1117,76.3880157470703,203.607025146484,19.6247940063477,38.7209854125977,12.8409242630005,5.89421653747559,35.7297821044922,100.074661254883,6.90819597244263
1119,74.3931121826172,198.215255737305,19.0426330566406,36.0610313415527,12.8003902435303,5.65771627426147,34.5155906677246,100.038726806641,7.2741756439209
1121,71.4533843994141,191.667358398438,18.4881076812744,35.5645179748535,12.7569284439087,5.41137504577637,34.5460357666016,98.6783599853516,7.51552486419678
1123,69.564811706543,185.893081665039,18.0706958770752,35.8142509460449,12.9863367080688,5.19781112670898,35.5102424621582,97.875129699707,7.72866821289063
1125,67.6262054443359,181.483871459961,17.6883029937744,31.4892292022705,13.1284799575806,4.76003789901733,34.7452774047852,96.4741668701172,7.77419757843018
1127,65.1652450561523,178.717315673828,17.1544780731201,31.3122024536133,12.9307613372803,4.3541259765625,35.100959777832,94.3814163208008,8.16667079925537
1129,63.3493957519531,173.336029052734,17.1982383728027,31.5916080474854,12.7537498474121,4.27923059463501,35.3950576782227,93.2023010253906,8.01212310791016
1131,61.1809005737305,166.334716796875,16.6714038848877,30.2633800506592,13.1057634353638,4.01103258132935,34.4930152893066,92.364616394043,7.7738299369812
1133,59.3689193725586,162.029098510742,16.6597785949707,30.2003765106201,13.2811422348022,3.761390209198,34.763069152832,92.2043991088867,7.67910289764404
1135,57.7942237854004,158.888107299805,16.7994194030762,29.0615177154541,13.3334436416626,3.6984167098999,33.8179206848145,90.0200653076172,7.26216316223145
1137,56.9329795837402,156.661575317383,16.7233657836914,29.1106090545654,13.1583595275879,3.49973726272583,34.3544845581055,88.2113418579102,7.51404190063477
1139,55.7581901550293,155.96354675293,16.0124320983887,28.4469718933105,13.1086025238037,3.49485015869141,35.2266426086426,87.1823272705078,7.35237503051758
1141,55.6185989379883,153.732559204102,15.3276386260986,27.4158363342285,13.2097053527832,3.5295033454895,34.6657867431641,86.1279830932617,7.48775434494019
1143,55.7034454345703,151.703063964844,15.1037826538086,27.9889469146729,13.2493047714233,3.50383949279785,34.8465766906738,85.6227645874023,7.24671697616577
1145,55.4345512390137,147.179260253906,15.4613742828369,27.2040061950684,12.8136901855469,3.99690961837769,35.7929878234863,82.9744033813477,7.09909009933472
1147,54.8950538635254,144.30908203125,15.640739440918,26.1904983520508,12.6243677139282,4.21174478530884,37.3922958374023,81.1803741455078,6.83690309524536
1149,54.4216003417969,143.403015136719,15.9394855499268,26.5824279785156,12.6925086975098,4.28357219696045,37.0157508850098,79.6900177001953,6.70880365371704
1151,53.7570533752441,140.187088012695,16.5316181182861,25.7783718109131,12.7886447906494,4.80673789978027,36.4838905334473,77.8418807983398,6.85466241836548
1153,52.9726676940918,136.72265625,17.3969879150391,25.8174419403076,13.0879306793213,5.440589427948,37.6027793884277,76.3682250976563,6.82582426071167
1155,52.7705612182617,135.230804443359,18.2189502716064,25.7537727355957,13.3506774902344,6.22005319595337,37.2703857421875,75.4768676757813,7.16553783416748
1157,53.6032791137695,132.231491088867,18.7380828857422,25.5504589080811,13.1741056442261,6.79551601409912,36.4824867248535,74.8274154663086,7.85695791244507
1159,53.4129028320313,130.193618774414,18.9142112731934,27.4554138183594,13.689245223999,7.06764364242554,36.9895553588867,75.6506500244141,8.4399881362915
1161,53.2811851501465,129.349472045898,18.4515323638916,27.1006278991699,14.2327699661255,8.06081581115723,37.1420097351074,75.9895629882813,9.22482681274414
1163,53.3486633300781,125.592323303223,18.4020881652832,26.0847759246826,14.1270551681519,8.25236988067627,37.7164154052734,74.7504730224609,10.5256090164185
1165,53.0799560546875,123.349884033203,18.1418132781982,28.1359920501709,14.5778903961182,8.39529991149902,38.3489952087402,73.826774597168,11.8700523376465
1167,51.6420516967773,122.601829528809,18.4364013671875,28.5963077545166,14.579231262207,8.42545127868652,37.6674613952637,73.2639617919922,12.680850982666
1169,51.1454849243164,120.258422851563,17.909236907959,28.9127883911133,14.6292562484741,8.66459465026855,37.9349670410156,72.1682739257813,13.2099618911743
1171,50.7701416015625,117.401977539063,17.2110919952393,29.170654296875,14.987250328064,8.56437683105469,37.7317199707031,69.4057540893555,13.6658802032471
1173,51.229133605957,115.750015258789,16.191104888916,28.536226272583,15.6082401275635,8.00675487518311,36.4213981628418,68.0206909179688,14.0084238052368
1175,50.4771041870117,115.323417663574,15.2916488647461,28.5246543884277,16.3712959289551,7.56060886383057,36.3663520812988,67.396240234375,15.0671243667603
1177,49.9832420349121,114.653366088867,14.4333686828613,26.973518371582,16.6227912902832,7.45060253143311,37.8120346069336,67.0212478637695,15.2647285461426
1179,50.2415924072266,113.529502868652,13.4190444946289,26.8129577636719,16.6817626953125,7.07509136199951,38.1873741149902,66.5853042602539,15.8647928237915
1181,50.0084571838379,113.491325378418,12.5571775436401,27.1617813110352,16.4970226287842,7.26789951324463,37.6749305725098,65.1503219604492,16.2370414733887
1183,49.4299697875977,113.580116271973,10.5929441452026,26.2468776702881,16.4296035766602,7.68596792221069,37.7487030029297,64.2722244262695,16.2418060302734
1185,49.621223449707,111.999755859375,9.46644592285156,26.1518592834473,16.6763324737549,7.07259464263916,38.8283042907715,62.2945365905762,16.7656555175781
1187,48.6334915161133,111.882293701172,8.87282085418701,26.5641021728516,17.0186939239502,7.45429706573486,40.9216346740723,61.7538375854492,16.8618106842041
1189,48.289436340332,111.849540710449,8.40583229064941,26.6194915771484,16.7585411071777,7.87605285644531,41.5193634033203,60.9579811096191,16.0266590118408
1191,48.0625343322754,111.405990600586,8.62822151184082,27.8637390136719,16.6920375823975,7.98774242401123,42.3625793457031,61.2521667480469,16.0297203063965
1193,47.1408195495605,112.160835266113,7.88094758987427,26.6347541809082,16.5795955657959,7.72912454605103,43.1933174133301,62.7443809509277,16.0005798339844
1195,46.4383850097656,111.870262145996,7.58149242401123,28.3176727294922,15.7233362197876,7.1712498664856,46.3573875427246,63.4076728820801,15.9390115737915
1197,47.1105041503906,110.756317138672,8.5751895904541,29.6708030700684,15.311562538147,8.1382007598877,46.540397644043,63.048942565918,15.3879776000977
1199,47.3012237548828,108.947006225586,8.64219856262207,28.0321006774902,15.1398878097534,8.48586273193359,46.433219909668,62.4927711486816,15.5871324539185
1201,46.1894264221191,108.017181396484,9.1388463973999,27.7999000549316,14.4262266159058,8.28683376312256,48.5011558532715,62.8262405395508,16.0618286132813
1203,45.2979354858398,104.03881072998,9.00948143005371,26.6386966705322,14.5254106521606,7.97001791000366,46.5291290283203,63.4394302368164,16.505012512207
1205,45.3826599121094,99.0532836914063,9.38801002502441,25.8201522827148,13.9279813766479,7.7663836479187,45.641471862793,65.2407302856445,16.5717315673828
1207,44.6092338562012,98.9742279052734,9.52192211151123,26.4772281646729,13.4681072235107,7.89598178863525,46.8499984741211,65.851806640625,17.0073013305664
1209,44.8338394165039,99.1589431762695,9.73140144348145,26.6220722198486,14.0831127166748,7.12477779388428,45.3398208618164,66.4512176513672,16.9311714172363
1211,44.4076766967773,95.7042846679688,10.7834520339966,28.1182346343994,13.7845001220703,6.91580486297607,45.9735717773438,65.3116760253906,18.3906669616699
1213,41.9459838867188,89.2784118652344,11.8893098831177,25.2595863342285,12.6844606399536,6.68940925598145,47.3708457946777,67.3681869506836,20.8365230560303
1215,39.6867790222168,83.3810882568359,12.9042062759399,22.6360740661621,11.6749048233032,6.48163604736328,48.6531867980957,69.2555313110352,23.0811939239502
1217,37.6060638427734,77.9496917724609,13.8389196395874,20.2198371887207,10.7451095581055,6.29027843475342,49.8342170715332,70.9937744140625,25.1485233306885
1219,38.8218002319336,79.8023529052734,13.7716035842896,22.4860000610352,10.6498098373413,6.57831525802612,49.8383255004883,72.3826446533203,25.3813743591309
1221,40.4178848266602,78.4057769775391,15.3938112258911,23.7862319946289,10.9832983016968,7.04369974136353,46.940746307373,73.9523696899414,25.2428455352783
1223,40.8894233703613,80.7632675170898,17.3070793151855,23.7037296295166,11.4490365982056,7.07584190368652,45.5093688964844,75.2026290893555,25.4362964630127
1225,40.1410026550293,81.4514465332031,19.0754070281982,24.426420211792,11.1856927871704,6.6159725189209,43.6758346557617,74.7347106933594,26.0510158538818
1227,41.674243927002,82.513427734375,17.8752517700195,25.3063812255859,10.5818433761597,6.78886032104492,42.9246253967285,73.5369033813477,26.1577415466309
1229,42.6521339416504,86.8474426269531,17.7578811645508,26.2712821960449,10.5107984542847,6.60692501068115,41.7470855712891,73.2041931152344,25.6555233001709
1231,43.5083236694336,90.1545104980469,16.0296649932861,25.9097862243652,11.3255443572998,6.27387619018555,40.8065605163574,74.2317810058594,24.424129486084
1233,44.8694725036621,93.8326644897461,15.3620920181274,26.652156829834,11.5831069946289,6.32055521011353,41.2848205566406,76.1188888549805,23.915901184082
1235,45.349925994873,97.4319610595703,15.4589900970459,28.2341861724854,10.8979034423828,6.55497980117798,39.8433685302734,76.5197982788086,24.1487464904785
1237,47.7753105163574,101.606048583984,15.4482755661011,27.8744297027588,10.2232036590576,6.38820171356201,36.8941802978516,77.2189254760742,23.6663341522217
1239,49.3865089416504,107.488838195801,16.0957527160645,29.4247608184814,9.72805309295654,6.42946577072144,39.1721458435059,77.6078872680664,22.587869644165
1241,50.366813659668,111.601821899414,16.3711585998535,29.9679431915283,9.80072784423828,6.60526084899902,41.0073699951172,80.1919174194336,21.7718086242676
1243,51.0736503601074,114.657409667969,15.1934375762939,30.0644969940186,10.6877021789551,5.84132528305054,37.6186828613281,82.5262145996094,21.6369781494141
1245,52.5559539794922,118.818214416504,14.7711753845215,31.2567520141602,11.7915382385254,5.57087469100952,38.060863494873,81.9387741088867,21.9485034942627
1247,54.2879867553711,121.907539367676,14.2078619003296,31.4317455291748,11.3978404998779,6.11290407180786,39.4189949035645,83.8087158203125,22.1678295135498
1249,55.0717735290527,124.538040161133,14.6228170394897,32.0271682739258,10.4337425231934,6.23080492019653,37.8340759277344,83.5307159423828,22.1393547058105
1251,55.3606262207031,125.236450195313,15.3108921051025,33.5857315063477,10.5235366821289,5.7086763381958,37.4283065795898,82.7482070922852,22.493953704834
1253,55.4629669189453,125.390342712402,14.6776266098022,33.4569664001465,10.6971397399902,5.29123449325562,36.203742980957,82.1421966552734,22.8771419525146
1255,55.2820587158203,125.249183654785,15.0927276611328,33.1484870910645,9.88669109344482,5.74055337905884,36.2013244628906,82.0186080932617,21.9097690582275
1257,55.5764503479004,124.799575805664,16.5168323516846,32.9805183410645,10.0509452819824,5.8061351776123,37.4641914367676,82.9142074584961,21.637264251709
1259,55.6807746887207,125.604164123535,17.0784740447998,32.1846389770508,10.3917551040649,5.30326652526855,36.0835800170898,81.8869018554688,21.0086803436279
1261,55.8839645385742,125.23705291748,17.5360298156738,33.0149345397949,10.3690280914307,4.95902729034424,36.1874694824219,81.3240509033203,19.9959182739258
1263,56.4216728210449,124.554679870605,17.1550006866455,31.6531639099121,10.4628467559814,5.08375787734985,37.7698936462402,82.0952606201172,19.1880931854248
1265,57.0588569641113,125.459915161133,18.0360240936279,30.9510841369629,10.1638288497925,5.2993221282959,38.7218437194824,80.9387512207031,17.925931930542
1267,57.2550621032715,124.948959350586,18.1564064025879,31.6786670684814,10.4644060134888,5.4056830406189,39.7999649047852,80.6977691650391,17.0699939727783
1269,56.688404083252,126.042259216309,17.6997718811035,31.5321350097656,10.7366237640381,5.56240701675415,39.0485000610352,81.2059173583984,16.5479869842529
1271,55.6302604675293,128.905395507813,16.9221496582031,30.9813423156738,10.7527151107788,5.47324466705322,39.8618354797363,80.8956451416016,15.4630126953125
1273,53.6218452453613,130.50325012207,16.4050674438477,31.0447235107422,10.5798892974854,5.28229331970215,41.0320358276367,80.6524658203125,15.1013431549072
1275,53.0030517578125,132.145950317383,15.7693557739258,30.174295425415,11.282958984375,4.97987937927246,40.744571685791,80.4497756958008,13.989896774292
1277,52.1056671142578,132.969863891602,15.1756086349487,31.3957710266113,11.6708211898804,5.24670457839966,41.8528289794922,81.8166580200195,13.1985340118408
1279,50.6598014831543,131.925033569336,14.3204078674316,32.1952323913574,11.4579133987427,5.64218282699585,42.8553848266602,82.9597625732422,12.6396913528442
1281,49.6327667236328,132.095245361328,13.811318397522,31.7372531890869,11.1497325897217,5.04304361343384,44.845043182373,83.8408203125,12.4955549240112
1283,49.4860343933105,130.947555541992,13.379693031311,32.6694564819336,11.3082799911499,4.90928077697754,44.9883842468262,84.906364440918,12.6766767501831
1285,49.2051277160645,129.654098510742,13.7638130187988,32.7328147888184,11.7824544906616,4.89003753662109,45.1807136535645,85.028938293457,12.498607635498
1287,48.511646270752,130.840057373047,13.8480110168457,32.4563941955566,11.6532316207886,5.26701211929321,47.2552261352539,85.8886871337891,12.2388124465942
1289,48.0678062438965,130.953872680664,14.2049045562744,32.2394905090332,11.4964504241943,5.60692691802979,46.1733818054199,85.1902389526367,12.2529010772705
1291,48.2713890075684,129.989852905273,14.9529781341553,33.1561393737793,11.9902486801147,5.4886417388916,45.044319152832,84.4186172485352,12.26402759552
1293,47.6085243225098,130.457458496094,15.8279905319214,33.5266304016113,12.5460147857666,6.33563470840454,46.2996788024902,84.2974243164063,12.0285444259644
1295,47.0844612121582,128.343872070313,17.321361541748,32.8512496948242,12.7147369384766,6.14286327362061,47.0315818786621,83.3133316040039,11.821738243103
1297,46.0799789428711,127.029243469238,18.0532188415527,33.2041091918945,12.7279634475708,5.65346813201904,46.9792251586914,82.6322708129883,11.2377128601074
1299,45.7216186523438,124.449287414551,18.526948928833,33.4554214477539,13.1246728897095,5.37931299209595,46.1586990356445,81.6261978149414,11.255500793457
1301,45.8274230957031,123.17610168457,18.7742900848389,32.5180625915527,13.1875162124634,5.30157041549683,45.4936370849609,80.5553588867188,11.1302738189697
1303,45.6946830749512,123.002288818359,18.227668762207,32.6048011779785,13.0887088775635,5.32233905792236,46.5213775634766,80.4727020263672,10.534987449646
1305,45.5445022583008,121.042686462402,18.093713760376,32.0898475646973,13.1523151397705,4.89636278152466,46.2161445617676,80.6007537841797,10.2895345687866
1307,46.180305480957,121.506767272949,17.7553291320801,31.3451671600342,12.9894132614136,4.44467353820801,44.8452949523926,79.1977005004883,9.90865612030029
1309,46.3621139526367,121.726463317871,16.6091728210449,32.4855575561523,12.58274269104,4.4972882270813,47.4081649780273,77.7334594726563,9.76382160186768
1311,45.3669815063477,122.558792114258,15.7194271087646,31.6110420227051,12.6910638809204,4.4899697303772,48.6981048583984,77.0690155029297,9.47847652435303
1313,45.4643669128418,126.168090820313,15.0672674179077,30.8827686309814,12.5988845825195,4.25593280792236,47.5445175170898,75.8500900268555,10.0322494506836
1315,44.8766288757324,127.623565673828,14.6574583053589,31.3036956787109,12.4965114593506,4.40416431427002,47.9991416931152,75.1877746582031,10.3258438110352
1317,45.0928421020508,130.531478881836,13.792537689209,30.854362487793,12.9017314910889,4.17347812652588,47.8430709838867,75.0491561889648,10.2189531326294
1319,46.009578704834,134.517822265625,13.6161870956421,31.0409736633301,13.0240049362183,4.56311702728271,49.1524314880371,74.5925064086914,9.63899040222168
1321,46.6449890136719,137.571258544922,13.6734838485718,30.7137069702148,13.0926389694214,4.85191679000854,48.1755027770996,75.0735549926758,8.39123153686523
1323,47.7218742370605,139.907211303711,14.2517967224121,30.4358367919922,13.1330299377441,5.14913320541382,47.3719367980957,75.6505889892578,7.22580718994141
1325,49.3250541687012,141.460693359375,14.8033475875854,32.115535736084,12.8206720352173,5.67752695083618,49.3942413330078,76.7453384399414,6.53236055374146
1327,49.943431854248,143.109390258789,15.5005502700806,31.517614364624,12.5014190673828,5.99088096618652,49.8205604553223,77.5993270874023,5.9938645362854
1329,51.2001342773438,144.042297363281,16.6648921966553,32.4246826171875,12.5974941253662,6.10424423217773,50.5132865905762,78.4294586181641,5.01070785522461
1331,52.8916816711426,144.054397583008,17.8117923736572,33.1224708557129,12.7739238739014,5.9363169670105,49.9079170227051,78.522346496582,4.08904886245728
1333,54.4480400085449,144.16096496582,18.5272636413574,32.4571723937988,12.9173727035522,5.98545026779175,51.3824234008789,78.7937469482422,3.64590740203857
1335,55.644416809082,145.600891113281,18.8590641021729,33.862377166748,13.9028882980347,5.93526983261108,54.0434455871582,80.5410766601563,3.26049590110779
1337,56.9811553955078,147.01789855957,18.7462577819824,32.7553939819336,14.5577011108398,5.77151727676392,51.6419982910156,80.9931030273438,3.36520600318909
1339,57.9739379882813,148.996215820313,18.4539928436279,33.4488563537598,15.2832193374634,6.10391187667847,52.8491973876953,81.5932083129883,3.47409129142761
1341,59.2799835205078,151.484161376953,19.4710330963135,35.8737106323242,15.4679718017578,6.55815649032593,55.7139930725098,82.6503829956055,2.53964734077454
1343,60.7866477966309,153.011764526367,21.0376777648926,35.1666221618652,15.5113801956177,6.7124490737915,54.1418380737305,84.053108215332,2.17542052268982
1345,62.2072219848633,154.030609130859,23.0804920196533,37.4336051940918,15.4481239318848,7.28282117843628,55.8853874206543,86.0436248779297,2.19984722137451
1347,63.1397514343262,155.596817016602,24.4080104827881,39.721549987793,16.0270214080811,7.88966417312622,57.7906837463379,87.896484375,2.08940982818604
1349,64.5220336914063,157.356079101563,24.8101139068604,40.5421485900879,16.1787891387939,8.79963970184326,60.5061988830566,90.8908462524414,2.24968552589417
1351,65.8042526245117,157.238098144531,26.2316570281982,43.8287315368652,15.8566083908081,10.0151252746582,63.1889190673828,94.0645294189453,2.36775636672974
1353,67.3052520751953,157.282012939453,27.1076202392578,44.4299621582031,15.7239551544189,10.8432359695435,63.2088050842285,95.7160034179688,2.28643035888672
1355,69.0553970336914,159.479690551758,26.3765830993652,47.0519752502441,15.800048828125,12.0274276733398,65.0402374267578,98.4699172973633,2.76647305488586
1357,70.1269989013672,158.138977050781,25.7785301208496,49.2053909301758,16.0681190490723,12.4950752258301,66.5434722900391,101.539764404297,2.7325873374939
