X value [cm⁻¹],IR Spectrum 2/O-PTIR (mV) [],IR Spectrum 3/O-PTIR (mV) [],IR Spectrum 4/O-PTIR (mV) [],IR Spectrum 5/O-PTIR (mV) [],IR Spectrum 6/O-PTIR (mV) [],IR Spectrum 7/O-PTIR (mV) [],IR Spectrum 8/O-PTIR (mV) [],IR Spectrum 9/O-PTIR (mV) [],IR Spectrum 10/O-PTIR (mV) []
1087,261.784118652344,120.635643005371,213.14192199707,364.652893066406,60.6349487304688,61.6636505126953,342.555725097656,70.9974670410156,73.6320495605469
1089,262.841644287109,118.860618591309,210.276657104492,319.800354003906,59.9433975219727,59.5685882568359,340.80517578125,65.6522369384766,71.0013732910156
1091,266.488250732422,115.523887634277,205.378341674805,300.788116455078,58.3658599853516,58.9310073852539,328.909332275391,64.2844543457031,71.6290054321289
1093,268.738464355469,114.143104553223,203.327423095703,290.510711669922,58.4019966125488,57.5174789428711,305.629364013672,67.9321365356445,70.1954498291016
1095,271.005828857422,110.890350341797,196.431182861328,284.302185058594,57.0790367126465,56.0070762634277,300.283569335938,66.2844924926758,65.8567810058594
1097,268.998809814453,110.37427520752,194.901580810547,307.392486572266,57.1907615661621,56.8537406921387,302.563720703125,63.6990661621094,65.0902099609375
1099,267.406219482422,111.180526733398,193.30143737793,344.404052734375,57.360652923584,57.321662902832,305.310455322266,64.7704849243164,63.2085762023926
1101,270.378204345703,109.025375366211,190.090957641602,342.53515625,58.072639465332,58.2206153869629,308.507019042969,66.2443542480469,60.9791641235352
1103,271.625579833984,106.929962158203,190.281555175781,315.337188720703,58.9343452453613,58.2510681152344,304.088500976563,67.5712814331055,58.4729690551758
1105,272.947937011719,107.903244018555,187.645553588867,330.686981201172,58.8414268493652,59.3010597229004,304.776184082031,64.4910507202148,59.5528221130371
1107,272.487152099609,108.417198181152,189.18537902832,335.552398681641,59.0727767944336,59.5830841064453,295.929504394531,67.9221954345703,57.9281272888184
1109,272.862152099609,106.917610168457,185.425491333008,319.420654296875,60.4433403015137,60.5441818237305,281.388793945313,69.8373107910156,54.9755897521973
1111,271.220825195313,104.836181640625,181.420318603516,347.226013183594,60.4666290283203,62.1426811218262,270.04833984375,66.6246795654297,53.2689056396484
1113,266.741668701172,104.192504882813,182.298568725586,371.024200439453,59.7032508850098,60.7288856506348,257.583709716797,67.9920501708984,49.8863372802734
1115,263.393737792969,104.137382507324,179.151290893555,378.796356201172,59.5311012268066,62.7662620544434,244.374328613281,67.8081436157227,48.4597282409668
1117,261.095947265625,102.882110595703,176.919174194336,368.444488525391,60.4311141967773,63.7547569274902,230.90998840332,67.2341079711914,46.2261390686035
1119,257.581512451172,101.043632507324,174.703033447266,374.729888916016,60.526668548584,62.7143173217773,219.43879699707,65.3629989624023,44.5234413146973
1121,253.980163574219,101.223373413086,171.677703857422,375.107391357422,60.9630126953125,63.0856628417969,210.843383789063,64.9722137451172,43.506233215332
1123,253.226058959961,101.168571472168,172.190368652344,370.576416015625,61.3283882141113,62.8163795471191,201.637939453125,65.2919158935547,40.6783447265625
1125,253.705429077148,102.211647033691,169.739013671875,354.140625,62.7890815734863,64.0580215454102,195.362289428711,67.2914962768555,41.6124305725098
1127,253.787933349609,104.031829833984,170.354019165039,349.505981445313,62.7922897338867,64.4470825195313,189.217544555664,69.2639083862305,39.3418731689453
1129,253.337005615234,104.455657958984,172.369583129883,357.0107421875,62.8576812744141,64.9202728271484,186.159881591797,69.0448455810547,39.1889495849609
1131,249.272186279297,107.407333374023,172.190887451172,358.557250976563,63.8669509887695,66.8481063842773,180.745986938477,70.7278366088867,39.207950592041
1133,240.154296875,105.801567077637,172.032470703125,364.327941894531,64.0569458007813,67.0098419189453,177.462326049805,71.17529296875,36.2415771484375
1135,230.609832763672,107.573760986328,171.053466796875,363.824737548828,63.6393966674805,67.539192199707,175.645538330078,70.3184127807617,34.0765724182129
1137,219.982696533203,109.309753417969,170.085479736328,360.906311035156,63.6123733520508,66.3751449584961,170.265167236328,69.9960479736328,30.6522464752197
1139,210.20085144043,107.833869934082,167.584197998047,359.917175292969,64.7638168334961,67.0778121948242,168.463943481445,69.6231002807617,28.928108215332
1141,201.169891357422,107.206092834473,166.567123413086,357.074645996094,63.9231796264648,66.7530670166016,164.573593139648,69.2865447998047,26.1965675354004
1143,194.580459594727,108.681632995605,165.889175415039,354.611724853516,63.6180458068848,65.1440200805664,162.188720703125,70.0906524658203,25.0126533508301
1145,189.973266601563,109.287658691406,164.018432617188,349.12158203125,63.7986602783203,64.9842147827148,162.182006835938,69.6277236938477,25.7166652679443
1147,187.909530639648,110.156723022461,167.101806640625,348.254486083984,63.0459022521973,65.7145385742188,162.069961547852,70.8893280029297,26.5681610107422
1149,190.561721801758,109.725860595703,168.456512451172,347.7314453125,63.0211715698242,67.0452499389648,165.756698608398,70.9853973388672,25.7288379669189
1151,196.255554199219,111.36678314209,172.602722167969,344.324859619141,61.7709579467773,68.0298156738281,164.912322998047,74.6864624023438,25.7335376739502
1153,208.707061767578,113.906455993652,179.916900634766,350.522583007813,61.3633460998535,71.0336151123047,169.679443359375,77.7368392944336,28.0348739624023
1155,222.965454101563,116.527923583984,184.569244384766,351.238677978516,60.8869667053223,73.8448791503906,171.46452331543,78.4737319946289,32.2018432617188
1157,235.999938964844,121.17138671875,191.494247436523,352.300079345703,61.147159576416,74.4098205566406,169.830276489258,83.1449813842773,36.6659088134766
1159,244.968536376953,124.362289428711,193.629119873047,353.464416503906,62.0883369445801,77.8740234375,171.736572265625,85.382682800293,38.630298614502
1161,236.952331542969,124.921051025391,194.519287109375,350.126770019531,62.1885528564453,78.2322006225586,169.967193603516,82.2548065185547,35.3524551391602
1163,224.665115356445,123.892761230469,192.886520385742,348.83837890625,63.106517791748,78.4986419677734,172.08137512207,79.7492904663086,31.6230850219727
1165,207.508209228516,122.683311462402,188.104461669922,343.669189453125,63.3778381347656,77.4375534057617,171.492446899414,77.6402893066406,26.3854007720947
1167,185.332962036133,120.418685913086,185.849365234375,341.5166015625,63.3848571777344,76.5008773803711,170.982757568359,78.9311981201172,28.4050235748291
1169,165.658660888672,117.620346069336,180.669967651367,336.432403564453,62.6791458129883,76.2203140258789,174.934753417969,75.4676742553711,29.7845630645752
1171,145.296051025391,114.85782623291,177.564575195313,331.639282226563,60.9176597595215,72.0590591430664,175.18635559082,71.9461898803711,32.5444755554199
1173,131.149276733398,112.892761230469,173.849182128906,329.045013427734,61.243595123291,71.1015319824219,173.599044799805,71.9567184448242,34.7394714355469
1175,119.458778381348,111.921669006348,169.364181518555,323.601409912109,59.9566802978516,69.7001419067383,174.444229125977,69.3955154418945,35.1501808166504
1177,110.937507629395,110.670738220215,168.076324462891,318.522521972656,59.7147369384766,68.3222579956055,172.49250793457,67.7134094238281,35.5375022888184
1179,106.025772094727,111.23885345459,164.516204833984,314.94970703125,59.3916053771973,67.6593246459961,168.747711181641,67.226203918457,34.4148406982422
1181,101.669654846191,110.508903503418,165.888778686523,310.331970214844,58.8662910461426,66.6660537719727,166.935272216797,67.8962783813477,33.746826171875
1183,99.0880737304688,109.911041259766,163.728073120117,304.812286376953,60.0004043579102,67.1662063598633,166.061309814453,68.3748931884766,34.2001876831055
1185,95.4945831298828,111.259620666504,163.252868652344,299.751800537109,60.4593238830566,68.2557907104492,160.541229248047,67.101921081543,35.0443725585938
1187,94.8812255859375,110.927093505859,166.111526489258,294.563781738281,60.1841011047363,67.9283065795898,161.063125610352,68.2882461547852,35.3230667114258
1189,93.6353530883789,112.921752929688,165.648910522461,291.374359130859,59.7323188781738,69.5138854980469,161.068786621094,68.402946472168,36.2149505615234
1191,91.1871109008789,117.694786071777,167.769241333008,287.192626953125,60.8544464111328,71.4557800292969,161.570037841797,67.8914184570313,37.9185981750488
1193,92.1372985839844,120.932144165039,172.629806518555,286.780700683594,63.3570594787598,74.2376708984375,166.064315795898,71.9204254150391,37.8395156860352
1195,95.3928298950195,123.395904541016,180.151748657227,288.173919677734,65.7489395141602,76.4002990722656,167.071426391602,73.7065200805664,39.2205429077148
1197,93.3020477294922,125.618385314941,182.619720458984,283.745422363281,67.5094299316406,78.83837890625,165.780548095703,72.9643630981445,40.6553955078125
1199,92.5333404541016,125.700210571289,180.433029174805,280.984405517578,67.0267715454102,79.6072692871094,163.918640136719,72.7127685546875,40.1944465637207
1201,90.3156433105469,123.64241027832,180.474060058594,272.486022949219,66.8479537963867,77.8757934570313,161.499816894531,72.2446365356445,39.2743110656738
1203,86.7336654663086,119.70369720459,173.975509643555,260.943176269531,64.4469985961914,75.220588684082,152.800842285156,67.3410949707031,39.2811660766602
1205,85.0026931762695,117.866081237793,166.111175537109,250.964157104492,63.4195899963379,73.0072174072266,145.407501220703,64.8564758300781,37.5163650512695
1207,82.5176467895508,115.312644958496,161.802307128906,242.661483764648,61.9389038085938,72.3927841186523,148.498138427734,64.9545211791992,36.4629020690918
1209,79.2461471557617,108.537872314453,159.365966796875,236.466979980469,60.8989639282227,69.9435348510742,146.719390869141,64.6186981201172,35.3075942993164
1211,78.6865539550781,108.093887329102,158.996017456055,230.696670532227,60.1275825500488,69.491569519043,139.923950195313,65.6242904663086,34.8260154724121
1213,84.6926193237305,112.368713378906,146.478149414063,220.674255371094,60.9649620056152,68.4516296386719,130.737548828125,63.6937446594238,34.4075622558594
1215,90.2046585083008,116.29190826416,134.989944458008,211.476226806641,61.7334594726563,67.4972305297852,122.306793212891,61.9219932556152,34.0235328674316
1217,95.2812118530273,119.905166625977,124.409362792969,203.004913330078,62.4412460327148,66.6182327270508,114.542106628418,60.290225982666,33.6698417663574
1219,96.6443634033203,121.612495422363,126.01008605957,201.030380249023,64.1639862060547,65.2973937988281,115.661544799805,58.9046859741211,33.9064826965332
1221,99.3574752807617,124.082260131836,127.092895507813,201.99137878418,66.5094680786133,65.247314453125,119.333023071289,58.2064399719238,38.1607666015625
1223,101.031280517578,125.099212646484,129.320007324219,202.209442138672,68.9278030395508,64.4170379638672,119.314079284668,61.3167877197266,38.0179405212402
1225,103.836990356445,128.570220947266,133.170684814453,200.173492431641,72.3341522216797,64.9191207885742,122.158508300781,61.8254661560059,38.0987434387207
1227,108.920455932617,132.009521484375,136.60986328125,198.462768554688,72.9399108886719,65.6422500610352,122.998908996582,62.0331420898438,41.5606803894043
1229,114.320472717285,135.131088256836,142.17658996582,201.500381469727,75.7490692138672,65.7182769775391,126.753540039063,62.5876007080078,45.2366523742676
1231,118.643188476563,138.653244018555,147.130905151367,202.487319946289,78.2758560180664,65.5091171264648,129.275131225586,65.8166885375977,48.1831932067871
1233,122.968650817871,139.001113891602,150.672454833984,201.046401977539,80.1171646118164,66.4265975952148,129.538818359375,64.2545471191406,48.666145324707
1235,124.920379638672,141.846374511719,153.073715209961,204.251373291016,80.5916976928711,66.9744110107422,130.200607299805,65.6035232543945,49.22119140625
1237,126.700141906738,145.699127197266,155.304763793945,207.128707885742,80.8254089355469,65.4413833618164,132.443572998047,68.0468292236328,52.9177017211914
1239,129.720993041992,147.265365600586,155.891708374023,207.696899414063,82.7363128662109,65.0622863769531,136.26220703125,69.8697814941406,52.7299842834473
1241,132.489990234375,151.936874389648,159.15168762207,209.866729736328,82.8013153076172,65.629035949707,135.459457397461,71.6169357299805,52.6436386108398
1243,132.372589111328,154.960159301758,163.331573486328,212.994613647461,83.9722366333008,63.6447448730469,137.903350830078,70.1488571166992,54.4633140563965
1245,131.848648071289,157.792984008789,164.767883300781,214.775772094727,86.2779693603516,62.8797988891602,140.145309448242,73.8826599121094,56.6719131469727
1247,131.454010009766,159.154693603516,169.079284667969,217.35041809082,87.6429290771484,62.8937911987305,139.927795410156,75.4249649047852,55.9268493652344
1249,132.375518798828,158.690185546875,170.993148803711,217.562927246094,90.4554290771484,62.7468032836914,143.978408813477,74.3878402709961,56.2183418273926
1251,131.527481079102,159.721649169922,171.931106567383,217.26448059082,91.7562255859375,60.6652297973633,142.032180786133,75.0402755737305,55.1502647399902
1253,129.019287109375,157.868392944336,170.316375732422,216.170913696289,93.9388580322266,59.5555305480957,138.119003295898,74.7036361694336,56.0559272766113
1255,126.749282836914,156.771072387695,168.885971069336,214.339233398438,93.1926345825195,60.5593757629395,137.278961181641,75.2953033447266,55.1155815124512
1257,123.577041625977,153.803359985352,167.033584594727,209.395278930664,94.2835922241211,59.0840682983398,135.391754150391,71.8682174682617,52.4980545043945
1259,122.366249084473,150.640670776367,166.131683349609,205.72509765625,95.6117553710938,58.0758171081543,133.695510864258,70.4007186889648,54.2526702880859
1261,119.354164123535,145.742767333984,165.423721313477,201.806228637695,93.9899520874023,57.5345191955566,130.868255615234,69.8836059570313,53.8456649780273
1263,115.480072021484,141.428421020508,164.446548461914,199.872543334961,94.3373565673828,56.9475555419922,130.330383300781,66.9461364746094,51.3151435852051
1265,113.164085388184,139.251419067383,164.94075012207,196.559295654297,94.6065673828125,57.3724555969238,128.94856262207,68.5105514526367,52.3474731445313
1267,108.279685974121,136.774795532227,164.506622314453,192.432022094727,94.7670440673828,57.1664581298828,128.947830200195,66.5599975585938,50.4190635681152
1269,103.275245666504,135.793334960938,162.440032958984,191.251922607422,93.9584732055664,57.2643508911133,126.643310546875,66.1945266723633,49.876838684082
1271,101.128646850586,134.156372070313,162.517990112305,188.366882324219,93.9078216552734,56.3212738037109,124.886207580566,66.4820022583008,48.1951141357422
1273,99.2301483154297,131.781692504883,164.6201171875,187.876388549805,96.0674209594727,56.9830703735352,125.468193054199,65.9774627685547,46.9152412414551
1275,96.3532257080078,132.428298950195,166.014572143555,187.264831542969,96.8367614746094,58.3406181335449,124.505355834961,68.8934555053711,47.8689117431641
1277,94.3236770629883,133.918792724609,169.059799194336,187.249160766602,97.0471420288086,58.7144622802734,125.584526062012,67.0107345581055,45.5126495361328
1279,92.3244323730469,135.141555786133,172.757675170898,187.875198364258,97.8063049316406,60.280200958252,128.820236206055,69.2255630493164,45.1796531677246
1281,89.9118194580078,133.460876464844,175.003875732422,186.294891357422,97.7300872802734,60.6591529846191,127.840797424316,68.8070602416992,46.0149803161621
1283,88.8138885498047,134.345153808594,178.669830322266,188.80387878418,98.3300247192383,62.8662033081055,130.230072021484,68.33056640625,46.0040740966797
1285,86.3037796020508,135.397766113281,182.820693969727,189.122940063477,98.3183288574219,64.1710968017578,132.311431884766,69.8009262084961,44.9709739685059
1287,83.3027954101563,133.297378540039,185.06770324707,190.024978637695,100.112335205078,64.2010650634766,133.315536499023,68.3547821044922,44.5407676696777
1289,81.285270690918,135.254837036133,189.680297851563,192.078460693359,99.5263748168945,65.7459564208984,135.258392333984,70.3158874511719,46.5890274047852
1291,79.9152984619141,135.57666015625,197.532974243164,193.016082763672,99.7990951538086,67.0343551635742,139.489166259766,71.0624313354492,46.7960510253906
1293,78.6695861816406,138.08137512207,205.618728637695,197.474914550781,100.243797302246,69.8793182373047,145.908020019531,72.1250305175781,48.2666206359863
1295,77.5271377563477,141.209747314453,211.508773803711,200.257339477539,99.6272506713867,73.0970764160156,150.123458862305,75.1394119262695,49.8296546936035
1297,78.3065567016602,142.328628540039,221.304214477539,205.571594238281,100.663673400879,75.7751159667969,155.773956298828,75.6165771484375,51.6963119506836
1299,80.8053741455078,146.753723144531,229.146774291992,209.95491027832,98.9159164428711,79.6524047851563,161.778869628906,80.4437103271484,54.6064376831055
1301,82.6004028320313,150.461227416992,235.07502746582,214.356048583984,97.3098602294922,79.8838653564453,169.65299987793,79.1601409912109,54.4103012084961
1303,85.6111526489258,151.464248657227,241.140502929688,218.202926635742,96.1236953735352,83.0484619140625,174.450988769531,83.410774230957,56.1211471557617
1305,87.8295745849609,154.580062866211,244.031295776367,219.072769165039,93.5595397949219,83.0923156738281,173.473693847656,86.4311294555664,57.1271324157715
1307,87.4930419921875,156.293548583984,246.386123657227,220.702819824219,91.5696029663086,81.5010604858398,177.103332519531,83.0101165771484,56.3233795166016
1309,88.3167419433594,155.087478637695,246.490921020508,221.116577148438,89.3496551513672,81.3594970703125,178.532592773438,84.6926498413086,57.9836273193359
1311,89.0976943969727,153.931915283203,247.131759643555,221.892913818359,88.1815567016602,80.1941757202148,174.055786132813,84.310905456543,57.6396903991699
1313,91.9605255126953,155.072891235352,248.162353515625,222.380310058594,86.5256271362305,80.9816131591797,178.14469909668,85.8833236694336,59.5523986816406
1315,95.3306732177734,156.584320068359,249.398941040039,223.863906860352,88.2981491088867,78.9455718994141,180.515487670898,85.724494934082,59.7435722351074
1317,99.0884017944336,158.031127929688,251.878005981445,226.915725708008,89.1371002197266,79.1024627685547,182.888656616211,83.9787521362305,60.7808036804199
1319,103.580139160156,161.656326293945,259.183563232422,229.577758789063,90.459602355957,80.4656066894531,190.754776000977,89.9071426391602,64.6788711547852
