X value [cm⁻¹],IR Spectrum 17/O-PTIR (mV) [],IR Spectrum 16/O-PTIR (mV) [],IR Spectrum 15/O-PTIR (mV) [],IR Spectrum 3/O-PTIR (mV) [],IR Spectrum 8/O-PTIR (mV) [],IR Spectrum 10/O-PTIR (mV) [],IR Spectrum 11/O-PTIR (mV) [],IR Spectrum 6/O-PTIR (mV) [],IR Spectrum 4/O-PTIR (mV) []
1637,255.530136108398,411.9677734375,184.790618896484,305.6044921875,137.134704589844,92.5665054321289,513.712341308594,592.970520019531,151.99836730957
1639,274.470550537109,437.326446533203,212.842895507813,304.964813232422,134.575561523438,100.459945678711,542.653747558594,585.140319824219,156.127365112305
1641,278.276580810547,442.646453857422,219.158752441406,300.05419921875,132.651229858398,108.023880004883,561.019165039063,576.740356445313,161.613128662109
1643,272.734985351563,428.250061035156,221.930511474609,304.474731445313,132.117538452148,105.098815917969,548.534790039063,573.659790039063,163.163635253906
1645,270.022247314453,407.192840576172,193.401306152344,299.752227783203,132.871841430664,103.993751525879,505.26611328125,566.751586914063,156.563064575195
1647,272.004608154297,389.892974853516,175.191864013672,312.114898681641,135.086776733398,100.729034423828,489.298461914063,575.63916015625,158.579833984375
1649,289.648742675781,413.710083007813,215.296630859375,325.959594726563,133.664855957031,109.123901367188,524.090087890625,600.678344726563,171.775238037109
1651,292.573516845703,416.483032226563,211.46418762207,321.295349121094,133.029312133789,111.148414611816,518.885803222656,602.276733398438,172.315216064453
1653,298.271850585938,418.952392578125,198.280059814453,341.274475097656,139.699615478516,102.535263061523,521.256103515625,629.140747070313,176.343048095703
1655,331.276214599609,492.467803955078,259.820526123047,360.347015380859,141.680236816406,128.662551879883,601.335083007813,656.305786132813,200.693176269531
1657,333.429504394531,540.4140625,290.595123291016,375.090026855469,141.013442993164,161.694381713867,656.541564941406,674.835998535156,217.238357543945
1659,344.096557617188,543.38525390625,320.057830810547,391.693084716797,139.267913818359,186.913116455078,697.850891113281,689.059692382813,226.875625610352
